"writer","date","comment"
"나마스테 seoul","2015.04.12","조진웅이 꽃박람회 찾아갈 때까지,
그러나 병원에서 가족으로 만날 때
그만 눈물이 흘렀다."
"나래링","2015.04.12","웃음.감동.슬픔다가지고잇는영화
재밋다.
후반부에는계속울엇다.
휴지챙겨가시길
여성분들은파우치꼭가져가시길."
"갓바우","2015.04.12","이제 비로서 삶에 대한 자신감이 생 겼다. 40평생을  함께 한 아내와  아이 들이 날 사랑한다는 것도 알게 되었고 그들이 내 든든한 울타리가 되어 줄 것이라는 확신을 같게 해 주는 영화 였다.  아! 꽃에 주향과 미소머금 은 아내가 있으니 난 좋다."
"si**aboo31","2015.04.12","사랑합니다 아버지 어머니"
"부아아아아앙","2015.04.12","나중에 누구와 어떻게 늙어갈까 참 많은 생각을 했어요 반전도 당황스러운데 이해가 안되지는 않아요"
"yabbab","2015.04.12","내인생탑10이다진짜"
"사랑담기","2015.04.12","배우들의 연기력으로 별점을 줬지만. 저런 대단한 배우로 하기엔 시나리오가 약하다"
"콩쥬닝","2015.04.12","너무슬펐던영화 배우들연기력굿"
"귀여운그녀","2015.04.12","펑펑 울었어요^**^"
"hellojello","2015.04.12","단순한 신파이기에 신파 중에서도 영리했고 이전의 것들보다 훈훈했다. 같은 신파라도 여운이 어떻게 남느냐가 중요한 것 같은데. 이걸 보고 할머니 할아버지까지 생각나서 연락했으니. 성공적."
"se**ghui95","2015.04.12","반전있는 가족영화ㅠㅅㅠ"
"pu**lise","2015.04.12","마음 한켠이 따뜻해 지네요"
"슬이랑","2015.04.12","좋아하는 장르여서 본영화 ㅎ 가족의 사랑도 느낄수있고 끝에서 마음껏 울다 왔어요
알고보니 같이보신 엄마는 저랑  같이보고 싶으시다고 두번이나 봤다하시네요ㅎ
잘 봤습니다~:)♡"
"데니스8425","2015.04.12","당신을 잊을까 두렵다~~
눈물 납니다"
"adorablein","2015.04.12","한국판 노트북 스토리!"
"파트라슈밍","2015.04.12","초반에 지루함감이 없지 아나 잇는데 뒤로 갈수록 감동이 몰려오네요 가족이랑 같이 보면 정말 좋은 영화"
"hy**n0812","2015.04.12","재미와감동을한번에!"
"kw**suhyun","2015.04.12","감동도있고.. 부모님 생각나네요♡"
"zb**29","2015.04.12","초반은 지루 지루했어요. 후반에 정말~반짝 감동이있네요"
"권쌔미~~","2015.04.12","정말.....우리의 부모님들이 생각나는 정말 멋진영화!!"
"monsorbat","2015.04.12","스토리가 탄탄하지도 않고.. 그닥.."
"좋은하루","2015.04.12","재미있게 봤지만 뭔지 앞뒤가 맞지않는 스토리.. 꿰어맞추기한것 같은 느낌..그래도 잔잔한 감동이 있는 영화네요. 치매라는 병의 무서움과 가족들이 겪는 고통을 재미나게 표현했네요"
"떡짱","2015.04.12","나도저럴수있겠구나하게만드네요"
"sa**am9017","2015.04.12","재미있고 감동도 있는 영화^^"
"러블리찌닝","2015.04.12","와 정말 중간에 반전과 감동...ㅠㅠ"
"바보곰818","2015.04.12","노트북이 떠오른건 나 혼잔가.."
"bo**576","2015.04.12","그냥 저냥...볼만해요"
"eq**n84","2015.04.12","사랑하면 장수합니다~!"
"효하트호","2015.04.12","사랑하는 사람과 함께 늙어가는 시간들 하나하나가 정말 소중하구나 하고 느끼게 해준 영화입니다. 제 개인적으론 좋았습니다."
"il**ilkr","2015.04.12","좋은 배우들을 황당한 이야기로 망쳤네요
눈물은 나나 감동은 글쎄....."
"se**8444","2015.04.12","처음엔 약간 지루한 감이 있었는데 후반부는 눈물이 저절로  아버지가 생각나는 영화"
"점마 점마 저! 으이그~~","2015.04.12","내 노후를 생각하게 만든 영화,
나도 부모를 저렇게 모실수 없을까봐 슬펐던영화, 눈물 났지만 긍정적으로 생각하자 ㅋ"
"mo**022","2015.04.12","별로  초반이 너무 지루해요"
"지니사랑72","2015.04.12","가족이란걸 다시 한번 더 생각나게하고 영화보는내내 내 부모님들 생각이 간절했다"
"세루시","2015.04.12","온가족이 함께봐야할 영화~
초반은 쩜 지루하지만 눈물이 주룩주룩~"
"wh**0127","2015.04.12","맘이 따수워지는 영화.....^^"
"해고리","2015.04.12","예상가능한 전개였지만 마음이 찡하네요"
"그른갑다","2015.04.12","영화관에 갔던 사람들이 다 울고 나왔어요.. 지금 생각해도 슬프네요ㅜㅜ 감동적이었습니다!!^^"
"제우스77","2015.04.12","온가족이 볼만한 영화네요. 후회는 없을듯..."
"12101","2015.04.12","연기들이우와~
정말내용좋네요
웃다울다봤어요
오늘은꼭부모님이랑언니부부에게도보여줘야겠어요^^"
"ho**pame","2015.04.12","반전... 감동...
넘 부러운..."
"lo**ktdh","2015.04.12","폭풍눈물... 재미있었어요~"
"쑹이다","2015.04.12","감동있고 재밌게 봤어요"
"귀폭영길","2015.04.12","내가 최근 본 영화 중에 제일 감동적인 영화!!! 진짜 꼭!!!보세요ㅠ"
"cw**15","2015.04.12","선택하고 후회 없는 영화"
"곰탱이","2015.04.12","그저 짠하다
초고령사회라 그런지 노인을 주인공으로
하는 영화가 점점 많아지는 듯..."
"지훈옹","2015.04.12","진짜 재밌 단순한스토리지만 울컥하게 만드는 연기력"
"ka**ta0928","2015.04.12","따뜻한감동 눈물나게하네요 가족과함께 상영하기에좋은영화였어요"
"나도영화좀볼줄안다","2015.04.12","진지하게 생각해보게하는 가족들간의 이야깁니다."
"나려야","2015.04.12","앞으로 우리의 미래..아주 따뜻하고 감동적인..눈물이 흐르는 영화"
"Mini JCW","2015.04.12","뻔한 내용일수 있지만... 가슴이 아려 옵니다."
"무에르","2015.04.12","가슴이 먹먹하다.... 내 부모의 이야길수 있기에...."
"Moviecinema","2015.04.12","최고의 배우분들의 연기!
스토리는 그냥그랬지만
부모님이 생각났어요"
"sk**s030","2015.04.12","생각없이 보러 들어갔다가 울고나와땅 ㅠ.ㅠ 성칠씨 금님씨..."
"뚜쟁","2015.04.12","감동과 재미있어요%^"
"안새미","2015.04.12","폭풍눙물ㅠㅠㅠㅠㅠㅠ"
"kh**ikor","2015.04.12","재미있게 잘 봤어요."
"영화보자~~","2015.04.12","지루하지않은시간..   마지막 약간 눈물이 주루룩~~"
"봄꽃","2015.04.12","생각보다는 잼났던영화. 진짜 반전이 있네~"
"Mystic.","2015.04.12","의외의 한방.. 몇몇씬만 없었더라도 별점은 좀더줬을듯.."
"판빗소울","2015.04.12","슬픈 현실이야기.... ㅠㅠ"
"아네뜨","2015.04.12","관객을 꼭 울려야겠다는 굳은의지...?
가족이 같이 보기에 좋을듯하나 좀더 짧았어도 무리없었을듯."
"ki**dom9000","2015.04.12","슬프고 배우들 연기가 굿"
"ho**og1985","2015.04.12","반전은 진짜 있네요.
나쁘진 않았는데 뭔가 조금 어설픈 부분은
있었던거 같아요."
"람C","2015.04.12","참 많은 생각을하게되는 영화였습니다
잘봤습니다"
"똘이","2015.04.12","박근형,조진웅~연기너무잘하세요~"
"짤랑이누나","2015.04.12","삶의 노년기에 곁을 지켜줄 누군가가 있었으면 좋겠어요...잘봤습니다ㅠㅅㅠ"
"tl**jddk79","2015.04.12","끝에가서 너무 슬펏어여ㅠㅠㅠㅠ"
"액션마니아","2015.04.12","잔잔한 감동, 알츠하이머...치매의 무서움. 그리고 영화종영후 남는 약간의 채워지지안는 아쉬움,,,"
"captain♡","2015.04.12","가볍게 보기 좋은 영화! 기대없이 봐서인지 생각보다 재밌었음, 추천!"
"SDLID","2015.04.12","진짜 너무 감동적이네요ㅠㅠㅠㅠ 진짜 상상도 못했는데ㅠㅠㅠ 저런게 진짜 사랑이겟죠 부모님이랑 같이봤는데 다들 너무 좋아하시네요 정말 좋은영화입니다"
"꼭지꼭지","2015.04.12","가족들의 아픈사람으로 인한 고통에 대하여 생각하게 된다"
"박윙깅의 개","2015.04.12","우리 찬녀리오빠 연기 왕 잘해 진웅오빠도 연기 왜이렇게 잘해요 진웅오빠 사랑해요"
"남배우","2015.04.12","박근형, 윤여정 선생님들의 연기...최고.."
"ji**n0321","2015.04.12","반전도 있고 감동 웃음 따뜻한영화 많은 여운이 남는다"
"지현승한맘","2015.04.12","반전은 있고 눈물도 나지만...울딸 찬열이 때문에 낚였다고ㅋㅋ 몇번안나오는 ㅋㅋ"
"rl**ngus1014","2015.04.12","진짜 재밌구 마지막에 이게 뭔가?했는데 감동적이였어요ㅠㅅㅜ 한 번 더 봐야겠다..."
"ss**ge1004","2015.04.12","예상은 가능하지만ㅋ 나름반전과감동"
"HANKWIHWAN","2015.04.12","잘만든 영화인데..
가족사가있는사람은 더할듯요.."
"sky5626","2015.04.12","부모님 보여드린거라 평점은..."
"09072","2015.04.12","영화보면서 잘 안우는 편인데..
휴지 꼭  준비하세요"
"je**g3478","2015.04.12","처음에 게시되있는 감상평만 읽어서 기대안하고봤는데 가족에대한 이야기이고 현실적인 이야기였어요. 저는 따뜻하게 잘봤습니다."
"di**mlrla5","2015.04.12","기승전* 여기까지만 말씀드려요ㅎ 뭐 그냥그러네요"
"im**58","2015.04.12","널뛰는 이야기 흐름과 방향을 잘못잡은 듯한 감동 짜내기... 괜히 봤어..."
"en**ess0283","2015.04.12","너무재밋고
감동요
울다나왓네요"
"li**k7859","2015.04.12","감동도있고 재미도있네요 내용도좋고 완전추천합니다!!"
"in_222","2015.04.12","반전잇음...  중간에하품조금햇음"
"히야ㅇㅇ","2015.04.12","초반에는 지루함이 없지않아 있었지만 점점 반전내용이 드러나면서 많이 슬펐습니다
가족끼리 볼만한 영화더군요????"
"cgvvip","2015.04.12","약간은 뻔하지만 박근형님의 연기로 모든걸 커버한다"
"he**ostupid","2015.04.12","생각치 못한 반전, 탄탄히 깔아둔 복선을 전부 수거한 영화. 개인적으로 감동, 멜로, 로맨스물을 굉장히 좋아하지 않는데 꽤 즐겁게 봤던 영화이다."
"좋은날","2015.04.12","뻔한듯 뻔하지 않은 차분하면서 감정이 있는영화. 조진웅은 저런 연기가 참 잘어울리네요~
막판에 눈시울이 좀 ^^"
"다정공주","2015.04.12","슬펐어요 ㅠㅠ 사랑한다면 장수하세요"
"십수 년째","2015.04.12","공감 할 수 없는 억지스러움의 향연...  감독을 보고 놀랐네요."
"지랄♡효맘","2015.04.12","조금은지루했지만 반전도있고 감동도있네요"
"co**ly517","2015.04.12","초반은 지루하네요 뒤엔 감동"
"in**esky11z","2015.04.12","반전이조금 억지스럽지않나..싶다"
"밍모찌","2015.04.12","감동 먹먹 ㅠㅠ하지만 뜻하지않던 감동 또한~"
"doprog","2015.04.12","억지같지만 웃음이나고 인위적이지만 울음이난다"
"da**er0987","2015.04.12","부모님 생각에 보면서 많이 울었네요..."
"wj**btjs89","2015.04.12","감동과 반전이있는 영화.연기력도 대단하고 재밌었어요"
"be**ta2k","2015.04.12","재개발은 왜 나온거여 억지로 눈물만 뽑으려는 노잼"
"ch**suhee99","2015.04.12","전혀 예상치 못한 반전이네요.... 끝나고 계속 생각나게 하는 영화임~~"
"따순이","2015.04.12","잔잔한감동~부모님과함께관람하면좋아요~^^"
"둘리22","2015.04.12","생각보다 재미있네요..."
"im**sun321","2015.04.12","기대안하고 봤는데 정말 재미있었어요 오랜만에 정말 감동적인 영화를 보았습니다"
"나이수","2015.04.12","영화 <장수상회> 한줄 감상평:

식스센스급 반전이 있는 한국판 노트북 

별점은 세개만"
"la**er","2015.04.12","좀억지스러운 설정이네요~부모님과 기대하며 봤는데 엄마가 주무시네요~yy하여튼 부모님생각은 하게하는 영화긴 해요 ~치매와 암~젤무섭네요"
"영화여신","2015.04.12","재밌었어요 배우분들 연기는 말할것도 없고 끝으로 갈수록 눈물이 마르질 않았네요"
"hi**0415","2015.04.12","소소한 반짝임사이에 커다란 반전이 있다 방심하지말것!"
"이이쁨S2","2015.04.12","제남친 옆에서 울엇어요ㅎㅎㅎ
잔잔하니좋네요 휴먼ㅎㅎ"
"ju**ung519","2015.04.12","한국판 노트북
감동은 절반
믿어보시라 보고난후
그냥 피엘이랑 기획된게 다보여져욥"
"힐링타임고고","2015.04.12","엄마모시고가서 잘봤습니다. 괜찮았어요~"
"씨네마데이트","2015.04.12","행복한 영화였어요~~~"
"he**988","2015.04.12","첨엔 좀 지루하다했지만 반전있는 드라마!!
돌아가신 아버지도 생각나게하고...
우리의 노년을 다시한번 생각하게하는 그런영화에요.."
"병아리날아라","2015.04.12","잔잔하고 따뜻하고 뭉클한 클라이막스.."
"so**ee109","2015.04.12","기대 이하였어요... 지루하기도하고.. 후반부는 조금 슬펐습니다.."
"짱바리","2015.04.12","정말 안울수가없엇던 ......"
"hi**d630","2015.04.12","꼭 부모님과 함께 봐야할 영화입니다
그냥 정말 아름답다는 말 밖에 나오지 않는 작품이예요
감동과 함께 많은 것을 느끼게 하네요.."
"보니송","2015.04.12","가족의사랑을 느끼게하는 영화 너무 좋은 영화"
"망고두부","2015.04.12","색다르게 다가온 감동."
"보민♥","2015.04.12","두 주연배우님들 정말 멋지십니다~"
"마리어멈","2015.04.12","평생 한여자를 사랑한 남자 이야기..."
"시캉캉","2015.04.12","연출이 배우들의 연기에 한참을 못 미친다. 자꾸 흐름이 뚝뚝 끊기는게 보는내내 불편. 호불호가 갈릴 수 있고 뻔한 스토리네 뭐네 하지만 감동이 있는 영화. 박근형님 연기가 아주 좋다!"
"까앙s","2015.04.12","반전 있는 영화
옆에서 더울었다는게 함정.."
"ta**o1503","2015.04.12","가슴따뜻한 영화네요~가족들이 볼만한영화입니다~*^^*"
"민경쓰^^","2015.04.12","전 하나도 안지루.. 했는데, 평은 별로 안좋네여 ㅋㅋ 
웃~~기다가 웃기~~다가 나중엔 슬펐어요. 
가족의 소중함. 다시 한번 알게 해줘서 고맙네요. 
대체 사람들은 가족영화에서 뭘더 바란건지~~"
"호빵","2015.04.12","마음이 아프고 또 마음이 따뜻해지는 영화"
"영화는 나의 에너지","2015.04.12","잔잔히 보기 참 좋으네요"
"ia**ky","2015.04.12","남들이 뻔하다고 해도 내 가슴에 먹먹함과 울림과 생활을 돌아보게 하는, 나에게는 간만의 울림을 주었던 시간.."
"아양님","2015.04.12","난진짜 괜찮은영화였는데 
감정이매마른 사람들만 본건가 평점이왜이래"
"총잡이","2015.04.12","은은한 영화네요...
치매는 더더욱 가슴 아프고요..."
"go**skim","2015.04.12","내용 엉망진창. 도중에 나올뻔"
"sh**1118","2015.04.12","반전에 눈물펑펑....가족에게 잘해야겠단 생각이 드네요ㅜㅜ"
"기용둥이","2015.04.12","포스터와는 다르게 보고 깊은 생각을 하게 하는 반전있는 좋은 가족 영화"
"오소소","2015.04.12","후반이 진짜대박입니다 꼭보세요.."
"매력","2015.04.12","당신 이름이 뭐요?
영화를 보면 이해할게 될것이다"
"to**400","2015.04.12","감동적이고, 또 슬프네요. 가족의 소중함이 온전히 전해집니다."
"jungemma lee","2015.04.12","감동적이고 부모님 생각이 난다.
반전도 있고 부모님과 함께 다시 보고 싶다.~^^"
"개미","2015.04.12","처음에는 코미디
중간에는 미인계라길래 너무하다생각하고있었는데
후반에 예상치못한전개로 눈물을 계속쏟아냈어요
최고의영화!!!"
"se**y1004","2015.04.12","울고싶을때 보면 딱인 영화네요~ 아직 그 감정이 가시질 않아요~~ 최고 잘 봤습니당!!♡"
"ghdi06","2015.04.12","너무나멋진영화...마음이시린영화.."
"ko**mopoo","2015.04.11","정말 오랜만에 너무재밌게봤네요 
너무 울었네요 ㅠ 따뜻한영화에요 
강추강추"
"goldjs","2015.04.11","아이들이 본다고 해서 티켓을 끊어주었다.친구랑 같이 보고 막판에 슬퍼 울었다고 한다. 아이들이 이 영화를 보고 많은걸 깨달았으면 한다. 아니 조금이나마 어른들을 이해해줬으면...."
"I♡무비","2015.04.11","부모님  보여드려야겠어요."
"코네리아11","2015.04.11","정말 감동 깊게 잘봤습니다ㅠㅠ나이들면서 잊혀지는 모습들이 안타깝네요"
"쟈스민1","2015.04.11","짜임새가 부족함 공감대 형성부족.. 아쉽당"
"hw**yung21","2015.04.11","방심하다 훅 당했네요 ㅠㅠ. 아주 뛰어나지는 않지만 볼만은 해요"
"나요니","2015.04.11","살짝 뻔한감이 없지않아 있지만 볼만해요
한국판 노년 노트북 느낌?"
"gy**d2012","2015.04.11","가슴찡한 내용이좋았어요^^"
"love ssong","2015.04.11","요즘 감성자극 하는 영화가 많네요..
감성예민한 딸과 눈물샘 터트리며 봤습니다..
박근형님, 윤여정님, 백일섭님... 모두모두 오래오래 건강하게 사셔요.."
"jd**226","2015.04.11","초반에 잔잔하지만 마지막 반전이  슬펐었어요~
친구들이랑 울면서 봤어요~"
"유유자적123","2015.04.11","뻔한 스토리지만 감동이 있습니다."
"ws**12","2015.04.11","아버지... ㅜㅜ
보는내내 뭉클하네요"
"복_숭_아","2015.04.11","얼핏 가볍게 볼 수 있는 코미디라고 생각했었는데 의외였어요.ㅠㅠㅠ 더 쓰면 스포가 될 것 같습니다. ㅋㅋㅋ"
"le**un2132","2015.04.11","지루 하지도 안고 가슴 따듯해지는 영화 !!! ㅠㅠ 추천"
"loveaffair","2015.04.11","슬퍼 ㅠ ㅠ 엄청 울었어요.."
"콩콩이이♥","2015.04.11","따뜻한 감동의 영화.."
"Purple cat","2015.04.11","정말 훈훈해요~ 저도 저렇게 사랑하면서 늙어가면 좋겠어요~"
"용우파파","2015.04.11","눈물나게 하는 가족영화입니다
진심으로 강추~~~^^"
"장고The컬쳐","2015.04.11","하...너무 현실에 와닸네요"
"na**js81","2015.04.11","세상에서가장아름다운실버love"
"정광철","2015.04.11","후반부에 눈물이 안날수가 없는듯..."
"뚜따또","2015.04.11","너무너무 감동적이였던 영화 꼭한번 보세요!!"
"댕댕이","2015.04.11","마지막 10분을 위한 영화라는 얘기에 공감. 그럼에도 불구하고 울었던건 함정ㅠㅠ 기대를 안하고 보면 나름 볼만한 듯? 평이 별로길래 기대 안했는데 생각보다 재밌게 봤음ㅋㅋ"
"chocopie","2015.04.11","영상이 너무 아름다웠고 현실적인 문제에 공감이 많이 되었다"
"봄날은 간다..","2015.04.11","처음엔 지루하고 억지스러웠으나 이런영화에 반전이 기다릴줄이야ㅋ 그래도 반전을 위한 억지스러움은좀 과한듯! 나름잘봤습니다~"
"je**y725","2015.04.11","생각없이 갔다가 생각 가득 안고 옴.
가족, 자식, 치매, 고령화, 실버타운...
난 슬펐다."
"깡쑝","2015.04.11","진짜슬프고ㅠㅠ감동적인영화같앙ㅅㅇ"
"kh**747","2015.04.11","가족영화~중견배우들의 연기는 역쉬~~
감동감동"
"지후트리","2015.04.11","누군가의 기억 속에서 살 수 있다는 것 또한 행복한 일이 될 수 있다는 것을. 다시 한번 느끼게 해주는 영화네요 ㅠ 잘봤어요"
"ssoljjang!","2015.04.11","재미감동..이영화너무좋다"
"민아 짱짱","2015.04.11","진짜감동깊고너무좋은영화예요~"
"ccomjirac","2015.04.11","반전과눈물이있는영화 ㅋ"
"sa**i113","2015.04.11","조금 억지가 있긴했지만... 중간 중간 소소한 웃음과 감동이 있어서 재미있었습니다. 그나저나 워터프루프 아이라이너라서 천만다행이었지^^;;"
"니뒤에씨스타","2015.04.11","앞부분이 소소한 재미가 있고 뒤에가 좀 지루... 반전이 놀랐다. 그렇게 슬프진 않았다"
"무비메이커79","2015.04.11","아름다운 사람들.. 아쉬운 스토리"
"sm**lmin5","2015.04.11","감동을 자극하려는 부분은 있었지만, 그래도 공감할 수 있는 내용이라 더 감동이지 않을까 싶은 영화. 부모님과 함께보았는데, 완전 좋았다"
"사랑해울아들♡♡♡","2015.04.11","초반비지루해도 중반부터 넘 감동이네요 삼대가 함께 보다 울었어요"
"찌쭈바라기","2015.04.11","처음엔 왜 이런영화를 만들었나했는데 식스센스만큼의 반전이.."
"kh**ji0310","2015.04.11","원래 이런유? 영화 안 좋아하는데 정말 재미있게 봤어요 추천이용"
"du**om","2015.04.11","노년의 로맨스인줄 알았는데 후반부에 뜻밖의 반전에 가족의 따뜻함과 극복할 수 없는 현실에 맘이 먹먹했어요"
"Seonnn","2015.04.11","반전과감동 사랑하고싶다"
"dr**08","2015.04.11","중간에 잠시 지루하기는 했지만 재밌었고 너무 슬펐다 ㅠㅠ 엄마랑 둘이 펑펑울었어여..... 휴지 들고가세여"
"이슬기님","2015.04.11","굿굿굿굿굿하네용~~!!!!"
"dp**tlzl","2015.04.11","너무 예상대로라서 감동을 못 받았슴"
"스누비","2015.04.11","꼭보세요 가족들과~~눈물펑펑"
"ch**sunmi2","2015.04.11","재미도 있고  반전도있고 재밌게봤네요(^_^)"
"hy**su0225","2015.04.11","감동과 반전아닌 반전
눈물콧물 쏙 빼고 왔네ㅜㅜ"
"덕운","2015.04.11","이상적인 가족관이긴하지만 현실감은 없네."
"bo**dory92","2015.04.11","영화자체는 킬링타임용으로 괜찮은거같다. 전형적인 한국식 감동주기 영화인것같다. 벌점 5점중 4점은 배우 박근형의 기가막힌 연기가 한몫했다"
"fn**mlfjqj","2015.04.11","볼만했어요 가족끼리 봐도 될듯"
"xe**rebirth21","2015.04.11","어쩌죠?? 영화시작하고 인물소개나오고...제목에대해 진지하게 고민하니 스토리가 이미 파악되버림.."
"정은배","2015.04.11","초반에는 조금 지루하였으나 후반부 반전에 눈물이 ㅜㅜ엄청 슬프네요!!!"
"뚜과이","2015.04.11","전형적인 한국영화지만 내용 전개가 생각대로 진행되지 않아 신선했습니다."
"sootang","2015.04.11","오랜만에잔잔하면서감동적인영화잘봤어요~ 가족,그리고 부모님에대해소중함을다시한번잘생각해보게되는영화였습니다^^"
"영화 N 커피","2015.04.11","뻔할 것 같은 스토리지만 나중에는 예상치 못하기도, 더 감동과 슬픔이 와닿는.. 뻔할 것 알면서도 보고 나면 잘봤다라고 생각하게 되는 영화."
"또또","2015.04.11","노년의 사랑을 예쁘게 담아냈는데 현실성은 글쎄 그래도 재밌고 아름다운 동화"
"elisa","2015.04.11","반전...슬픔..."
"evada8727","2015.04.11","뻔하지만 묵직한. 부모님께 좋은 영화입니다."
"별이된지금","2015.04.11","추억이 소중한이유~ 기억속에 머물러있다는 것"
"유진진영","2015.04.11","막판후폭풍이장난이니네요
손수건챙겨가라는평을보고챙겨왔는데


챙겨가세요...ㅠ·ㅠ그리고제발영화관에서매너좀 지켜주세요 영화보고있는데 뒤에서 중계방송하시고 옆에선 팝콘을 쩝쩝쩝 소리내면서 먹고 핸드폰을 왜쳐디다보는지 그럴거면 DVD방가서 편히보세요~^^"
"뽀삐갱","2015.04.11","감동적이고 재밌는영화에요!엄마랑 보기 좋았습니다!!!!!"
"현재입니다","2015.04.11","좋은가족영화 슬프네요"
"6k**iy","2015.04.11","가장 사랑하는 사람도 잊어버리게 되는 무서운 알츠하이머?가슴이 먹먹하네요."
"불4파","2015.04.11","슬퍼서 울면서 보긴했는데 밋밋했음"
"ti**less106","2015.04.11","와진짜슬픈영화! 다시돌아보게만드는 영화였어요"
"qn**128","2015.04.11","예측 가능했던 반전
사랑만세"
"tm**us0101","2015.04.11","달달로 시작해서 감동으로 마무리 역시 강제규 감독님!!"
"유딩딩","2015.04.11","처음엔 진짜 웃겼는데 갑자기 급반전.. 눈물날거같아서 꾹꾹참느라 힘들었지만 결국 해피엔딩이라 참 좋네요"
"영원짱","2015.04.11","나이 50중반에  이런영화를 보면서 문득,부모가 생각나는건,아마도 당연하거죠.
이런내용인지모르고 보았는데,슬프고도 너무나 따뜻하네요,대박기원!!"
"옆지기짱&&&","2015.04.11","이런가족사랑도 있을수 있구나 하고 봤어요!!!~~뜻있게 잘 봤습니다!!!~~~"
"더하기빼기","2015.04.11","좋았어요
모처럼 이런 영화♡"
"윤당ㅇ이","2015.04.11","중간중간 지루했는데 마지막엔 정말 눈물이 주륵ㅠㅠㅠㅠㅠ감동적"
"하티짱","2015.04.11","반전의 매력이 있는 영화 ㅎㅎ"
"ta**pooh1","2015.04.11","많은 생각을 들게한 영화. 찬열이 분량은 눈꼽만큼이었지만 재밌었다."
"꿈의사람","2015.04.11","마지막 반전이..  감동적"
"애","2015.04.11","저는 좋았어요오... 보는 순간순간 울컥해서 막 울었네요오 ㅠㅠㅠ"
"인생이영화지","2015.04.11","많은생각을주는영ㅎㆍ다"
"밍0904","2015.04.11","적절한 반전과 몰려오는 감동 퓨"
"헹이@","2015.04.11","할아버지 할머니 연애하시는 줄거리인주 알고 가볍게 봤는데 너무 감동적인....엄청 펑펑 울다가 왔네요ㅠㅠ"
"ae**22","2015.04.11","은근 잼있는 영화~  마지막 반전이네요^^  잘봤습니다."
"띠둥","2015.04.11","감동적이었다. 가족의 소중함을 새삼 느끼게 된 영화"
"ha**i7","2015.04.11","좋은배우로 이런영화를 만들다니ㅠㅠ 지루하고 내용이 억지스럽다.."
"박정현","2015.04.11","중간에 살짝 지루해질려고 할때, 반전 눈물쏙"
"al**lux04","2015.04.11","어떤 일이 잊어도 잊을 수 없는 이름...당신
그리고 내가슴에 돌덩이들...
모두 합쳐 가족이라고 부른다.."
"아녜스","2015.04.11","옆에 계실때 잘해 드리자
실컷 웃다가 울다가... 자식들이 꼭 볼만함!"
"ji**0619","2015.04.11","마음으로 자식을 사랑하는 부모님의 맘을 느낄수 있어 넘 감동"
"성민","2015.04.11","눈물바다가 된다..
아 아직도 감동이 있다..생각지도못한 감동.눈물.."
"다소니여친","2015.04.11","이런 반전이 있을 줄이야ㅠㅠ
엄마랑 보고 둘이 펑펑울다 왔어용ㅠ"
"♡♡현진아사랑해♡♡","2015.04.11","어릴적돌아가신아빠가생각났어요 감동그자체였음니다"
"kh**3711","2015.04.11","지루하다가 갑자기 치매내용으로 바뀌면서 끝나내요~~"
"러브사랑초","2015.04.11","처음엔 웃으며보다가 끝부분에가서 진실을 알게되면서 휴지를 붙잡고 울다가 나왔다. 정말 가족에 대한 생각을 다시하게 만들고 뒤돌아보며 나는 과연?? 이러면서 반성하게 만드는 그런 영화로 이 시대를 살아가는 모든이들에게 추천하고프게 만드는 영화였다."
"july122","2015.04.11","중간부터 예상가서 각오하고봐도 한거번에 몰려온다"
"Heart_miso","2015.04.11","감동!가족과 함께 보기 좋은영화!!"
"ay**777","2015.04.11","반전잇는 영화인데 보면서 폭풍눈물을 흘릴수도잇어요!"
"마이jju","2015.04.11","사랑과 배려
부부의 사랑 가족의 사랑을 느끼게 했던 영화예요"
"ab**t1149","2015.04.11","건강해야쥐...정말 무섭다ㅠ
행복하게 즐긴 영화.."
"닉네임을설정을뭘로","2015.04.11","최루성이야기가 아니길 바랬는데 어쩔수 없었나보다"
"kd**032","2015.04.11","정말 가족끼리 보기 좋은영화예요ㅠㅠ"
"DaSom","2015.04.11","영화에서처럼
가족이란
힘들때 묵묵히  그자리에
그대로 변함없이 있어주는
따뜻함인거 같다
마지막까 빚나는 가족이라는
이름~"
"hd**12","2015.04.11","영화가 아니라 드라마 본 느낌"
"ro**ve67","2015.04.11","마지막반전..가슴따뜻한 영화네요."
"쩰수르","2015.04.11","잘 보고 있다가 막판에 왠 새드....ㅠㅠ흐어 눈물을또르르 흘렸습니다! 연인끼리봐도 좋고 혼자봐도 좋은 영화네요!"
"I love movie","2015.04.11","우리들의 아버지 모습 먼훗날 내모습일수도 있는..그래서 먹먹해지는 영화"
"서네찡","2015.04.11","ㅠㅠ 마지막에 반전과 감동... 최고ㅠㅠ"
"kh**099","2015.04.11","아이건진짜꼭봐야한다 ㅠㅠㅠㅠ엉엉"
"큰콩이","2015.04.11","따뜻한 가족영화예요
내용은대반전!!"
"먼소리고","2015.04.11","너무 재밎내여 ... ㅠㅠ"
"hee0125","2015.04.11","재밌고도 감동적인 따뜻한영화~bb"
"ys.Jeon","2015.04.11","부모님을 생각하게 만드네요.
잘봤습니다^^"
"노스트레스","2015.04.11","눈이 아플 정도로 울었다 찡해지는 영화"
"commoncode","2015.04.11","그럭저럭 ^^ 잘봤습니다"
"딸기죠아효","2015.04.11","어른들의 이야기
좋네요!!"
