"writer","date","comment"
"GdBb","2022.06.02","현진 누나의 엄청난 연기력이 돋보인 영화"
"dl**87","2022.06.02","기억은 흐려져도 몸이 기억하는 것들,
안타까워하며 슬퍼하며 잘 봤습니다.
몰입도 높은 배우들의 연기가 너무 좋았어요."
"lb**2140","2022.06.02","카시오페아 카시오페아"
"ls**545","2022.06.02","카시오페아 카시오페아"
"ly**129","2022.06.02","카시오페아 카시오페아"
"루미씨","2022.06.02","기억이라는 인생의 기억들이 조각조각.."
"영화는_빅무비","2022.06.02","신연식 감독의 스토리탤링 과 서현진 안성기 연기가 빛났다"
"혼영왕","2022.06.02","배우들의 연기가 인상적이었습니다. 아빠와 딸의 사랑, 치매의 무서움을 알았네요."
"마이클","2022.06.02","서현진 연기에 눈물이 줄줄"
"호호홓ㅎ","2022.06.02","카시오페아 카시오페아"
"초코뷔V","2022.06.02","음 ,..평소 생각안해본 내용을 다룬영화라 볼만했어요"
"BTS♡♡ARMY","2022.06.02","안성기 서현진 박재민  변호사딸이 하루아침에 
치매  유학간딸도 못알아봄."
"mini7208","2022.06.02","부녀 연기자의 케미가 돋보입니다~ 많은 생각을 하게 하는 영화군요"
"my**oki","2022.06.02","가슴 뭉클한 다시 보고 싶은 영화네요"
"말많은거복이","2022.06.02","역시 믿고 보는 서현진.
치매환자의 변화를 잘 보여주고, 치매가족의 어려움도. 너무 리얼해.  연배있으신 부모님이랑은 보지마세요. 영화 끝나고 부모님이 막 우시거나 왜 이런걸 보여줫냐고 언짢아 하시는 분들 계시네요."
"영화없인못살아","2022.06.02","내일또 예기해줄께...가슴찡하게 아프네요 가족이 없는데 치매걸리면 어쩌나 싶어 더 무섭다"
"minima","2022.06.02","가슴먹먹답답해이제와멀어떻게해"
"rh**wptmsla","2022.06.02","아버지란 자식에게 별처럼 길잡이가 되어주고 싶은 존재"
"영사인","2022.06.02","두 배우의 열연! 부모와 자식의 사랑에 대해 생각하게 되네요."
"fi**400","2022.06.02","나도오늘오후2시난방금집에도착했어"
"ja**5721","2022.06.02","올해 본 영화중 단련 👍. 서현진이야 워낙 정평이 난 배우지만 아역 배우가 놀라웠다."
"영이12","2022.06.02","소재, 연출력, 배우들의 연기 모두 좋았어요."
"까칠대마왕","2022.06.02","내리사랑. 받고 배우며 한 뼘 성장에 나가는 가족애. 배우 연기가 매우 사실적이라 더 몰입돤다."
"magellan","2022.06.02","많은 기시감과 아쉬운 연출을 서현진의 연기로 메꿔가는 점만큼은 인상적이다."
"m7544966","2022.06.02","젊은 딸의 알츠하이머 지켜보는 아버지 마음이 오죽할까, 잔잔하지만 감동적인 영화 아닐 수 없다"
"치타치타","2022.06.02","좋았어요. 시간흐름에 변하는 모습표현도 잘하시고"
"치인","2022.06.02","갑자기  찾아온  가족의 불행을 감싸 안은  가족간의  사랑을  연기파 배우들의 멋진  연기력과  마음을 느낀 영화"
"JO D","2022.06.02","부모와 자식! 그 사랑의 먹먹함! 좋은 연기!"
"yo**019","2022.06.02","음 .. 별로ㅠㅠㅠ으아아아"
"쥬쉬","2022.06.02","영화잼있게 잘봤습니다"
"gu**nr703","2022.06.02","너무 슬픈영화네요 누구에게나 일어날 수 있는 일이라 가슴에 너무 와닿네요"
"tadjun","2022.06.02","전체적인 연출과 스토리가 좋았고 추천하고 싶은 영화였습니다♡"
"tk**sdls1","2022.06.02","전체적인 연출과 스토리가 좋았고 추천하고 싶은 영화였습니다♡"
"tkwlsdls3","2022.06.02","전체적인 연출과 스토리가 좋았고 추천하고 싶은 영화였습니다♡"
"ji**e102","2022.06.02","생각이 많아지게하는 영화네요. 여기저기서 훌쩍이셨고 저도..ㅠㅠ"
"10**ssun","2022.06.02","가족이 없다면..무섭다."
"GreatHosi","2022.06.02","나름 재미있네요. 볼 만 했어요."
"Macolm x","2022.06.02","또하나의 아픈 현실의 대한 이야기. 보기 힘든 영화 가장 두려운 영화이기도 하다"
"돌돌멩이","2022.06.02","언젠가 나에게도 생길 수 있는. 어떻게보면 좀 무섭기도 했다. 서현진배우님 연기에 정신못차리겠음."
"ch**i76","2022.06.02","가슴이 먹먹해지네요. 연기도 좋았어요."
"이드니아","2022.06.02","주제와 연기가 어울리지 않는 영화"
"ho**i63","2022.06.02","잘 봤습니다.감동했어요"
"juana2948","2022.06.02","정말 감동적이고 슬프네요"
"kr**han","2022.06.02","알츠하이머와 배우들의 연기 굿"
"놀란가비","2022.06.02","안성기  서현진 부녀 연기 너무 자연스럽고 녹아나내요"
"na**2109","2022.06.02","연기파배우의 연기만으로도 굿"
"su**7780","2022.06.02","꼭 보고싶은 영화였는데 일이 생겨서 결국 못갔네요ㅜㅜ"
"행복한은재","2022.06.02","가슴 먹먹한 영화
잘 봤어요"
"sy**y1218","2022.06.02","각 배우의 연기는 좋았는데  알츠하이머   딸에 대한
공감가는 서사가 조금 부족한게 아쉬움이   남네요"
"Applepixar","2022.06.02","간만에 아주 훌륭한 영화를 보았습니다"
"아날로그","2022.06.02","잃어버리는 기억에 깊어만 가는 가족의 사랑이야기"
"11**cmy","2022.06.02","있을법한 이야기라 더 와 닿았네요 배우들의 잔잔한  연기가 더욱 먹먹해지게 만드네요"
"no**eungwon","2022.06.02","안성기선생님 고맙습니다 건강하게 활동하시는 모습 오래 보고싶습니다"
"hs**617","2022.06.02","소재부터 너무 슬프다."
"pa**51","2022.06.02","배우분들 연기가 좋았고 조기치매는 더욱 슬프네요"
"fl**39","2022.06.02","배우들 연기력에 치이게 되는 영화!! 뻔한 신파극이 아닌 많은 생각이 들게해 줘서 감사한 영화 같아요"
"밀라야란","2022.06.02","안성기의 연기는 두말할 필요 없죠"
"lj**bo","2022.06.02","나름 괜찮게 봤어요 그냥 그래요"
"라일라일","2022.06.02","다들 연기를 너무 잘해서 더 안타깝고 슬프게 느껴졌어요"
"라니♡민슈","2022.06.02","역시 안성기 
역시는 역시입니다"
"황후님","2022.06.02","슬퍼요. 보는 내내 맘 아팠어요"
"to**ve10044","2022.06.02","손수건 잘 챙겨간것 같아요 보는 내내 눈물이 안날수가 없는 영화였습니다  배우들의 연기는 최고였어요"
"마음에 길을 묻다","2022.06.02","저럴때 나는 어떻게 해야될까 내가 뭘 준비해야되나 준비한다고 대비할 수도 없을텐데 많은 생각을 하게 한 영화"
"fw**tyle","2022.06.02","눈물이 멈추질 않아요 ㅠㅠ 휴지 필수.."
"filtering","2022.06.02","극진행은 매끄럽지 못하나 주제와 연기로 잘이끌어나가네요. 묻힌 사회적문제를 감정적으로 와닿을수있게 잘보여줘서 좋았습니다. 관내 모두가 우시던데 여러면에서 후회없으실겁니다 한번쯤 보시길 추천합니다"
"ho**olf","2022.06.02","안성기 서현진 연기 너무 좋았어요."
"초코시나몬","2022.06.02","배우분들 연기에 더 마음 아픔ㅜㅜ"
"kh**4790","2022.06.02","정말 재밌게봤어요...현실성은 좀 떨어지지만 배우들의 연기력  좋아요...잘봤습니다..."
"kh**4790","2022.06.02","정말 재밌게봤어요...현실성은 좀 떨어지지만 배우들의 연기력  좋아요...잘봤습니다..."
"FApplE","2022.06.02","잔잔하고 평범한 한국 신파"
"준호야!","2022.06.02","재밌게 잘봤습니다 ^^"
"smile98","2022.06.02","볼만합니다~~~~>>"
"영화가고픈","2022.06.02","초반에는 조금 어색하고 불편했는데
시간이 갈수록 혼란스러운 환자와 함께 헤매는 기분이었어요"
"머스턩","2022.06.02","아이고
그냥 드라마"
"치도오","2022.06.02","배우들 연기가 좋았습니다.감동적이네요"
"제우스77","2022.06.02","감동적인 줄거리에 눈물을 훔칠 수 밖에 없는 영화네요."
"ha**7u7","2022.06.02","배우들의 연기가 너무 좋아서 감동이 배가 되는 영화였어요"
"홀리데이 까꿍","2022.06.02","좋았어요. 두 배우님 출연하시는 영화라 무조건 봤습니다."
"aa**npsb123","2022.06.02","괜찮아요 ~~~~^;^"
"숩자","2022.06.02","휴지는 필수로 챙겨가세요…
내용은 담담하게 흘러가는데 연기가 미쳤어요….
너무 잘 봤습니다.. ㅠㅠ"
"라이짱","2022.06.02","치매환자와 환자가족들에 대한 생각이 많아지는 영화였다"
"huni5276","2022.06.02","배우들 연기가 좋았습니다 좋은 영화 잘 봤어요"
"wh**ehunkr","2022.06.02","지나가 카시오페아....

주책스럽게 눈물 흘렸네"
"즐거워11","2022.06.02","휴지는 필수,  감동적입니다 ㅜㅜ"
"현정이-","2022.06.02","신파가 아닌 흐름이 좋았다. 서현진..진짜 대단한 배우. 흐름을 잡아주는 안성기 배우.. 와 정말 잘 봤습니다."
"사랑존재","2022.06.02","브로커 특사 . 카시오페아 화이팅! . ♡"
"ph**902","2022.06.02","치매로 돌아가신 엄마가 생각나서 한참을 울었어요..영화는 좋았어요."
"샤바랄라","2022.06.02","이 영화에서 유일하게 거슬렸던건 서현진의 손톱뿐.."
"링고2019","2022.06.02","나중에 다시 봐야겠네요"
"ko**3399","2022.06.02","내돈내산했다.놓쳐버린 이벤트가 아까울까 반신반의했다.옆방의 공룡을 이기진 못하지만...가슴아프게 봤다. 시나리오가 조금만 더 쫌쫌했으면 어땠을까? 배우들이 다했다. 서현진배우 말해 뭐해~아역까지 참말로 잘하네"
"c5**c500","2022.06.02","서현진의 연기는 괜찮았음"
"so**001","2022.06.02","연기배역이 참 잘 된 듯요.
마지막 눈물~~~났어요."
"보졸레누보","2022.06.02","건강의 소중함을 느끼게 해준 가슴 아픈 영화"
"은랑","2022.06.02","기억을 잃는다는건 참 슬픈것 같다"
"지니쥐","2022.06.02","정말 많은생각을 하게 만드는 영화입니다 처음부터 끝까지 집중해서 봣습니다 이런영화를 만들어주셔서 감사합니다 서현진배우님의 연기력에 한번더 반하고 갑니다"
"문화생활하는 라이언","2022.06.02","주인공분들의 연기가 인상적이었네요"
"장냉자!","2022.06.02","안성기 배우님과 서현진 배우님의 혼을 담은 열연에 박수를 보낸다.  나도 희귀불치병인 카다실 환자로 나중에 ‘내가 나를 알아볼 수 없을 때’ 그게 두렵다.. 처음엔 안좋은 생각까지도 생각할 정도였으니까.. 정말 알 수 없는 인생인가보다.."
"ratherjj","2022.06.02","배우들 연기가 인상적이네요 좋았어요"
"실제로","2022.06.02","남은 인생 숙연하게 최선을 다하겠다고, 주변을 더 살펴보겠노라고 다짐해봅니다. 정말 서현진의 연기에 감탄합니다. 손수건은 챙겨가세요.  없어도 좋습니다. 맨손으로 훔치면 되니까요."
"as**jinsun","2022.06.02","치매, 완치될 수 없는 병이지만 가족의 노력으로 극복해가는 모습이 좋았습니다"
"주윤이","2022.06.02","나자신을 잃어버려도 또 누군가는 나를 기억하고"
"오늘은비","2022.06.02","치매와 가족애를 실감나게 보여주는 멋진 연기가 좋았습니다."
"영화하고 라떼하고","2022.06.02","힘들때 가족은 카시오페아같은 존재~~"
"블루엔젤202","2022.06.02","2.35:1 시네마스코프 화면비 
제목 <카시오페아> `이` 가 없음은...
이해는 머리로가 아닌 마음으로 세상을 다시 볼 수 있을 때에만 비로소 보인다!"
"74**sung","2022.06.02","☆☆☆☆+☆
내점수는 별5개 만점.."
"yo**tl","2022.06.02","남의 일같지 않다는 생각이 들었어요"
"li**t1104","2022.06.02","배우들의 연기가 좋았습니다."
"rp**g11","2022.06.02","너무 편의적으로 쓰이는 캐릭터가 있지만 과연 이 영화를 눈물 없이 볼 수 있는 사람이 있을까?"
"소피스트","2022.06.02","인지저하증(치매) 환자와 보호자 이야기, 알츠하이머를 겪게 되면 어떻게 사람이 변하는지 알려준다."
"신설국","2022.06.02","서현진 배우의 연기가 너무 좋았습니다."
"sy**hony0","2022.06.02","너무너무 슬펐습니다…"
"se**472","2022.06.02","가슴뭉클하고
감동적이었다"
"씨네맨","2022.06.02","배우들의 연기가 좋다."
"krzrg","2022.06.02","영화가 너무 조잡하고 서현진이 예쁘다… 군데군데 너무 자극적이고 불쾌했음… 그 남자 놈이 집에 발 올리는 순간부터 나는 쉬벌 소리가 절로 나왔는데 대체 왜…"
"tg**275","2022.06.02","다시복싶은영화입니다^^~~"
"정처없이","2022.06.02","알츠하이머~  진짜로 가족문제가 아니라 이제는 국가가 책임져야할 과제다.. 안타깝다.  잘 봤습니다~"
"Romantic~♡","2022.06.02","무섭습니다~초록치매
두배우님들 연기 좋네요"
"차니꾸","2022.06.02","변호사, 엄마, 딸로 완벽한 삶을 살아가려고 노력했던 수진 (서현진)이 알츠하이머로 기억을 잃어가며 아빠 인우 (안성기)와 새로운 삶을 살아가는 모습을 보니 마음이 아팠습니다."
"sn**ersniper","2022.06.02","배우들 연기가 좋았어요 내용도 볼만했어요"
"못생긴 요정이","2022.06.02","잘 봤습니다! 배우분들의 연기가 정말 좋았습니다"
"pb**488","2022.06.02","뿌린대로 거둔다는 인생의 진리를 영화를 통해 다시한번 깨닫게 됩니다. 우리 현실의 단면을 보여주는것 같아 마음이 아프고 슬프네요. 배우들의 연기도 짱입니다~"
"ji**oy00","2022.06.02","나랑은 안맞지만 영화자체는 잘 만들었네요"
"S.칼엘","2022.06.02","감동적이고 슬픈 이야기"
"na**o1","2022.06.02","운전중에는 절대 휴대폰 금지."
"SHSS","2022.06.02","CASIOPEA.2022.0601"
"ne**1618","2022.06.02","연기들을 너무 잘해요.
짠하고..알츠하이머 너무 무섭네요."
"파딩탄","2022.06.02","내가 누군가에게 카시오페아가 되어줄 수 있을까."
"레오75","2022.06.02","기억을 잃으면 나와 내 주변에서 벌어지는 안타까운 현실"
"do**a45","2022.06.02","젊은치매에 대해 아버지와 딸의 관계, 딸과 딸의 관계를 조명한다. 익숙한 소재, 쫌 만 더 갔다가 화날뻔했던 순간 다시 잡아줘서 다행이었다.."
"그린1","2022.06.02","따뜻하고 훈훈하였습니다."
"조각바디","2022.06.02","서현진배우의 치매 연기 일품! 안성기배우의 그냥 편안하게 하는 거 같은 연기지만 임팩트 있는 아버지로서의 모습도 일품. 딸 연기도 일품!"
"yo**ust1","2022.06.02","잚은치매룰 겪는 분들의 어려움을 잘 보옂준 영화입니다 주변에 그런경우가 있어 더 가슴애 와닿았네요 단지 너무 다큐멘타리같아 조금 아쉬웠습니다"
"↑UPUPUP↑","2022.06.02","안성기님 건강하게 오래오래 좋은 작품 해주시면 좋겠네요"
"보안관 스카이","2022.06.02","아역배우가 눈에 익어 이제보니 독립유명작 우리집서 출연한 공주님이네요 저도 관련업계 오랜 실무자이다보니 이런 작품은 거의다 감상하는데요 시나리오가 저에겐 좀 아쉽고요 구성진행도 좀 느껴졌네여 저도 오랫동안 누워계신 엄니 저희 동네 인천송도영락원에 모시다보니 더욱더 맘이 무거워짐요"
"1j**aebbo","2022.06.02","아빠가 너무 보고싶네요
주위에 없다고 와닿지않았는데 현실적인 연기에 걱정과 슬픔이 가득"
"양현스","2022.06.02","감동적이네요 알츠하이머… 치매의 고통을 간접적으로 경험했네요 ~ 가족이 건강한 것에 더 감사함을 느꼈습니다"
"wh**eturboo","2022.06.02","카시오페아 그것은 진정"
"Total Eclipse","2022.06.02","치매 엄마 간병하다 내삶은 무너져내렸고 남은것은 아무것도 없다는 말이 가슴아프다."
"rl**ydaks777","2022.06.02","치매의 무서움과 슬픈감정들이 잘 어우러진.."
"캔디인형","2022.06.02","가족애를 생각하게 됨. 마지막에 눈물 났음"
"jin222","2022.06.02","배우들의 연기가 인상적입니다."
"ys**497","2022.06.02","두 명품배우들의 연기 너무 좋았어요"
"박성부","2022.06.02","대단히 추천하고 싶습니다"
"두유냠","2022.06.02","제 점수는 10점입니다."
"MEGA-BOX","2022.06.02","너무 슬픈 영화네요ㅠ 추천~"
"깡쌍낑","2022.06.02","배우들 연기가 아주 좋았습니다."
"방바닥","2022.06.02","감동이예요. 휴지 필수요~"
"wiildstorm","2022.06.02","서현진 배우의 연기가 너무 좋았어요"
"닉네임을입력해주세요","2022.06.02","ㅠㅜ 영화는 잘 만들었지만... 슬픈건 어쩔수가 없어요 으"
"ch**sy11","2022.06.02","영화 잘관람했어요 잘관람했어요 ㆍ좋아요"
"ms**612","2022.06.02","배우들의 연기는 좋았는데 이런 영화들이 그렇듯 스토리는 항상 뻔한건 있어요"
"pa**line12","2022.06.02","영화 잘 봤어요 좋아요 ㆍ"
"ka**ull","2022.06.02","감동적이면서 현실적인 영화"
"지연사마","2022.06.02","잘만든 영화 서현진 연기 미쳐버림"
"ka**s14","2022.06.02","서현진 배우님의 연기에 너무 감탄 하면서 봤습니다"
"빼쿠","2022.06.02","이렇게 슬플줄은 몰랐지.. 눈물 한바가지 쏟음"
"kjoy87","2022.06.02","대전에서 서산친구 만나고 낫뒷 영화보니까
새로고 좋네요 ㅎㅎ"
"sm**97602","2022.06.02","재밌네요 연기 좋아요 ^^"
"Rosa","2022.06.02","자극적인 영화들 사이에 잔잔한 영화."
"ka**7302","2022.06.02","먹먹함을 조용히 차분하게 보여주는 영화…
연기가 너무 좋았어요!!!"
"주님편","2022.06.02","눈물이 절로나는 영화였네요
치매는 정말 무서운병인거 같아요
먹먹했어요"
"lk**994","2022.06.02","안성기 서현진 배우작품"
"ABCDEFGHIJKLMNOPQRSTUVWXY","2022.06.02","담담한 연출로 마지막에 자연스럽게 눈물이 나오는 영화 따뜻한 가족애가 느껴지는 영화."
"영화인♥","2022.06.02","촬영 준비기간이 짧았던건지 두배우의 캐미가 조금 아쉬웠네요\(이 영화에서는 두배우의 캐미가 가장 중요한 포인트라고 생각했습니다\)"
"bn**73","2022.06.02","오랜만에 눈물좀 쏟앗네요
서현진배우 감동받았습니다
안성기 배우님 감사합니다"
"de**oners","2022.06.02","꼭 현실에 있을법한 얘기입니다. 계속 울컥하며 울면서 봤습니다."
"강가딘","2022.06.02","부녀간의 애틋하고 각별한 정을 그린 영화였습니다."
"ll**ollz","2022.06.02","마스크 하나 더 챙겨 가세요. 너무너무 슬펐습니다."
"da**ng2010","2022.06.02","영화 재밌게 잘 봤습니다"
"go**kh7","2022.06.02","치매라는 병이  왜 찾아올까요
해결하는 의료기술이 빨리 나와주길..."
"최고라네","2022.06.02","재미있게  몰입하면서  감상 해요
치매라는 병은  특정인에게  찾아오는게아니죠"
"tj**hk6227","2022.06.02","영화가 줄 수 있는 ''삶에 대한 물음표''를 던지는 듯한 영화. 지루하다고 생각했던 제 모습을 영화끝나고 반성하게 되었어요."
"richard","2022.06.02","''카시오페아'' 영화 재밌게 잘 봤습니다."
"ji**u7339","2022.06.02","서현진 연기 진짜 대박~
오랜만에 엄청 울었네요."
"jy**965","2022.06.02","치매에 대해 더 생각해보게 되네요."
"파란불","2022.06.02","예매해놓고 못봄 기대되는 작품"
"금잔디??","2022.06.02","엄청 감동적이고 슬펐어요ㅠㅠ
서현진 배우님 연기 너무너무 잘해서 오열…"
"tt**0070","2022.06.02","재미있게 잘 봤습니다."
"도로시몽","2022.06.02","배우분들의 연기만큼 연출이 따라줬더라면.."
"ㅎㅎㅎ/ㅋㅋㅋ","2022.06.02","잘 봤어요. 재밌어요."
"나나나너너너","2022.06.02","재밌게 봤어요 재밌게 봤어요"
"맬론","2022.06.02","기억을 잃는다는 무서움과 그 안에서 찾게 되는 가족의 의미"
"사눅","2022.06.02","알츠하이머에 대해 다시 한번 생각해 보게 된 영화입니다 가족만이 감당하기는 어려운…"
"cy**m47","2022.06.02","배우들의 연기가 일품인 한국영화"
"으힣","2022.06.02","ㅜㅜㅜ 너무 슬퍼.. 전혀 억지스럽지 않고 너무 현실적이야..ㅜㅜ"
"olympic","2022.06.02","가족이란..별자리처럼...영원한 것"
"in**224","2022.06.02","배우들의 연기에 몰입해서 봤어요"
"똥홍똥홍","2022.06.02","재밌게 봤습니다 추천합니다"
"아이맥스IMAX","2022.06.02","재밌게 봤습니다 추천합니다"
"손톱쟁이","2022.06.02","재미있게 관람하였네요"
"지밀","2022.06.02","재밌게 봤습니다 추천합니다"
"예촌사랑","2022.06.02","재밌게 봤습니다 추천합니다"
"Jessica Alba","2022.06.02","안성기,서현진...두배우의뛰어난연기력...cgv감사합니다...^^~♡"
"Smile Messi","2022.06.02","안성기×서현진...감동드라마...cgv감사합니다...^^~♡"
"real해기","2022.06.02","배우 연기도 좋았고 볼만했어요~"
"서른부자","2022.06.02","알츠하이머와 가족 그리고 아버지의 삶을 잔잔하게 그린 영화같은영화. 잘봤습니다."
"ㅂ ㄹ ㅎ","2022.06.02","내가족이나 나에게 이런병이 온다면
참 많이 힘들것 같아요...  배우분들 
연기가 너무 좋네요. 많이 울었어요"
"쑴22","2022.06.02","나름대로 여운이 남아서 좋았어요"
"까리깔롱상햐","2022.06.02","배우들 연기가 인상적이었어요"
"ma**ooyayo","2022.06.02","늦잠자서 못봤습니다...."
"by**232","2022.06.02","늦잠자서 못봤습니다...."
"이노베이터","2022.06.02","후반부에서는 눈물을 참을수 없을 정도
잘 만들었어요^^"
"변태감자","2022.06.02","굳이... 왜... 하... 처음으로 신연식 감독님께 실망"
"ni**0831","2022.06.02","안성기 배우님 최고!!!"
"쑥인절미","2022.06.02","서현진연기가 인상적이였어요"
"어피치사랑해","2022.06.02","알츠하이머에 대한 이해~ 관심과 애정이 필요한 상황~ 슬픈 현실....배우들의 연기력 최고"
"영원한","2022.06.02","그 후에도 그녀의 삶이 편안히 마무리 되기를 간절히 바랍니다..."
"벨리나","2022.06.02","제 노후에 대해 돌아보게 해주는영화네요...근데 여주는 좀 안맞는 느낌이네요 저는요.. 싫어하지 않지맘 뭔가 조금 아쉬운느낌이 들어요.."
"movie buff","2022.06.01","평점제 바꿔라....

너무 안쓰러웠다."
"co**rdale0","2022.06.01","많은 경우의 수를 나열한 느낌"
"Amethyst","2022.06.01","잘 봤습니다. 재밌어요."
"바람돌이","2022.06.01","좋은영화는 맞음
허나 영화답게 흘러가는 스토리는 아쉬움
특히 안성기님이 그렇게 되는거와 그 착했던
남자의 변심이 실망"
"꼬부기","2022.06.01","인상깊은 영화입니다. 감동"
"ghost.","2022.06.01","배우들 연기가 좋았어요~"
"he**i7171","2022.06.01","감동 눈물바다 넘 슬퍼요"
"WNok2","2022.06.01","안성기 배우의 담백한 연기가 제일 좋았어요"
"5i**ver","2022.06.01","갈수록  더  고비가 많겠죠..."
"du**n5318","2022.06.01","가슴 아픈 스토리 잘 봤습니다."
"jx**xm07","2022.06.01","두분의 연기에 감동했고 이런 영화가 많은곳에서 볼수 있는 나라가 되길"
"헤비레인","2022.06.01","우리네 삶이란 결국 저 부녀안에 있는 것일지도"
"늘푸른바다","2022.06.01","배우의 연기는 좋은데
스토리 전개가 너무 작위적임"
"k2**gle2012","2022.06.01","여주의 시종일관 과장된 연기가 투머치라 연극을 보는 듯하였으나 안성기 님의 연기는 역시 좋았음"
"an94","2022.06.01","결말이 조금아쉬웠지만 배우님들의 연기력은 최고였습니다"
"메밀꽃","2022.06.01","현실적이면서 따뜻한 영화"
"굥기이","2022.06.01","안성기, 서현진 배우의 연기에 눈물이 저절로 나왔던..."
"So Sparkling","2022.06.01","믿고 보는 연기천재들 연기 때문에
너무 영화 잘 봤고
서현진 배우 때문에 봤는데
너무 만족스럽습니다.
눈물 펑펑 쏟고 나왔네요!
한 번 더 볼 의향 있습니다!"
"jiji0603","2022.06.01","잘봤습니다 재미있어요 좋아요"
"다으니","2022.06.01","그저 안타까운 마음이..."
"미스터빈","2022.06.01","<카시오페아, 2022>"
"너와 나의 우정","2022.06.01","그녀의 딸이 그녀를 행복하게 아니 마지막까지 편안한 삶을 살았다 라고 느낄 수 있게 도와주기를"
"sk**sgk21","2022.06.01","종ㅇㄱㄴㅁㅅㄴㄸㅈ.
듣ㅅㄴㅅ류ㅡㄷ?ㅌ,ㅌㅈ
,ㄴㄷㅊㄷㅈ,ㄷㄴㄱㄴㄱㄷ"
"KCPE","2022.06.01","국민의힘 석권 축하드립니다"
"jo**on1","2022.06.01","마음이 따뜻해지네요.."
"lo**is6787","2022.06.01","영화를 보고 여운이 오래도록 남아 마음이
아프다
돌아가신 엄미가 많이 생각이난다"
"du**ntor33","2022.06.01","담담하게 전해지는 메세지가 마음을 울렸네요."
"lj**7333","2022.06.01","안성기 서현진 배우님 연기 너무 잘해서
보기 좋앗어요"
"FrancesHa","2022.06.01","배우분들 연기에 눈물 줄줄"
"늘푸른","2022.06.01","카시오페아 잔잔하면서 좋았어요"
"slamtaiji","2022.06.01","슬프고 짠하네유.. 우째 이런일들이.."
"sc**lt23","2022.06.01","보는 내내 너무 마음이 아팠던.."
"지밀키","2022.06.01","Glgkgkgkgjfjfk"
"은하수","2022.06.01","카시오페아 좋았어요~^^"
"cinemaparadisee","2022.06.01","별같은 영화가 총총 피어오르다."
"난장이","2022.06.01","치매와 가족의 문제를 실감나게 보여준다. 기억이 없으면 내가 나일 수 있을까? 나를 기억하는 사람이 있다면 그렇지 않을까?"
"lecka2011","2022.06.01","눈물 콧물 가래침까지 다 짰습니다. 훨씬 재밌다네요 우리 지해가 그렇게 제가 보증합니다."
"rh**dnscjswo","2022.06.01","알츠하이머 환자분의 가족들과 
알츠하이머 환자분들의 아픔을~~~"
"hy**appy","2022.06.01","질병이든 사고든 나에게도 일어날 수 있는 일. 
누구도 홀로 살 수 없는 삶의 이유이자 목적을 일깨워 준 시간였어요. 
많이 울게 되네요. 모두 건강합시다~"
"qk**kr1103","2022.06.01","흥미롭게 잘봤습니다 추천합니다"
"밥주걱2","2022.06.01","아는 내용이라 생각했지만, 마지막 감동이 물밀듯이 밀려오네요. 추전!!"
"붕괴","2022.06.01","흑ㅎ흑ㅠㅠㅠㅜㅜㅜㅠㅠㅍ퓨ㅠㅠㅠ"
"sa**gao73","2022.06.01","내취향은 아닌걸로.."
"wo**dl1","2022.06.01","일이생겨 다 보지못하고 중간에 나왔지만 조금 지루한편인거같아요."
"ba**w0923","2022.06.01","어설픈 신파없이 잔잔하게 마음에 메세지를 전달하는
연기, 배우, 연출, 모든면에서 잘 만들어진 걸출한 가족영화"
"모라토리움","2022.06.01","배우들의 열연이 돋보이는 감동적인 이야기"
"ja**1224","2022.06.01","마지막 장면이 가장 기억에 남는다~"
"희망희정","2022.06.01","엄마가 울 때 내 앞에서 편히 울게 해드렸더라면...하는 생각에 나도 모르게 눈물이 흐른다"
"movie=mi","2022.06.01","그냥 스토리가 좀 아쉽다..서현진은 잘하는데 왜 안성기 아저씨 연기가 왜! 어색하지?"
"12**qwert","2022.06.01","감동적이다. 그 차원을 넘어 <쁘띠마망>을 생각나게 해준 영화. 딸이 엄마를 지켜주겠다고 했을 때, 엄마는 어떤 감정을 느꼈을까."
"혁신의 SVIP","2022.06.01","영화 끝날때까지 펑펑운영화 서현진씨 연기력 최고"
"해밀리나","2022.06.01","카시오페아카시오페아"
"해밀☆","2022.06.01","카시오페아카시오페아"
"별","2022.06.01","재미있게 잘 봤습니다!"
"슝슝","2022.06.01","슬펐어요.몰입해서 봤어요."
"kc**294","2022.06.01","ㄴㅜ구나 가능한이야기 연기 좋아요"
"랑이누나","2022.06.01","너무 너무 재미있게 봤어요"
"ki**heesun1","2022.06.01","ㄴㅏ와 나의 가족 모두에게...."
"곰사랑","2022.06.01","마음이 아프지만, 가슴이 따뜻해지는  가족 영화다."
"ju**lee206","2022.06.01","서현진의 연기력에 감동함!"
"곰몽실","2022.06.01","카시오페아 스피드쿠폰."
"bs**2222","2022.06.01","누구나 가능성있고 아파한다"
"se**h505","2022.06.01","좋았습니다 굿입니다 ^^"
"se**h528","2022.06.01","잘봤네요 볼만했어요 ㅎ"
"느닷없는놈","2022.06.01","좋은 영환데 관배정이 ㅠㅠㅠ"
"랑라라","2022.06.01","간만에 괜찮은 영화였음"
"스마트인","2022.06.01","재밋게 잘 봣어요..!!"
"kk**o1111","2022.06.01","슬픈영화네요..,?!!"
"아~킬","2022.06.01","알츠하이머 
무서운 병이네요
배우들의 연기가 마음에 와닿네요"
"콜라1995","2022.06.01","재밌어요 재밌어요 재밌어요"
