,source,target,weight
33018,accomplishment,personalization,1
33019,depersonalization,negative,2
33020,stereotypes,significant,1
33021,stereotypes,negatively,1
33022,stereotypes,harm,1
33023,stereotypes,older,1
33024,predictors,good,1
33025,predictors,elder,11
33026,predictors,physical,1
33027,predictors,stafftoresident,1
33028,predictors,crosssectional,2
33029,predictors,abuse,2
33030,predictors,elderly,1
33031,predictors,abusive,1
33032,predictors,likelihood,1
33033,predictors,myriad,1
33034,predictors,quality,1
33035,positively,associated,10
33036,positively,correlated,2
33037,positively,predict,1
33038,entirely,completing,1
33039,completing,care,1
33040,completing,activities,1
33041,tasks,providing,1
33042,tasks,2,1
33043,tasks,better,1
33044,tasks,lower,1
33045,tasks,remotely,1
33046,promotes,management,1
33047,promotes,neglectbetween,1
33048,personalization,positive,1
33049,personalization,humanization,1
33050,consideration,attitudes,1
33051,consideration,preventive,1
33052,consideration,dominant,1
33053,consideration,white,1
33054,consideration,important,1
33055,consideration,literature,1
33056,consideration,cultural,1
33057,consideration,c,1
33058,consideration,older,1
33059,consideration,personal,1
33060,consideration,relationship,1
33061,consideration,local,1
33062,humanized,way,1
33063,eati,island,1
33064,island,virtualrealitybased,1
33065,virtualrealitybased,elder,1
33066,virtualrealitybased,educational,1
33067,compliance,mandatory,1
33068,compliance,results,1
33069,compliance,mass,1
33070,mandatory,reporting,10
33071,mandatory,ensure,1
33072,mandatory,reports,1
33073,mandatory,interraihc,1
33074,mandatory,protected,1
33075,implementation,evaluation,4
33076,implementation,barriers,2
33077,implementation,safeguarding,1
33078,implementation,elder,1
33079,implementation,period,1
33080,implementation,coordinated,1
33081,implementation,research,2
33082,implementation,complex,1
33083,implementation,new,2
33084,implementation,intervention,1
33085,implementation,assessment,1
33086,implementation,business,1
33087,implementation,assess,1
33088,implementation,financial,1
33089,implementation,empirically,1
33090,implementation,health,1
33091,implementation,online,1
33092,implementation,roadmap,1
33093,implementation,gaps,1
33094,implementation,adult,1
33095,implementation,guidelines,1
33096,implementation,screening,1
33097,implementation,making,1
33098,implementation,msp,2
33099,implementation,tool,1
33100,implementation,strengthsbased,1
33101,implementation,fwba,2
33102,implementation,policies,1
33103,recognition,reporting,1
33104,recognition,occurrence,1
33105,recognition,determination,1
33106,recognition,including,1
33107,recognition,theory,3
33108,recognition,elder,1
33109,recognition,sexual,1
33110,recognition,link,1
33111,recognition,knowledge,1
33112,inhome,services,1
33113,inhome,interviews,1
33114,parts,including,1
33115,parts,questionnaire,1
33116,parts,world,2
33117,introductory,course,1
33118,virtual,reality,1
33119,virtual,capacity,5
33120,reality,advanced,1
33121,reality,attempt,1
33122,reality,cumulative,1
33123,reality,abuse,1
33124,reality,problem,1
33125,qualcare,scale,9
33126,qualcare,subscales,1
33127,user,satisfaction,1
33128,satisfied,content,1
33129,satisfied,life,1
33130,format,training,1
33131,format,length,1
33132,gains,knowledge,1
33133,gains,intentions,1
33134,99,accuracy,1
33135,99,repeating,1
33136,99,test,1
33137,99,nurses,1
33138,99,indicated,1
33139,accuracy,mandatory,1
33140,accuracy,cohort,1
33141,accuracy,harms,1
33142,accuracy,5,1
33143,accuracy,sensitivity,1
33144,accuracy,vass,1
33145,accuracy,rates,1
33146,accuracy,elder,1
33147,decisions,importantly,1
33148,decisions,england,1
33149,decisions,improving,1
33150,decisions,abuse,1
33151,decisions,resident,1
33152,decisions,taken,1
33153,decisions,appointing,1
33154,decisions,designed,1
33155,decisions,consideration,1
33156,decisions,357,1
33157,decisions,purpose,1
33158,decisions,interviews,1
33159,decisions,case,1
33160,decisions,relationship,1
33161,decisions,related,1
33162,decisions,n,1
33163,decisions,health,1
33164,decisions,present,1
33165,decisions,risks,1
33166,importantly,professionals,1
33167,learnt,evaluation,1
33168,way,learn,1
33169,way,perceive,1
33170,way,centers,1
33171,way,victims,1
33172,way,health,1
33173,way,services,1
33174,way,detecting,1
33175,way,data,1
33176,way,forward,1
33177,way,present,1
33178,learn,produced,1
33179,learn,primary,1
33180,learn,given,1
33181,learn,knowledge,1
33182,produced,changes,1
33183,produced,service,1
33184,produced,seven,1
33185,produced,satisfactory,1
33186,residences,despite,1
33187,residences,focus,1
33188,residences,trusted,1
33189,residences,residence,1
33190,residences,warrants,1
33191,residences,forprofit,1
33192,residences,nursing,1
33193,housing,challenges,1
33194,housing,resources,1
33195,housing,stability,2
33196,housing,security,1
33197,housing,crisis,1
33198,housing,instability,1
33199,housing,food,1
33200,housing,project,1
33201,housing,medications,1
33202,rapidly,developing,1
33203,rapidly,aging,1
33204,rapidly,ageing,1
33205,emphasize,specific,1
33206,emphasize,removal,1
33207,emphasize,importance,1
33208,property,money,1
33209,property,disputes,1
33210,property,resources,1
33211,property,0868,1
33212,property,years,1
33213,property,likely,1
33214,property,worth,1
33215,property,management,1
33216,money,resources,1
33217,money,necessities,1
33218,money,response,1
33219,money,smart,3
33220,money,management,1
33221,money,stolen,1
33222,money,bank,1
33223,composites,illustrate,1
33224,depended,potentially,1
33225,stability,larger,1
33226,stability,older,1
33227,stability,study,1
33228,stability,questionnaire,2
33229,police,reports,3
33230,police,higher,1
33231,police,felt,1
33232,police,medical,1
33233,police,victims,1
33234,police,guidance,1
33235,police,attempt,1
33236,police,produce,1
33237,police,inspections,1
33238,police,attend,1
33239,police,textbased,1
33240,police,incident,3
33241,misuse,older,1
33242,misuse,medications,1
33243,misuse,vulnerable,1
33244,misuse,underlies,1
33245,residence,threatened,1
33246,residence,exploitation,1
33247,residence,identify,1
33248,residence,clinical,1
33249,residence,type,3
33250,residence,assailant,1
33251,residence,11,1
33252,residence,household,1
33253,residence,train,1
33254,residence,region,1
33255,residence,independent,1
33256,security,andor,1
33257,security,national,1
33258,security,independence,1
33259,security,positive,1
33260,exerted,control,1
33261,92,police,1
33262,92,experienced,2
33263,92,149,1
33264,knowntrusted,perpetrators,1
33265,knowntrusted,national,1
33266,separable,financial,1
33267,considering,importance,1
33268,considering,longterm,1
33269,considering,scopus,1
33270,considering,growing,1
33271,considering,covariates,1
33272,considering,aging,1
33273,considering,womens,2
33274,considering,elder,1
33275,considering,high,1
33276,considering,working,1
33277,considering,caregiver,1
33278,considering,selfagency,1
33279,considering,true,1
33280,considering,institutional,1
33281,propose,exploitation,1
33282,propose,preventive,1
33283,propose,3,1
33284,propose,theoretical,1
33285,propose,measures,1
33286,warrants,measurement,1
33287,warrants,study,1
33288,attention,findings,1
33289,attention,older,1
33290,attention,studies,1
33291,attention,south,1
33292,attention,unlike,1
33293,attention,impacts,1
33294,attention,elder,2
33295,attention,shift,1
33296,attention,policymakers,2
33297,attention,telling,1
33298,attention,given,1
33299,attention,implementation,1
33300,attention,paid,2
33301,attention,media,1
33302,attention,aim,1
33303,attention,issue,2
33304,attention,substance,1
33305,attention,different,1
33306,attention,surprisingly,1
33307,attention,highly,1
33308,attention,literature,1
33309,attention,recent,1
33310,attention,programs,1
33311,attention,topic,1
33312,attention,needs,1
33313,attention,issues,1
33314,advancing,theory,1
33315,advancing,methodologies,1
33316,advancing,research,1
33317,advancing,traumainformed,1
33318,advancing,latelife,1
33319,application,whitecollar,1
33320,application,workshop,1
33321,application,models,1
33322,application,data,1
33323,application,restorative,1
33324,application,ecological,1
33325,application,latent,1
33326,whitecollar,crime,1
33327,crime,versus,1
33328,crime,immense,1
33329,crime,showed,1
33330,crime,reports,1
33331,crime,victimization,3
33332,crime,offered,1
33333,crime,victims,1
33334,crime,residential,1
33335,crime,findings,1
33336,versus,betrayal,1
33337,versus,criminal,1
33338,versus,63,1
33339,versus,data,1
33340,versus,97,1
33341,versus,9513,1
33342,versus,missiondriven,1
33343,versus,hybrid,1
33344,versus,abuse,1
33345,versus,displaced,1
33346,versus,witnessing,1
33347,versus,older,1
33348,versus,cold,1
33349,versus,high,1
33350,betrayal,trauma,1
33351,betrayal,trust,1
33352,civil,versus,1
33353,civil,criminal,1
33354,civil,court,2
33355,civil,trials,1
33356,civil,law,1
33357,civil,litigation,1
33358,civil,society,1
33359,court,legal,1
33360,court,compared,1
33361,court,additionally,1
33362,court,genoa,2
33363,court,hearings,2
33364,court,context,1
33365,court,cases,2
33366,court,decisions,2
33367,court,ruled,1
33368,court,ruling,1
33369,court,elderly,1
33370,overmedication,despite,1
33371,overmedication,little,1
33372,overmedication,courtroom,1
33373,overmedication,civil,1
33374,overmedication,court,1
33375,courtroom,male,1
33376,courtroom,mock,1
33377,n169,95,1
33378,95,females,1
33379,95,confidence,18
33380,95,ci,55
33381,95,ci6993,1
33382,95,ci017058,1
33383,95,accuracy,1
33384,95,rcts,1
33385,95,018,1
33386,95,fully,1
33387,95,cis,1
33388,95,ic,3
33389,95,older,1
33390,95,ci220651,1
33391,95,ci112381,1
33392,95,ci102338,1
33393,95,ci120242,1
33394,95,ci172330,1
33395,95,ci081160,1
33396,95,ci118533,1
33397,95,ci1871456,1
33398,95,ci010287,1
33399,95,ci108603,1
33400,95,ci101278,1
33401,95,ci104274,1
33402,95,ci117255,1
33403,95,ci119251,1
33404,95,ci108210,1
33405,95,ci108204,1
33406,females,read,1
33407,females,elder,1
33408,females,significantly,1
33409,females,draws,1
33410,females,male,1
33411,read,overmedication,1
33412,read,screening,1
33413,read,institutional,1
33414,trial,summary,2
33415,trial,judgments,2
33416,trial,presented,1
33417,trial,type,1
33418,trial,iran,1
33419,trial,coordinated,1
33420,trial,11,1
33421,trial,testing,1
33422,trial,registries,1
33423,trial,improving,1
33424,trial,protocol,1
33425,trial,multisite,1
33426,trial,6months,1
33427,trial,methodology,1
33428,trial,varied,1
33429,trial,ratings,1
33430,trial,evaluating,1
33431,trial,explored,1
33432,trial,participants,1
33433,summary,involving,1
33434,summary,nursing,1
33435,summary,evidence,1
33436,summary,salient,1
33437,provictim,trial,2
33438,provictim,ratings,1
33439,judgments,eg,1
33440,judgments,finally,1
33441,judgments,older,1
33442,plaintiff,decision,1
33443,plaintiff,ratings,1
33444,defendant,credibility,2
33445,defendant,responsibility,1
33446,defendant,participants,1
33447,defendant,victims,1
33448,credibility,mediated,1
33449,credibility,weakened,1
33450,credibility,led,1
33451,credibility,ratings,1
33452,trials,led,1
33453,trials,aimed,1
33454,trials,register,1
33455,trials,rcts,3
33456,trials,ipv,1
33457,trials,quasircts,1
33458,trials,including,1
33459,trials,drop,1
33460,weakened,defendant,1
33461,exhibited,greater,1
33462,exhibited,misperceptions,1
33463,exhibited,signs,1
33464,exhibited,wide,1
33465,sympathy,victim,2
33466,credible,discuss,1
33467,credible,health,1
33468,credible,minimizing,1
33469,credible,outcome,1
33470,bringing,cases,1
33471,bringing,professional,1
33472,bringing,separate,1
33473,bringing,advances,1
33474,bringing,elder,1
33475,taboo,cases,1
33476,taboo,f,1
33477,unreported,study,2
33478,unreported,cases,1
33479,903,dossiers,1
33480,dossiers,created,1
33481,complaints,authority,1
33482,complaints,relating,1
33483,complaints,3171,1
33484,complaints,matter,1
33485,complaints,elders,1
33486,complaints,facility,1
33487,complaints,nursing,1
33488,complaints,trended,1
33489,complaints,improved,1
33490,authority,old,1
33491,authority,presence,1
33492,authority,reflects,1
33493,authority,large,1
33494,authority,deprivation,1
33495,authority,relatives,1
33496,authority,processes,1
33497,canton,zurich,1
33498,zurich,switzerland,1
33499,switzerland,january,1
33500,switzerland,total,1
33501,switzerland,2014015,1
33502,switzerland,interviews,1
33503,2008,october,1
33504,2008,based,1
33505,2008,key,1
33506,2008,2013,2
33507,2008,act,1
33508,october,31,1
33509,october,2017,3
33510,october,2015,3
33511,october,4,1
33512,october,30,1
33513,october,2013,1
33514,october,2014,1
33515,october,26th,1
33516,31,2012,1
33517,31,effectively,1
33518,31,exported,1
33519,31,studies,1
33520,31,participants,1
33521,31,academic,1
33522,31,women,1
33523,31,familiar,1
33524,bi,multivariate,1
33525,multivariate,analysis,3
33526,multivariate,regression,4
33527,multivariate,logistic,3
33528,multivariate,context,1
33529,multivariate,models,1
33530,multivariate,techniques,1
33531,multivariate,analyses,1
33532,150,cases,2
33533,150,reported,1
33534,150,intervention,1
33535,150,16,1
33536,150,analysis,1
33537,150,women,1
33538,104,cases,1
33539,categorised,abuse,1
33540,categorised,neglect,1
33541,categorised,1,1
33542,135,mentions,1
33543,135,portuguese,1
33544,135,p0001,1
33545,mentions,46,1
33546,46,cases,1
33547,46,94,1
33548,46,specificity,1
33549,46,40,1
33550,46,consented,1
33551,46,emotional,1
33552,46,potential,1
33553,46,autopsied,1
33554,passive,psychological,1
33555,passive,active,1
33556,47,followed,1
33557,47,95,1
33558,47,psychologicalemotional,1
33559,35,physical,2
33560,35,older,1
33561,35,party,1
33562,anticonstitutional,abuse,1
33563,18,81,1
33564,18,73,1
33565,18,cases,2
33566,18,older,1
33567,18,multiple,1
33568,18,years,2
33569,18,months,2
33570,18,assessed,1
33571,18,29,1
33572,18,economic,1
33573,18,experienced,1
33574,18,cent,1
33575,18,neglect,1
33576,18,aggregate,1
33577,81,150,1
33578,81,95,1
33579,81,103,1
33580,81,participants,1
33581,81,living,1
33582,81,connected,1
33583,existed,13,1
33584,existed,cumulative,1
33585,existed,antiquity,1
33586,existed,physical,1
33587,resident,living,1
33588,resident,abuse,1
33589,resident,ignored,1
33590,resident,aggression,2
33591,resident,safety,1
33592,resident,rights,1
33593,resident,al,1
33594,resident,ethics,2
33595,resident,agreement,1
33596,resident,accra,1
33597,resident,assessment,1
33598,resident,characteristics,1
33599,resident,relatives,1
33600,resident,agitation,3
33601,resident,survival,1
33602,resident,quality,5
33603,resident,trial,1
33604,resident,results,1
33605,resident,identified,1
33606,resident,worker,1
33607,resident,physicians,1
33608,resident,perpetrators,1
33609,resident,resident,1
33610,resident,physical,1
33611,002,95,1
33612,interval,ci,7
33613,interval,028087,1
33614,interval,286686,1
33615,interval,217516,1
33616,interval,69171,1
33617,interval,116133,1
33618,interval,ci4291345,1
33619,interval,ci103227,1
33620,interval,ci122521,1
33621,interval,ci104603,1
33622,ci,0019,1
33623,ci,4437319,1
33624,ci,039099,1
33625,ci,032083,1
33626,ci,118,1
33627,ci,096099,1
33628,ci,110117,1
33629,ci,100107,1
33630,ci,103109,1
33631,ci,100105,1
33632,ci,554,1
33633,ci,106,1
33634,ci,225,1
33635,ci,123,1
33636,ci,450,1
33637,ci,128193,1
33638,ci,1459,1
33639,ci,1898,1
33640,ci,1814,1
33641,ci,2273,1
33642,ci,1043,1
33643,ci,71100,1
33644,ci,8593,1
33645,ci,229329,1
33646,ci,405534,1
33647,ci,11304,1
33648,ci,109271,1
33649,ci,106127,1
33650,ci,112253,1
33651,ci,137498,1
33652,ci,104209,1
33653,ci,112121,1
33654,ci,1190,1
33655,ci,106218,1
33656,ci,026059,1
33657,ci,059,1
33658,ci,068,1
33659,ci,2343,1
33660,ci,59,1
33661,ci,47,1
33662,ci,1123,1
33663,ci,1735,1
33664,ci,110,1
33665,ci,92,1
33666,ci,27,1
33667,ci,25,1
33668,ci,16,1
33669,ci,12,1
33670,ci,273641,1
33671,ci,105306,1
33672,ci,103442,1
33673,ci,218787,1
33674,ci,142502,1
33675,ci,1721069,1
33676,ci,4083406,1
33677,ci,169511577,1
33678,ci,040,1
33679,ci,026,1
33680,ci,03910922,1
33681,ci,11371430,1
33682,ci,006064,1
33683,ci,122,1
33684,ci,11053592,1
33685,ci,00120015,1
33686,ci,168226,1
33687,ci,236357,1
33688,ci,184265,1
33689,ci,144255,1
33690,ci,029,1
33691,ci,047,1
33692,ci,038,1
33693,ci,010,1
33694,ci,013,1
33695,ci,055,1
33696,ci,041,1
33697,0019,addition,1
33698,cohabiting,perpetrators,1
33699,cohabiting,spouse,1
33700,1801,95,1
33701,4437319,majority,1
33702,majority,reported,1
33703,majority,states,1
33704,majority,informal,1
33705,majority,participants,2
33706,majority,transmissions,1
33707,majority,older,2
33708,majority,case,1
33709,majority,57,1
33710,majority,respondents,2
33711,majority,local,1
33712,majority,905,1
33713,majority,variance,1
33714,majority,aps,1
33715,majority,nurses,1
33716,majority,cases,1
33717,majority,insects,1
33718,majority,neglect,1
33719,red,flags,2
33720,flags,multifaceted,1
33721,flags,neglect,1
33722,multifaceted,strategy,1
33723,multifaceted,phenomenon,1
33724,multifaceted,approach,1
33725,multifaceted,nature,1
33726,multifaceted,social,1
33727,multifaceted,survival,1
33728,strategy,needed,1
33729,strategy,employed,1
33730,strategy,educate,1
33731,strategy,utilized,1
33732,strategy,annual,1
33733,strategy,identify,2
33734,strategy,ensure,1
33735,strategy,interviewed,1
33736,strategy,facilitate,1
33737,strategy,identified,1
33738,strategy,analysis,1
33739,strategy,benefit,1
33740,strategy,resulted,1
33741,strategy,handling,1
33742,strategy,use,1
33743,strategy,scores,1
33744,strategy,likely,1
33745,strategy,1927,1
33746,strategy,advertisements,1
33747,strategy,care,1
33748,accurate,reproducible,1
33749,accurate,estimates,1
33750,accurate,detection,1
33751,accurate,adults,1
33752,accurate,data,1
33753,accurate,reporting,1
33754,reproducible,reference,1
33755,reference,standard,3
33756,reference,lists,1
33757,reference,groups,1
33758,reference,extensively,1
33759,reference,south,1
33760,confirming,presence,1
33761,confirming,allegations,1
33762,blinded,lead,1
33763,material,40,1
33764,material,exploitation,1
33765,material,circumstances,1
33766,material,conjunction,1
33767,material,resources,1
33768,40,patients,1
33769,40,34,1
33770,40,diverse,1
33771,40,included,1
33772,40,deaths,1
33773,40,educators,1
33774,40,high,1
33775,40,elderly,1
33776,40,reported,1
33777,40,cases,1
33778,40,physicians,1
33779,voted,elder,1
33780,agreement,lead,1
33781,agreement,k,1
33782,agreement,solution,1
33783,agreement,observed,1
33784,agreement,legal,1
33785,agreement,caregiver,1
33786,panels,determining,1
33787,panels,reported,1
33788,k,058,1
33789,k,7,2
33790,k,15,1
33791,k,22,1
33792,k,3,1
33793,k,6,1
33794,k,8,1
33795,058,95,1
33796,028087,individual,1
33797,raters,lead,1
33798,raters,independently,1
33799,certain,certain,1
33800,certain,90,1
33801,certain,aspects,1
33802,certain,types,1
33803,certain,characteristics,2
33804,certain,items,1
33805,certain,fraud,1
33806,certain,elderly,1
33807,90,votes,1
33808,90,older,1
33809,90,95,1
33810,90,years,2
33811,90,factor,1
33812,90,perpetrators,1
33813,90,panel,1
33814,90,women,1
33815,votes,efforts,1
33816,characterize,improve,1
33817,characterize,abuser,1
33818,characterize,forensic,1
33819,homicide,reviews,2
33820,homicide,rates,1
33821,homicide,leading,1
33822,homicide,detailed,1
33823,homicide,known,1
33824,homicide,rarely,1
33825,homicide,reports,1
33826,homicide,trends,1
33827,dhrs,conducted,1
33828,dhrs,aim,1
33829,dhrs,victim,1
33830,16,appears,1
33831,16,intimate,1
33832,16,comprised,1
33833,16,10,1
33834,16,relatives,1
33835,16,hospitalized,1
33836,16,systematic,1
33837,16,reviews,1
33838,16,million,1
33839,16,abuse,1
33840,16,march,1
33841,16,reported,1
33842,16,older,1
33843,16,portuguese,1
33844,16,nursing,1
33845,16,ltc,1
33846,16,peerreviewed,1
33847,16,30,1
33848,16,studies,1
33849,16,2018,1
33850,16,2020,1
33851,16,homicides,1
33852,16,identified,1
33853,16,months,3
33854,16,psychological,1
33855,appears,died,1
33856,appears,common,2
33857,appears,significant,1
33858,appears,consistently,1
33859,died,violence,1
33860,died,96,1
33861,died,compared,1
33862,died,hypothermia,1
33863,died,significant,1
33864,lessons,learned,12
33865,lessons,include,1
33866,lessons,pilot,1
33867,learned,improve,1
33868,learned,developments,1
33869,learned,vha,1
33870,learned,inform,2
33871,learned,date,1
33872,learned,fields,1
33873,learned,adapt,1
33874,learned,elder,1
33875,learned,child,2
33876,learned,emergency,1
33877,learned,entire,1
33878,abusehomicide,submitted,1
33879,freedom,information,1
33880,requests,english,1
33881,requests,help,1
33882,authorities,identify,1
33883,authorities,conflict,1
33884,authorities,territory,1
33885,authorities,paper,1
33886,authorities,2016,1
33887,authorities,adult,2
33888,authorities,june,1
33889,authorities,completed,1
33890,authorities,moving,1
33891,authorities,value,1
33892,authorities,sabs,1
33893,authorities,civil,1
33894,authorities,professional,1
33895,authorities,low,1
33896,executive,summaries,1
33897,summaries,thematically,1
33898,thematically,analysed,1
33899,thematically,atlas,1
33900,thematically,main,1
33901,thematically,coded,1
33902,thematically,analyzed,1
33903,analysed,analysis,1
33904,analysed,14,1
33905,analysed,spss,1
33906,analysed,data,2
33907,analysed,thematically,1
33908,analysed,structural,1
33909,analysed,references,1
33910,analysed,court,1
33911,analysed,inform,1
33912,analysed,examine,1
33913,drug,andor,1
33914,drug,paraphernalia,1
33915,drug,diversion,1
33916,homicides,16,2
33917,homicides,homicidesuicides,1
33918,homicides,perpetrated,1
33919,homicides,occurred,1
33920,homicidesuicides,age,1
33921,se,emerge,1
33922,se,0280,1
33923,se,0302,1
33924,se,0343,1
33925,se,0289,1
33926,se,0333,1
33927,se,0474,1
33928,emerge,significant,1
33929,emerge,collaborative,1
33930,terminology,needs,1
33931,terminology,elder,1
33932,standardised,trainingeducation,1
33933,trainingeducation,risk,1
33934,myths,ageingdementia,1
33935,ageingdementia,stresses,1
33936,stresses,caring,1
33937,central,repository,1
33938,central,controlled,1
33939,central,component,1
33940,central,europe,1
33941,central,social,1
33942,central,hmic,1
33943,central,switzerland,1
33944,central,categories,1
33945,central,appalachia,2
33946,central,portugal,1
33947,central,importance,1
33948,repository,dhr,1
33949,dhr,reports,1
33950,accessible,research,1
33951,accessible,highquality,1
33952,subject,regular,1
33953,subject,matter,1
33954,subject,dental,1
33955,subject,approach,1
33956,subject,elder,1
33957,subject,interpretation,1
33958,subject,norms,1
33959,maximising,learning,1
33960,womens,attitudes,2
33961,womens,loved,1
33962,womens,accounts,1
33963,womens,experiences,1
33964,womens,issue,1
33965,womens,longevity,1
33966,womens,substance,2
33967,womens,disabilities,1
33968,womens,network,1
33969,womens,specific,1
33970,womens,retrospective,1
33971,womens,lived,1
33972,womens,dependence,1
33973,womens,life,1
33974,womens,needs,1
33975,womens,lens,1
33976,womens,willingness,1
33977,womens,physical,1
33978,womens,social,1
33979,oneself,domestic,1
33980,dv,worldwide,1
33981,dv,literature,1
33982,dv,older,3
33983,dv,victims,1
33984,dv,compared,1
33985,dv,local,1
33986,dv,versus,1
33987,worldwide,societal,1
33988,worldwide,issue,1
33989,worldwide,public,1
33990,worldwide,today,1
33991,worldwide,problem,2
33992,worldwide,roughly,1
33993,worldwide,overall,1
33994,worldwide,especiallyindeveloping,1
33995,worldwide,partly,1
33996,worldwide,evidence,1
33997,worldwide,1,1
33998,worldwide,work,1
33999,worldwide,abuse,1
34000,worldwide,increasing,1
34001,worldwide,increase,1
34002,worldwide,studies,1
34003,primarily,surrounding,1
34004,primarily,target,1
34005,primarily,child,1
34006,primarily,societal,1
34007,primarily,heterogeneity,1
34008,primarily,social,1
34009,primarily,demonstrate,1
34010,primarily,newspaper,1
34011,primarily,examines,1
34012,primarily,66,1
34013,primarily,alleged,1
34014,surrounding,young,1
34015,surrounding,physical,1
34016,surrounding,knowledge,1
34017,surrounding,death,2
34018,surrounding,elder,1
34019,nonvictims,dv,1
34020,nonvictims,current,1
34021,nonvictims,hypothesise,1
34022,nonvictims,provided,1
34023,alike,face,1
34024,alike,adequately,1
34025,alike,undergo,1
34026,socialization,favoring,1
34027,favoring,traditional,1
34028,favoring,itp,1
34029,ones,unable,1
34030,ones,ability,1
34031,ones,parents,1
34032,ones,life,1
34033,ones,documentation,1
34034,ones,inability,1
34035,ones,needs,1
34036,unable,care,1
34037,unable,decisions,1
34038,unable,communicate,1
34039,unable,access,1
34040,suggestions,future,1
34041,suggestions,help,1
34042,suggestions,enhance,1
34043,suggestions,improving,1
34044,suggestions,health,1
34045,suggestions,recommendations,1
34046,suggestions,given,1
34047,suggestions,allow,1
34048,deficits,scam,1
34049,deficits,decisionmaking,2
34050,deficits,deficits,1
34051,deficits,analysis,1
34052,deficits,understanding,1
34053,deficits,88,1
34054,frequent,rise,1
34055,frequent,study,1
34056,frequent,preexisting,1
34057,frequent,fiftyfour,1
34058,frequent,children,1
34059,frequent,complex,1
34060,frequent,leads,1
34061,frequent,perpetrators,1
34062,frequent,caregiver,1
34063,frequent,women,1
34064,frequent,visits,1
34065,frequent,severe,1
34066,frequent,abuse,1
34067,frequent,postmortem,1
34068,matters,significant,1
34069,matters,american,1
34070,matters,involving,1
34071,matters,district,1
34072,matters,deal,1
34073,aspect,scam,1
34074,aspect,care,1
34075,175,consecutive,1
34076,10item,financialdecision,1
34077,financialdecision,making,1
34078,twothirds,sample,1
34079,twothirds,perpetrators,1
34080,twothirds,informal,1
34081,displayed,deficits,1
34082,displayed,care,1
34083,differentiating,rated,1
34084,differentiating,component,1
34085,differentiating,fe,1
34086,rated,deficits,1
34087,rated,candidate,1
34088,illustrates,types,1
34089,invisible,atrisk,1
34090,invisible,violence,1
34091,atrisk,older,4
34092,atrisk,vulnerable,1
34093,atrisk,patients,1
34094,atrisk,adults,5
34095,atrisk,elders,1
34096,atrisk,incapacitated,1
34097,systemic,abuse,1
34098,systemic,problem,1
34099,systemic,issues,1
34100,systemic,pattern,1
34101,systemic,failures,1
34102,amplified,alongside,1
34103,alongside,increasing,1
34104,alongside,examples,1
34105,alongside,international,1
34106,novel,risks,1
34107,novel,methods,2
34108,novel,measures,1
34109,novel,association,1
34110,novel,measurement,1
34111,evolved,involving,1
34112,evolved,30,1
34113,remote,technologies,1
34114,remote,houston,1
34115,remote,areas,3
34116,remote,court,1
34117,remote,communities,3
34118,technologies,health,1
34119,technologies,emergency,1
34120,commentary,brings,1
34121,commentary,depiction,1
34122,commentary,presents,1
34123,commentary,makes,1
34124,commentary,intra,1
34125,commentary,present,1
34126,commentary,highlights,1
34127,commentary,explores,1
34128,brings,lessons,1
34129,developments,initial,1
34130,developments,field,1
34131,developments,mechanism,1
34132,developments,surrounding,1
34133,ideas,actions,1
34134,ideas,generated,1
34135,struggled,increasing,1
34136,hardships,disease,1
34137,morbidity,mortality,3
34138,morbidity,goes,1
34139,morbidity,premature,2
34140,morbidity,caused,1
34141,morbidity,abuse,4
34142,morbidity,social,1
34143,morbidity,dementia,1
34144,morbidity,survey,1
34145,began,implementing,1
34146,began,partnership,1
34147,began,recognize,1
34148,stayathome,shelterinplace,1
34149,stayathome,orders,2
34150,shelterinplace,orders,1
34151,orders,help,1
34152,orders,enacted,1
34153,orders,decreased,1
34154,orders,magnitude,1
34155,spread,virus,1
34156,spread,covid19,1
34157,virus,wellintentioned,1
34158,wellintentioned,unintended,1
34159,unintended,adverse,1
34160,unintended,consequences,1
34161,unintended,pregnancy,1
34162,unintended,outcomes,1
34163,unintended,negative,1
34164,consequence,increase,1
34165,consequence,nursing,1
34166,consequence,high,1
34167,consequence,prevention,1
34168,trafficking,gun,1
34169,trafficking,strangulation,1
34170,trafficking,task,1
34171,trafficking,implementation,1
34172,trafficking,girls,1
34173,gun,violence,1
34174,offer,suggestions,1
34175,offer,researchers,1
34176,offer,comparative,1
34177,offer,protection,1
34178,offer,relevant,1
34179,offer,critical,1
34180,offer,recommendations,2
34181,offer,insights,1
34182,offer,support,1
34183,target,atrisk,1
34184,target,marginalized,1
34185,target,intersection,1
34186,target,multifaceted,1
34187,target,population,1
34188,target,future,1
34189,target,dealing,1
34190,target,older,1
34191,target,determine,1
34192,target,behaviour,1
34193,target,longterm,1
34194,pandemicrelated,violence,1
34195,marginalized,populations,1
34196,marginalized,group,1
34197,marginalized,indian,1
34198,marginalized,section,1
34199,blacks,lower,1
34200,blacks,age,1
34201,blacks,fewer,1
34202,physicians,acep,1
34203,physicians,canceled,1
34204,physicians,phase,1
34205,physicians,health,1
34206,physicians,medical,1
34207,physicians,improved,1
34208,physicians,fields,1
34209,physicians,employ,1
34210,physicians,geriatric,1
34211,physicians,reporting,1
34212,physicians,perceived,1
34213,physicians,thirtysix,1
34214,physicians,returned,1
34215,physicians,ask,1
34216,physicians,malaysia,1
