"isSubArticle","parentTitle","press","date","title","excerpt","link","naverNewsLink","type","journalist","naverDate","fullContent","category","commentCount"
true,"엘리스그룹, AI 경쟁력 극대화한 ‘엘리스 AI 에코시스템’ 공개","아시아경제","2주 전","엘리스그룹, 엘리스 AI 에코시스템 공개…""공공·민간 시장 정조준""","","https://view.asiae.co.kr/article/2025032811574349802","https://n.news.naver.com/mnews/article/277/0005569113?sid=101","naver","최호경 기자","2025-03-28 17:43:13","창립 10주년 맞아 기자간담회 개최
엘리스 AI PMDC 중심 AI 가속화 제시
생성형 AI 모델 '헬피' 4종 등 공개
올해 창립 10주년을 맞은 인공지능(AI) 교육 솔루션 기업 '엘리스그룹'이 '임파워링 AI(Empowering AI)' 슬로건을 내세우고, 모듈형 데이터센터 '엘리스 AI PMDC' 중심으로 국내외 기업, 학교, 정부 기관의 AI 인프라 구축을 가속화한다.

엘리스그룹은 28일 서울 강남구 보코서울에서 '엘리스 임팩트(Elice IMPACT) 2025' 기자간담회를 열고, 엘리스 인공지능(AI) PMDC를 토대로 시너지를 발휘할 '엘리스 AI 에코 시스템'을 공개했다. 김재원 엘리스그룹 대표는 ""최근 정부, 기업, 학교 등 모든 곳에서 생성형 AI 도입과 수요가 빠른 속도로 늘어나고 있다""며 ""엘리스그룹은 이를 위해 AI 인프라, 플랫폼, AI 모델, 콘텐츠가 유기적으로 연결된 AI 에코시스템을 구성했다""고 설명했다.

이날 간담회에서 소개된 '엘리스클라우드'는 2023년 출시된 AI PMDC 기반의 고성능 GPU·NPU 서비스를 제공하는 플랫폼으로, 지난해에는 우수 클라우드 서비스 제공업체(CSP)로 선정됐다. 엘리스그룹은 올해부터 AI PMDC, 서버, AI 클라우드 플랫폼을 통합한 서비스형 인프라(IaaS) 서비스를 통해 맞춤형 AI 클라우드를 제공하는 사업 모델을 추가할 계획이다.


김재원 엘리스그룹 대표는 28일 서울 강남구 보코서울에서 '엘리스 임팩트 2025' 기자간담회를 열고 '엘리스 AI 에코시스템'을 공개했다. 엘리스그룹 제공


이에 따라 AI 도입을 원하는 기업의 수요에 따라 엔비디아의 최신 GPU B200, H200을 비롯해 국산 NPU까지 탑재할 수 있는 맞춤형 AI PMDC를 제공할 방침이다. 설계부터 구축까지 약 4개월 만에 완료되기 때문에, 빠르고 효율적인 AI 도입을 원하는 기업들에 적합하다고 엘리스그룹은 설명했다.

김 대표는 “보안과 안정성에 대한 우려로 AI 활용에 어려움을 겪는 공공 분야 역시, 높은 보안 수준을 갖춘 AI PMDC를 중심으로 공략하겠다”고 강조했다. 엘리스그룹은 지난해 클라우드서비스 보안인증(CSAP) SaaS 표준등급, 정보보안 국제인증인 ISO27001·27701을 획득했다. 올해 2월에는 AI PMDC로는 처음으로 CSAP IaaS 인증을 받았다. 또한, 엘리스그룹은 개발 중인 AI 디지털교과서를 위한 인프라 도입을 시작으로 공교육 클라우드 사업에서 입지를 확대해 나갈 계획이다.

이날 간담회에서는 별도의 설치 없이 원클릭으로 다양한 AI 모델을 활용할 수 있는 'AI 모델 라이브러리'도 소개됐다. 이는 거대언어모델(LLM), 시각적 질의응답(VQA), 텍스트 음성 변환(TTS) 등 다양한 AI 기능을 애플리케이션 프로그램 인터페이스(API)로 제공해 AI 전환을 추진하는 기업들의 개발 부담을 줄여줄 목적으로 개발됐다.

아울러 생성형 AI 모델 '헬피(Helpy)' 4종도 새롭게 선보였다. 유형별로는 ▲Helpy Edu ▲Helpy Pro ▲Helpy Reasoning ▲Helpy-V Reasoning 등이 있다. 'Helpy Edu'는 교육용, 'Helpy Pro'는 비즈니스용 AI 모델이다. 'Helpy Reasoning'은 심층 추론형으로, 논리적 문제나 수학 퍼즐 해결에 활용할 수 있다. ‘Helpy-V Reasoning’은 다양한 이미지를 이해하고 답변할 수 있는 멀티모달 VQA 모델이다. 김 대표는 ""이 모델은 다국어 텍스트 중심 VQA(MTVQA) 한국어·베트남어 분야 벤치마크에서 높은 성능을 발휘했다""고 설명했다.

김 대표는 이날 기자간담회에 대해 ""고밀도의 전력 효율, 발열을 관리할 수 있는 액체 냉각 기술, 강력한 보안 성능 등 업계 최고의 기술력을 바탕으로 AI PMDC를 개발했고, 이를 사업 모델로 새롭게 선보이고자 이 자리를 마련했다""며 ""AI 시대에 공공·기업 전 영역의 AI 전환을 이끌어 국내 AI 생태계 조성과 국가 산업 경쟁력을 높이는 데 기여하겠다""고 했다.","경제",0
true,"엘리스그룹, AI 경쟁력 극대화한 ‘엘리스 AI 에코시스템’ 공개","머니투데이방송","2주 전","엘리스그룹, 올해 '모듈러 AI 데이터센터' 심혈…""공공 AX 속도""","","https://news.mtn.co.kr/news-detail/2025032813421675074","","external",,,,,
true,"엘리스그룹, AI 경쟁력 극대화한 ‘엘리스 AI 에코시스템’ 공개","조선비즈","2주 전","엘리스, 엔비디아 최신 칩 탑재 ‘이동형 데이터센터’ 출시… 기업·학...","","https://biz.chosun.com/industry/business-venture/2025/03/28/4MA7YJXQXBFNTCSK2MPKBL3OKQ/?utm_source=naver&utm_medium=original&utm_campaign=biz","https://n.news.naver.com/mnews/article/366/0001064740?sid=101","naver","현정민 기자","2025-03-28 14:02:08","인공지능(AI) 교육 설루션 기업 엘리스그룹이 기업 맞춤형 이동형 모듈러 데이터센터(PMDC)를 중심으로 AI 인프라 구축을 가속화한다. 최근 정부, 기업, 학교 등에서 생성형 AI 도입이 급증하고 있고, 양질의 AI 교육을 찾는 수요도 빠른 속도로 늘어나고 있는 데 따른 것이다.

올해로 창립 10주년을 맞이한 엘리스그룹은 28일 서울 강남 보코서울에서 기자간담회를 개최, AI PMDC를 토대로 시너지를 발휘할 ‘엘리스 AI 에코 시스템’ 전략을 소개했다.



먼저 엘리스그룹은 엔비디아의 최신 그래픽 처리 장치(GPU)인 B200, H200을 비롯해 국산 신경망처리장치(NPU)까지 탑재 가능한 맞춤형 AI PMDC를 출시했다.

PMDC는 컨테이너 내부에 서버랙과 냉각장치를 설치, GPU와 NPU를 일체형으로 탑재한 구조다. 물리적 격리가 가능해 건물 내·외부에 맞춤형 설치가 가능하고 민감한 데이터를 안전하게 보호할 수 있다. 약 4개월 내 설계 및 구축이 가능해 AI를 신속히 도입하려는 기업에 유용한 것이 장점이라고 회사는 강조했다.

엘리스그룹은 AI PMDC를 토대로 서버, AI 클라우드 플랫폼까지 통합된 인프라(IaaS) 서비스로 맞춤형 AI 클라우드를 제공하는 사업 모델도 추가할 예정이다.

별도의 설치 없이 다양한 AI 모델을 활용할 수 있는 AI 모델 라이브러리도 소개됐다. 거대언어모델(LLM), 시각적 질의응답(VQA), 텍스트 음성 변환(TTS) 등 다양한 AI 기능을 애플리케이션 프로그램 인터페이스(API)로 제공한다. 이 모델은 중학교 정보 AI 디지털교과서에 적용돼 있다.

김재원 엘리스그룹 대표는 “고밀도의 전력 효율, 발열을 관리할 수 있는 액체 냉각 기술, 강력한 보안 성능 등 업계 최고 기술력을 바탕으로 AI PMDC를 개발했다. 이를 사업 모델로 새롭게 선보일 것”이라고 말했다.","경제",0
false,,"세계일보언론사 선정","3주 전","부산교육청, ‘AI 디지털교과서 도입지원 플랫폼’ 운영","부산시교육청은 인공지능(AI) 디지털교과서를 활용하는 학교 및 교원들을 지원하기 위해 ‘AI 디지털교과서 도입지원 플랫폼’을 운영한다고 25일 밝혔다. ‘AI 디지털교과서 도입지원 플랫폼’은 AI 디지털교과서를 처음 접하는 학교와 교원들의 어려움을 해소하고, 활용하는데 꼭 필요한 정보를 제공하기...","http://www.segye.com/newsView/20250325506287?OutUrl=naver","https://n.news.naver.com/mnews/article/022/0004021952?sid=102","naver","오성택 기자","2025-03-25 10:37:06","부산시교육청은 인공지능(AI) 디지털교과서를 활용하는 학교 및 교원들을 지원하기 위해 ‘AI 디지털교과서 도입지원 플랫폼’을 운영한다고 25일 밝혔다.
 
‘AI 디지털교과서 도입지원 플랫폼’은 AI 디지털교과서를 처음 접하는 학교와 교원들의 어려움을 해소하고, 활용하는데 꼭 필요한 정보를 제공하기 위한 것이다.


부산시교육청이 AI 디지털교과서를 활용하는 학교와 교원을 지원하기 위해 ‘AI 디지털교과서 도입지원 플랫폼’을 운영한다. 사진은 부산시교육청 전경이다. 부산교육청 제공
플랫폼은 교육디지털원패스 회원 가입 및 AI 디지털교과서 포털사이트 로그인 절차를 동영상 형태로 제공한다. 또 개인정보수집이용 동의 등을 위한 가정통신문 예시자료와 AI 디지털교과서의 기능 및 활용방법을 담은 다양한 도움자료도 탑재하고 있다.
 
특히 AI 디지털교과서 현장 도입 컨설팅을 신청할 수 있는 별도 페이지를 구축하고, 원격 및 대면 컨설팅 운영을 통해 현장의 AI 디지털교과서 도입 및 활용을 적극 지원한다.
 
이상율 부산교육청 교육국장은 “본 플랫폼이 AI 디지털교과서의 안정적인 현장 안착과 교원들의 어려움을 해소하는데 도움이 될 것”이라며 “이를 통해 AI를 활용한 디지털 교육으로 모두를 위한 맞춤 교육시대를 열어나갈 계획”이라고 말했다.","사회",0
true,"부산교육청, ‘AI 디지털교과서 도입지원 플랫폼’ 운영","연합뉴스","3주 전","부산교육청, AI 디지털교과서 지원 플랫폼 운영","","https://www.yna.co.kr/view/AKR20250324124200051?input=1195m","https://n.news.naver.com/mnews/article/001/0015285769?sid=105","naver","조정호 기자","2025-03-25 09:05:22","부산시교육청
[촬영 조정호]


(부산=연합뉴스) 조정호 기자 = 부산시교육청은 인공지능(AI) 디지털교과서를 선정하거나 활용하는 학교와 교원들을 지원하기 위해 'AI 디지털교과서 도입지원 플랫폼'을 운영한다고 25일 밝혔다.

'AI 디지털교과서 도입지원 플랫폼'은 AI 디지털교과서를 처음 접하는 학교와 교원들이 마주하는 어려움을 해소하고 활용하는 데 꼭 필요한 정보를 제공하기 위해 구축됐다.

플랫폼에서는 교육디지털원패스 회원 가입과 AI 디지털교과서 포털사이트 로그인 절차를 동영상 형태로 제공한다.

개인정보 수집 이용 동의 등 AI 디지털교과서 이용에 필수적인 정보를 쉽게 수집할 수 있는 가정통신문 예시 자료, AI 디지털교과서 기능 및 활용 방법을 담은 다양한 도움 자료들을 제공한다.

올해 처음 선보인 AI 디지털교과서를 도입하거나 활용하기 위한 컨설팅을 신청할 수 있는 별도 페이지도 마련된다.

부산지역 학교에서 AI 디지털교과서를 채택한 비율은 37%로 파악됐다.

이상율 교육감 직무대리는 ""AI 디지털교과서 도입지원 플랫폼이 AI를 활용한 디지털 교육으로 '모두를 위한 맞춤 교육시대'를 여는 데 기여할 것으로 기대된다""고 말했다.

ccho@yna.co.kr","IT",0
true,"부산교육청, ‘AI 디지털교과서 도입지원 플랫폼’ 운영","뉴스1","3주 전","부산시교육청, AI 디지털교과서 도입지원 플랫폼 운영","","https://www.news1.kr/local/busan-gyeongnam/5730201","https://n.news.naver.com/mnews/article/421/0008150325?sid=102","naver","손연우 기자","2025-03-25 10:40:27","부산시교육청 전경 ⓒ News1 윤일지 기자


(부산=뉴스1) 손연우 기자 = 부산시교육청은 인공지능(AI) 디지털교과서를 선정·활용하는 학교와 교원들을 지원하기 위해 'AI 디지털교과서 도입지원 플랫폼'을 운영한다고 25일 밝혔다.

'AI 디지털교과서 도입지원 플랫폼'은 AI 디지털교과서를 처음 접하는 학교와 교원이 마주하는 어려움을 해소하고 활용하는데 꼭 필요한 정보를 제공하기 위해 운영된다.

플랫폼은 교육디지털원패스 회원 가입과 AI 디지털교과서 포털사이트 로그인 절차를 동영상 형태로 제공한다.

개인정보수집이용동의 등을 위한 가정통신문 예시자료와 함께 AI 디지털교과서의 기능과 활용방법을 담은 다양한 도움자료도 지원한다.

AI 디지털교과서 현장도입 컨설팅을 신청할 수 있는 별도 페이지를 구축하고 원격·대면 컨설팅을 운영해 현장의 AI 디지털교과서 도입 및 활용을 지원한다.","사회",0
true,"부산교육청, ‘AI 디지털교과서 도입지원 플랫폼’ 운영","뉴시스","3주 전","부산교육청, AI 디지털교과서 도입지원 플랫폼 운영","","https://www.newsis.com/view/NISX20250325_0003111587","https://n.news.naver.com/mnews/article/003/0013139574?sid=102","naver","하경민 기자","2025-03-25 09:19:18","[부산=뉴시스] 하경민 기자 = 부산시교육청은 AI(인공지능) 디지털교과서를 선정·활용하는 학교 및 교원들을 지원하기 위해 'AI 디지털교과서 도입지원 플랫폼'을 운영하고 있다고 25일 밝혔다.

이 플랫폼은 AI 디지털교과서를 처음 접하는 학교와 교원들이 마주하는 어려움을 해소하고 활용함에 있어 꼭 필요한 정보를 제공하기 위한 것이다.

플랫폼은 교육디지털원패스 회원 가입 및 AI 디지털교과서 포털사이트 로그인 절차를 동영상 형태로 제공한다.

또 개인정보수집이용 동의 등을 위한 가정통신문 예시자료와 함께 AI 디지털교과서의 기능 및 활용방법을 담은 다양한 도움자료도 탑재하고 있다.

특히 AI 디지털교과서 현장도입 컨설팅을 신청할 수 있는 별도 페이지를 구축하고 원격 및 대면 컨설팅을 운영해 현장의 AI 디지털교과서 도입 및 활용을 적극 지원한다고 시교육청은 전했다.

이상율 시교육청 교육국장은 ""이 플랫폼이 AI 디지털교과서의 안정적인 현장 안착을 위해 교원들의 어려움을 해소하는데 도움이 될 것""이라며 ""이를 통해 AI를 활용한 디지털 교육으로 모두를 위한 맞춤 교육시대를 여는데 기여할 것""이라고 말했다.","사회",0
true,"부산교육청, ‘AI 디지털교과서 도입지원 플랫폼’ 운영","머니투데이","3주 전","부산교육청 AI 디지털교과서 현장 안착 지원","","http://news.mt.co.kr/mtview.php?no=2025032514262612297","https://n.news.naver.com/mnews/article/008/0005170574?sid=102","naver","","2025-03-25 14:42:17","도입 학교·교원 지원 플랫폼 운영·활용 정보제공
부산교육청 전경./사진제공=부산교육청

부산교육청이 AI 디지털교과서를 선정·활용하는 학교 및 교원을 지원하기 위해 'AI 디지털교과서 도입지원 플랫폼'을 운영한다고 25일 밝혔다.

이 플랫폼은 AI 디지털교과서를 처음 접하는 학교와 교원의 어려움을 해소하고 플랫폼 활용에 필요한 정보를 제공한다.

플랫폼은 교육디지털원패스 회원 가입 및 AI 디지털교과서 포털사이트 로그인 절차를 동영상 형태로 제공한다. 개인정보수집이용동의 등을 위한 가정통신문 예시자료와 AI 디지털교과서의 기능·활용방법 등도 담고 있다.

AI 디지털교과서 현장도입 컨설팅을 신청할 수 있는 별도 페이지를 구축하고 원격·대면 컨설팅을 운영해 현장의 AI 디지털교과서 도입·활용을 지원한다.

이상율 부산교육청 교육국장은 ""AI 디지털교과서의 현장 안착을 위한 교원의 어려움 해소에 도움을 줄 것""이라며 ""AI를 활용한 디지털 교육으로 모두를 위한 맞춤 교육시대를 열 것으로 기대한다""고 말했다.","사회",0
false,,"디지털타임스","2주 전","안랩, 디지털 에듀케이터 양성 위한 ‘안랩샘’ 20기 개강","안랩샘은 인공지능(AI) 디지털교과서 도입을 앞두고 증가하는 디지털 교육 전문가 수요에 대비해 지난 19기부터 전 교과 디지털 에듀케이터 양성 중심으로 커리큘럼을 전면 개편했다. 20기 교육은 '2022 개정 교육과정'을 적용하고, 다양한 디지털 학습 도구를 활용해 문제중심학습(PBL) 기반 수업을 직접 설계할...","https://www.dt.co.kr/contents.html?article_no=2025033002109931092003&ref=naver","https://n.news.naver.com/mnews/article/029/0002944540?sid=105","naver","유진아 기자","2025-03-30 15:01:12","안랩 제공
안랩은 소셜벤처 맘이랜서와 공동 운영하는 디지털 에듀케이터 양성 사회공헌 프로그램 '안랩샘' 20기가 개강했다고 밝혔다.

안랩샘 20기 교육은 여성, 청년, 시니어 등 구직자 총 150명을 대상으로 △학습 경험(LX) 콘텐츠 개발자 과정 1개 강좌 △에듀테크 전문강사 과정 6개 강좌(컴퓨팅 사고력, 국어·논술, 사회·역사, 미디어 아트, 컴퓨터 프로그래밍, 데이터 시각화) 등 총 7개 강좌를 무상 제공한다.

안랩샘은 인공지능(AI) 디지털교과서 도입을 앞두고 증가하는 디지털 교육 전문가 수요에 대비해 지난 19기부터 전 교과 디지털 에듀케이터 양성 중심으로 커리큘럼을 전면 개편했다.

20기 교육은 '2022 개정 교육과정'을 적용하고, 다양한 디지털 학습 도구를 활용해 문제중심학습(PBL) 기반 수업을 직접 설계할 수 있는 실습형 프로그램이다. 수강생들은 실제 디지털 교육 현장에서 활용 가능한 교수 설계 역량을 강화할 수 있다.

수료생에게는 안랩 수료 인증서, 맘이랜서 교육사업 일자리 매칭, 유지보수 교육, PBL 자격증 취득 기회, 수료생 전용 커뮤니티, PBL 교수 설계 가이드 등 수료자의 역량 강화와 사회 진출을 지원하는 '안랩샘 펠로우십'을 제공한다.

인치범 안랩 커뮤니케이션실 상무는 ""안랩샘은 다양한 사회 구성원이 디지털 역량을 개발해 경제 활동을 펼칠 수 있도록 12년간 지원해온 안랩의 대표 사회공헌 프로그램""이라며 ""20기 수강생들도 디지털 교육 전문가로 성장할 수 있도록 적극 지원할 것""이라고 말했다.","IT",0
false,,"뉴시스","2주 전","[교육소식]부산 학교로 찾아가는 디지털 교육 연수 운영 등","▲생성형 AI를 활용한 학생 주도 배움중심 수업 설계 ▲AI 디지털교과서(이하 AIDT) 활용 학생 참여중심 수업 방안 ▲에듀테크(캔바, 북크리에이터 등)를 활용한 학생주도 수업 디자인 ▲로봇교구를 활용한 수업 등 학교에서 신청한 주제를 바탕으로 154차례 운영될 예정이다. ◇부산학력개발원, 2025...","https://www.newsis.com/view/NISX20250328_0003116951","https://n.news.naver.com/mnews/article/003/0013148241?sid=102","naver","하경민 기자","2025-03-28 09:22:28","[부산=뉴시스] 하경민 기자 = 부산시교육청 교육연구정보원은 4~11월 유·초·중·고교 및 특수학교 102곳의 교원 2500여 명을 대상으로 '2025학년도 학교로 찾아가는 A＋＋＋ 디지털 교육 역량 강화 직무연수'를 운영한다고 28일 밝혔다.

A＋＋＋(Anytime, Anywhere, Anything) 연수는 학교 현장에 맞춰 연수시간, 내용 등을 계획 단계부터 학교와 협의해 함께 만들어가는 맞춤형 연수다.

수업은 공모를 통해 선정된 SW·AI 교육운영지원단이 학교 현장에 직접 찾아가는 방식으로 진행한다. ▲생성형 AI를 활용한 학생 주도 배움중심 수업 설계 ▲AI 디지털교과서(이하 AIDT) 활용 학생 참여중심 수업 방안 ▲에듀테크(캔바, 북크리에이터 등)를 활용한 학생주도 수업 디자인 ▲로봇교구를 활용한 수업 등 학교에서 신청한 주제를 바탕으로 154차례 운영될 예정이다.

◇부산학력개발원, 2025 희망피움교사 활동 나서

부산시교육청 학력개발원은 4월1일 학력개발원 기초학력지원센터에서 희망피움교사 53명을 대상으로 위촉식과 역량 강화 연수를 개최한다.

희망피움교사란 난독, 난산, 경계선 지능 등으로 학습에 어려움이 있는 학습지원학생에게 1대 1 맞춤형 학습지원을 실시해 학생들의 배움에 대한 희망을 피워주는 교사다.

이번 행사에서는 특수요인 학습지원 대상학생을 지도해 온 31명의 교사와 2024년도 특수요인 학습지원 대상학생 지도 연수(기초과정)을 이수한 22명의 교사를 희망피움교사로 위촉한다. 이어 부산기초학력지원센터 학습지원 사업 안내, ‘진단검사 도구의 이해와 활용’ 연수 등을 실시해 기초학력 지도 관련 역량을 높인다.

위촉된 교사들은 4월부터 부산 관내 학습지원학생을 대상으로 심층 진단검사를 실시한 후 검사 결과에 따라 특수요인에 해당하는 학생의 담임교사와 보호자와 협의를 거쳐 학생 맞춤형 학습지원을 제공할 예정이다.","사회",0
false,,"조선비즈","2주 전","안랩, 디지털 에듀케이터 양성 프로그램 '안랩샘' 20기 개강","안랩샘은 인공지능(AI) 디지털교과서 도입을 앞두고 증가하는 ‘디지털 교육 전문가’ 수요에 대비해 지난 19기부터 ‘전 교과 디지털 에듀케이터 양성’ 중심으로 커리큘럼을 전면 개편했다고 밝혔다. 안랩은 2014년부터 17억6000여만원을 안랩샘에 투자해 총 4494명에게 무료 교육 기회를 제공하고...","https://biz.chosun.com/it-science/ict/2025/03/28/54L2CRQFDBDXFGSR5WHB6R35UU/?utm_source=naver&utm_medium=original&utm_campaign=biz","https://n.news.naver.com/mnews/article/366/0001064642?sid=105","naver","윤예원 기자","2025-03-28 10:33:10","안랩은 자사와 소셜벤처 맘이랜서가 공동 운영하는 디지털 에듀케이터 양성 사회공헌 프로그램 ‘안랩샘’ 20기가 개강했다고 28일 밝혔다. /안랩 제공

안랩은 자사와 소셜벤처 맘이랜서가 공동 운영하는 디지털 에듀케이터 양성 사회공헌 프로그램 ‘안랩샘’ 20기가 개강했다고 28일 밝혔다.

이번 안랩샘 20기 교육은 여성, 청년, 시니어 등 구직자 총 150명을 대상으로 진행된다. ▲LX(Learning Experience·학습 경험) 콘텐츠 개발자 과정 1개 강좌 ▲에듀테크 전문강사 과정 6개 강좌(컴퓨팅 사고력, 국어·논술, 사회·역사, 미디어 아트, 컴퓨터 프로그래밍, 데이터 시각화) 등 총 7개 강좌를 무상 제공한다.

안랩샘은 인공지능(AI) 디지털교과서 도입을 앞두고 증가하는 ‘디지털 교육 전문가’ 수요에 대비해 지난 19기부터 ‘전 교과 디지털 에듀케이터 양성’ 중심으로 커리큘럼을 전면 개편했다고 밝혔다.

안랩은 2014년부터 17억6000여만원을 안랩샘에 투자해 총 4494명에게 무료 교육 기회를 제공하고 총 3115명의 수료생을 배출했다고 전했다.","IT",0
true,"안랩, 디지털 에듀케이터 양성 프로그램 '안랩샘' 20기 개강","파이낸셜뉴스","2주 전","""디지털 에듀케이터 양성"" 안랩 사회공헌 '안랩샘' 20기 개강","","http://www.fnnews.com/news/202503281059118260","https://n.news.naver.com/mnews/article/014/0005327836?sid=105","naver","장민권 기자","2025-03-28 11:10:09","[파이낸셜뉴스] 안랩은 소셜벤처 맘이랜서와 공동 운영하는 디지털 에듀케이터 양성 사회공헌 프로그램 ‘안랩샘’ 20기가 27일 개강했다고 28일 밝혔다.

안랩샘 20기 교육은 여성, 청년, 시니어 등 구직자 총 150명을 대상으로 △학습 경험(LX) 콘텐츠 개발자 과정 1개 강좌 △에듀테크 전문강사 과정 6개 강좌(컴퓨팅 사고력, 국어·논술, 사회·역사, 미디어 아트, 컴퓨터 프로그래밍, 데이터 시각화) 등 총 7개 강좌를 무상 제공한다.

안랩샘은 인공지능(AI) 디지털교과서 도입을 앞두고 증가하는 디지털 교육 전문가 수요에 대비해 지난 19기부터 전 교과 디지털 에듀케이터 양성 중심으로 커리큘럼을 전면 개편했다.

20기 교육은 ‘2022 개정 교육과정’을 적용하고, 다양한 디지털 학습 도구를 활용해 문제중심학습(PBL) 기반 수업을 직접 설계할 수 있는 실습형 프로그램이다. 수강생들은 실제 디지털 교육 현장에서 활용 가능한 교수 설계 역량을 강화할 수 있다.

수료생에게는 안랩 수료 인증서, 맘이랜서 교육사업 일자리 매칭, 유지보수 교육, PBL 자격증 취득 기회, 수료생 전용 커뮤니티, PBL 교수 설계 가이드 등 수료자의 역량 강화와 사회 진출을 지원하는 ‘안랩샘 펠로우십’을 제공한다.

한편, 안랩은 2014년부터 17억 6000만원을 안랩샘에 투자해 총 4494명에게 무료 교육 기회를 제공하고 총 3115명의 수료생을 배출했다","IT",0
true,"안랩, 디지털 에듀케이터 양성 프로그램 '안랩샘' 20기 개강","데일리한국","2주 전","""디지털 에듀케이터 양성"" 안랩, '안랩샘' 20기 개강","","https://daily.hankooki.com/news/articleView.html?idxno=1196882","","external",,,,,
true,"안랩, 디지털 에듀케이터 양성 프로그램 '안랩샘' 20기 개강","전자신문","2주 전","안랩, 사회공헌 '안랩샘' 20기 개강…“디지털 에듀케이터 양성”","","https://www.etnews.com/20250328000188","https://n.news.naver.com/mnews/article/030/0003297898?sid=105","naver","조재학 기자","2025-03-28 13:38:15","안랩이 소셜벤처 맘이랜서와 공동 운영하는 디지털 에듀케이터 양성 사회공헌 프로그램 '안랩샘' 20기가 27일 개강했다.

안랩샘 20기 교육은 여성, 청년, 시니어 등 구직자 총 150명을 대상으로 △학습 경험(LX) 콘텐츠 개발자 과정 1개 강좌와 함께 △컴퓨팅 사고력, 국어·논술, 사회·역사, 미디어 아트, 컴퓨터 프로그래밍, 데이터 시각화 등 에듀테크 전문강사 과정 6개 강좌를 무상 제공한다.

안랩샘은 인공지능(AI) 디지털교과서 도입을 앞두고 증가하는 디지털 교육 전문가 수요에 대비해 지난 19기부터 전 교과 디지털 에듀케이터 양성 중심으로 커리큘럼을 전면 개편했다.

이번 20기 교육은 '2022 개정 교육과정'을 적용하고, 다양한 디지털 학습 도구를 활용해 문제중심학습(PBL) 기반 수업을 직접 설계할 수 있는 실습형 프로그램이다. 수강생들은 실제 디지털 교육 현장에서 활용 가능한 교수 설계 역량을 강화할 수 있다.

수료생에겐 안랩 수료 인증서, 맘이랜서 교육사업 일자리 매칭, 유지보수 교육, PBL 자격증 취득 기회, 수료생 전용 커뮤니티, PBL 교수 설계 가이드 등 수료자의 역량 강화와 사회 진출을 지원하는 '안랩샘 펠로우십'을 제공한다.

인치범 안랩 커뮤니케이션실 상무는 “안랩샘은 다양한 사회 구성원이 디지털 역량을 개발해 경제 활동을 펼칠 수 있도록 12년간 지원해온 안랩의 대표 사회공헌 프로그램”이라며 “20기 수강생들도 디지털 교육 전문가로 성장할 수 있도록 적극 지원할 것”이라고 말했다.","IT",0
