Feature,Interaction Features,Contribution Importance
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (3)직업능력향상교육,-0.0004932518
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문A3-7) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__고용안정,-0.0004649992
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문G1-3) 지난 한 해 동안 동아리에서 활동한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,-0.00045870902
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문A1-2) 참여한 프로그램 수는 몇개입니까? (3) 직업능력향상교육,-0.00040412828
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,지역규모별,-0.0003552454
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문A3-2) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__심리적 만족 및 행복감 증대,0.00029238436
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문A3-5) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__일하는데 필요한 기능 습득 등,-0.00029194285
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문A2-3) 기관 유형__(3)직업능력향상교육_1,-0.0002793145
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문A3-1) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__건강 관리,0.00027898484
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ11. 귀하가 현재 소속되어 있는 직장의 규모는 어느 정도입니까? (사업장^ 상시근로자 기준),-0.00025516725
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (4)인문교양교육,0.00024452416
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__학교급,-0.0002441353
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문E1-3) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 혼자서 공부하는 것이 익숙하고 좋다.,-0.00023988528
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문E1-4) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 다른 사람들과 함께 공부 하는 것이 좋다.,-0.00023724808
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (중복응답)1,0.00020819613
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문A1-2) 참여한 프로그램 수는 몇개입니까? (2) 성인기초 및 문자해득교육(문해교육),-0.00017631864
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문F1-4) 다음 학습 관련 질문에 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__직장에서 필요로 하는 기술을 학교에서는 배울 수 없다.,-0.00017471719
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ7. 귀하의 주된 소득원천은 무엇입니까?_1,0.00017042259
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,0.00016726287
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문A2-1) 프로그램 유형__(3)직업능력향상교육_1,-0.00016190056
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,-0.00015449146
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,성별,-0.00011589846
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문A2-5) 참여목적__(3)직업능력향상교육_1,-0.000111490386
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ6. 귀하께서는 건강에 자신 있습니까?_1,0.000107754546
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문A1-2) 참여한 프로그램 수는 몇개입니까? (6) 시민참여교육,7.980699e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,무형식학습 (암묵적 학습) 참여,-7.109315e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문A3-4) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__취업^ 이직^ 창업에 도움,-7.1033115e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문E1-2) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 인터넷강의 또는 컴퓨터(전자책^ 태블릿 PC^스마트폰)를 활용한 학습이 익숙하고 잘된다.,-6.076126e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_9.0,5.7034456e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,경활상태,5.004425e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문A1-2) 참여한 프로그램 수는 몇개입니까? (5) 문화예술스포츠교육,-4.9856237e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,무형식학습(온라인) 참여,-4.500924e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,월 가구소득,4.0300416e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,-3.524211e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ3. 몇 명과 함께 지내고 있습니까?__명,3.4515397e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),3.3981654e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_7.0,3.047654e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,Year,2.9912431e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문D1) 귀하께서는 작년에 평생교육 프로그램 관련 정보를 접한 적이 있습니까?,2.9792893e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,-2.8502436e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ9. 귀하의 현재 고용형태는 어떻게 되십니까?_1.0,2.7645581e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_6.0,2.6914113e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ9-1. 귀하의 현재 종사상 지위는 어떻게 되십니까?,-2.0827154e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_5.0,1.922573e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문A3-6) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__성과급^ 연봉 등 소득 증대,-1.6932512e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,1.6063635e-05
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,7.985788e-06
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,직업관련 목표지향 평균,4.7253197e-06
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,문E1-1) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 책이나 판서 수업 중심으로 공부하는 것이 익숙하고 잘된다.,-4.364789e-06
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__상태구분_3.0,-3.1834336e-06
문A2-7) 자기부담학습비__(3)직업능력향상교육_1,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_2.0,2.7082315e-06
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__년,0.001545246
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,학습 지향 평균,-0.0012804159
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A3-9) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__친목도모 증진,-0.0009857358
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,만 연령,0.00087447395
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A2-2) 프로그램 형태__(3)직업능력향상교육_1,0.0007427013
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,0.00072472845
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,0.0006989324
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ6. 귀하께서는 건강에 자신 있습니까?_1,-0.0006420792
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A3-8) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__사회참여,-0.0005980683
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문H1) 귀하께서는 전반적으로 현재의 생활에 얼마나 만족하십니까?,-0.00053693104
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A2-6) 연간참여시간__(3)직업능력향상교육_1,0.00052712683
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A2-10) 프로그램만족도__(3)직업능력향상교육_1,0.00043291104
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,0.000368304
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,-0.00035383884
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문E1-3) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 혼자서 공부하는 것이 익숙하고 좋다.,-0.0003524039
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,무형식학습(온라인) 참여,-0.00030879147
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_5.0,0.0003005868
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문E1-2) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 인터넷강의 또는 컴퓨터(전자책^ 태블릿 PC^스마트폰)를 활용한 학습이 익숙하고 잘된다.,0.00029073865
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A3-3) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__교양 함양이나 지식 습득 등 자기 계발,-0.00028806555
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ11. 귀하가 현재 소속되어 있는 직장의 규모는 어느 정도입니까? (사업장^ 상시근로자 기준),-0.00028538765
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__상태구분_5.0,0.00028357346
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A2-1) 프로그램 유형__(3)직업능력향상교육_1,0.00026941506
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,0.0002538988
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A3-1) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__건강 관리,-0.00025197954
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A1-2) 참여한 프로그램 수는 몇개입니까? (6) 시민참여교육,-0.0002471932
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A2-5) 참여목적__(3)직업능력향상교육_1,0.00023157435
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A3-2) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__심리적 만족 및 행복감 증대,0.00022278939
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (중복응답)1,0.00021472086
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A3-5) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__일하는데 필요한 기능 습득 등,-0.00020461212
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,연령별(1),0.00020217031
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문E1-4) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 다른 사람들과 함께 공부 하는 것이 좋다.,-0.00019906039
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A3-6) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__성과급^ 연봉 등 소득 증대,-0.00019896212
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,-0.00018945402
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ7. 귀하의 주된 소득원천은 무엇입니까?_1,0.00018768982
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,지역규모별,-0.00018299629
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A1-2) 참여한 프로그램 수는 몇개입니까? (5) 문화예술스포츠교육,0.00017865586
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문D1) 귀하께서는 작년에 평생교육 프로그램 관련 정보를 접한 적이 있습니까?,-0.00017831635
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__학교급,-0.00017545909
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A2-3) 기관 유형__(3)직업능력향상교육_1,-0.00017411582
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,-0.00015162629
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ3. 몇 명과 함께 지내고 있습니까?__명,-0.00015083922
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,월 가구소득,-0.00012085367
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A3-7) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__고용안정,-0.000117796044
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,사회참여,0.00011253651
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,Year,8.900871e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ4. 귀하께서는 부양할 가족이 있습니까? (동거여부 무관),-8.1044214e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ6. 귀하께서는 건강에 자신 있습니까?_2,7.659939e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A1-2) 참여한 프로그램 수는 몇개입니까? (2) 성인기초 및 문자해득교육(문해교육),7.649633e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A3-4) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__취업^ 이직^ 창업에 도움,-6.7599816e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문E1-1) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 책이나 판서 수업 중심으로 공부하는 것이 익숙하고 잘된다.,5.0662315e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,무형식학습 (암묵적 학습) 참여,-4.8027097e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_8.0,-4.6324512e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_7.0,-3.8534916e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,직업관련 목표지향 평균,3.571566e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문F1-4) 다음 학습 관련 질문에 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__직장에서 필요로 하는 기술을 학교에서는 배울 수 없다.,-3.5339388e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,무형식학습(의존형) 참여,-3.3201577e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A2-7) 자기부담학습비__(3)직업능력향상교육_1,-2.850238e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,취약계층,-2.6683056e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ9-2. 귀하의 현재 근로시간형태는 어떻게 되십니까?,2.3640298e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문G1-3) 지난 한 해 동안 동아리에서 활동한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,-5.459005e-06
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,만 연령,-0.007502695
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__년,-0.0038380465
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A2-6) 연간참여시간__(3)직업능력향상교육_1,-0.0019297252
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__학교급,0.0018100651
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문E1-2) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 인터넷강의 또는 컴퓨터(전자책^ 태블릿 PC^스마트폰)를 활용한 학습이 익숙하고 잘된다.,0.0017040379
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A1-2) 참여한 프로그램 수는 몇개입니까? (5) 문화예술스포츠교육,0.0011591816
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A3-9) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__친목도모 증진,-0.0011132767
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ6. 귀하께서는 건강에 자신 있습니까?_2,-0.0011095969
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ6. 귀하께서는 건강에 자신 있습니까?_1,-0.0009775785
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문G1-3) 지난 한 해 동안 동아리에서 활동한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,-0.000946592
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ7. 귀하의 주된 소득원천은 무엇입니까?_1,0.00084355206
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,경활상태,0.0007446252
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,0.00072472764
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A3-8) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__사회참여,-0.00060230814
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A3-4) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__취업^ 이직^ 창업에 도움,0.00057188526
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A3-6) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__성과급^ 연봉 등 소득 증대,0.0005475578
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,-0.0005306202
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ3. 몇 명과 함께 지내고 있습니까?__명,0.0004766361
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ11. 귀하가 현재 소속되어 있는 직장의 규모는 어느 정도입니까? (사업장^ 상시근로자 기준),0.00047481668
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,0.0004528698
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A3-1) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__건강 관리,0.00044366028
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문H1) 귀하께서는 전반적으로 현재의 생활에 얼마나 만족하십니까?,-0.0004384471
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ7. 귀하의 주된 소득원천은 무엇입니까?_3,-0.0004230729
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,무형식학습(온라인) 참여,0.00038651103
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문E1-3) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 혼자서 공부하는 것이 익숙하고 좋다.,0.00037861516
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ9-2. 귀하의 현재 근로시간형태는 어떻게 되십니까?,0.0003779477
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문E1-4) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 다른 사람들과 함께 공부 하는 것이 좋다.,0.0002994631
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,월 가구소득,0.00028552898
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_5.0,-0.00024224057
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A3-5) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__일하는데 필요한 기능 습득 등,-0.00023608589
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__상태구분_5.0,0.00022972016
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A2-10) 프로그램만족도__(3)직업능력향상교육_1,-0.00021436077
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A2-1) 프로그램 유형__(3)직업능력향상교육_1,0.00019752487
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,무형식학습 (암묵적 학습) 참여,-0.00019119763
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A2-3) 기관 유형__(3)직업능력향상교육_1,-0.0001888127
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,문A2-2) 프로그램 형태__(3)직업능력향상교육_1,0.00018550582
DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,성별,-0.00018120723
