,source,target,weight,Category
46561,entry,obstructed,1,health/care
46562,obstructed,party,1,health/care
46563,concerns,party,1,health/care
46564,concerns,possible,1,health/care
46565,legal,neglect,1,health/care
46566,approaches,legal,1,health/care
46567,approaches,considered,1,health/care
46568,appropriate,considered,1,health/care
46569,appropriate,indepth,1,health/care
46570,conducted,social,1,health/care
46571,n37,workers,1,health/care
46572,n37,serviceuser,1,health/care
46573,n11,representatives,1,health/care
46574,english,n11,1,health/care
46575,authorities,professional,1,health/care
46576,interviews,professional,1,health/care
46577,focused,interviews,1,health/care
46578,current,focused,1,health/care
46579,current,practices,1,health/care
46580,dealing,practices,1,health/care
46581,cases,dealing,1,health/care
46582,cases,serviceuser,1,health/care
46583,asked,representatives,1,health/care
46584,asked,discuss,1,health/care
46585,discuss,fictitious,1,health/care
46586,fictitious,obstructive,1,health/care
46587,case,obstructive,1,health/care
46588,case,potential,1,health/care
46589,actions,potential,1,health/care
46590,actions,taken,1,health/care
46591,social,taken,1,health/care
46592,described,participants,1,health/care
46593,current,described,1,health/care
46594,current,practice,1,health/care
46595,practice,terms,1,health/care
46596,options,terms,1,health/care
46597,negotiation,options,1,health/care
46598,negotiation,parties,1,health/care
46599,obstructing,parties,1,health/care
46600,access,obstructing,1,health/care
46601,access,older,1,health/care
46602,people,ranging,1,health/care
46603,ranging,softer,1,health/care
46604,softer,styles,1,health/care
46605,aiming,styles,1,health/care
46606,aiming,develop,1,health/care
46607,develop,rapport,1,health/care
46608,assertive,rapport,1,health/care
46609,approaches,assertive,1,health/care
46610,approaches,making,1,health/care
46611,good,making,1,health/care
46612,decisions,good,1,health/care
46613,case,decisions,1,health/care
46614,allocation,case,1,health/care
46615,allocation,creative,1,health/care
46616,creative,pursuing,1,health/care
46617,cases,pursuing,1,health/care
46618,cases,fostering,1,health/care
46619,fostering,good,1,health/care
46620,good,multiagency,1,health/care
46621,multiagency,relationships,1,health/care
46622,relationships,valued,1,health/care
46623,practitioners,valued,1,health/care
46624,practitioners,serviceuser,1,health/care
46625,questioned,representatives,1,health/care
46626,questioned,time,1,health/care
46627,resources,time,1,health/care
46628,involved,resources,1,health/care
46629,involved,managing,1,health/care
46630,cases,managing,1,health/care
46631,cases,policy,1,health/care
46632,makers,wish,1,health/care
46633,consider,wish,2,health/care
46634,consider,developing,1,health/care
46635,developing,guidelines,1,health/care
46636,guidelines,multiagency,1,health/care
46637,multiagency,partners,1,health/care
46638,outlining,partners,1,health/care
46639,outlining,responsibilities,1,health/care
46640,cases,responsibilities,1,health/care
46641,cases,practitioners,1,health/care
46642,practitioners,wish,1,health/care
46643,consider,offering,1,health/care
46644,obstructer,offering,1,health/care
46645,obstructer,services,1,health/care
46646,independent,services,1,health/care
46647,advocate,independent,1,health/care
46648,advocate,useful,1,health/care
46649,domestic,understanding,1,health/care
46650,ukraine,women,1,health/care
46651,secondary,ukraine,1,health/care
46652,analysis,secondary,4,health/care
46653,analysis,genderbased,1,health/care
46654,genderbased,violence,2,health/care
46655,screening,violence,1,health/care
46656,data,screening,1,health/care
46657,data,secondary,3,health/care
46658,descriptive,secondary,1,health/care
46659,analysis,descriptive,1,health/care
46660,analysis,sought,1,health/care
46661,sought,understand,1,health/care
46662,genderbased,understand,1,health/care
46663,gbv,violence,1,health/care
46664,focus,gbv,1,health/care
46665,domestic,focus,1,health/care
46666,dv,violence,1,health/care
46667,dv,older,2,health/care
46668,ukraines,women,1,health/care
46669,conflict,ukraines,1,health/care
46670,conflict,setting,1,health/care
46671,analysis,setting,1,health/care
46672,analysis,conducted,1,health/care
46673,conducted,subsample,1,health/care
46674,150,subsample,1,health/care
46675,150,women,1,health/care
46676,60,gbvinformation,1,health/care
46677,gbvinformation,management,1,health/care
46678,management,system,1,health/care
46679,intake,system,1,health/care
46680,data,intake,1,health/care
46681,12480,data,1,health/care
46682,12480,gbv,1,health/care
46683,gbv,survivors,1,health/care
46684,fishers,survivors,1,health/care
46685,exact,fishers,1,health/care
46686,exact,tests,1,health/care
46687,compare,tests,1,health/care
46688,compare,differences,1,health/care
46689,differences,gbv,1,health/care
46690,gbv,incidents,1,health/care
46691,incidents,women,1,health/care
46692,dv,experienced,2,health/care
46693,compared,dv,1,health/care
46694,compared,types,1,health/care
46695,gbv,types,1,health/care
46696,gbv,united,1,health/care
46697,nations,united,1,health/care
46698,humanitarian,nations,1,health/care
46699,aging,humanitarian,1,health/care
46700,aging,frameworks,1,health/care
46701,frameworks,qualitative,1,health/care
46702,analysis,qualitative,1,health/care
46703,analysis,completed,1,health/care
46704,completed,following,1,health/care
46705,following,rounds,1,health/care
46706,coding,rounds,1,health/care
46707,coding,percent,1,health/care
46708,percent,women,1,health/care
46709,60,experienced,1,health/care
46710,dv,local,1,health/care
46711,local,women,1,health/care
46712,likely,women,1,health/care
46713,dv,experience,1,health/care
46714,dv,versus,1,health/care
46715,displaced,versus,1,health/care
46716,displaced,women,1,health/care
46717,856,women,1,health/care
46718,856,vs,1,health/care
46719,483,vs,1,health/care
46720,483,p001,1,health/care
46721,core,p001,1,health/care
46722,core,themes,1,health/care
46723,emerged,experiencing,1,health/care
46724,experiencing,versus,1,health/care
46725,versus,witnessing,1,health/care
46726,violence,witnessing,1,health/care
46727,intergenerational,violence,1,health/care
46728,conflict,intergenerational,1,health/care
46729,conflict,livelihoods,1,health/care
46730,alcohol,livelihoods,1,health/care
46731,alcohol,humiliation,1,health/care
46732,humiliation,neglect,1,health/care
46733,deeper,neglect,1,health/care
46734,deeper,understanding,1,health/care
46735,dv,understanding,1,health/care
46736,humanitarian,women,1,health/care
46737,humanitarian,settings,1,health/care
46738,needed,settings,1,health/care
46739,needed,strengthening,1,health/care
46740,action,strengthening,1,health/care
46741,action,prioritize,1,health/care
46742,prioritize,protection,1,health/care
46743,prevention,protection,1,health/care
46744,gbv,prevention,1,health/care
46745,broadly,gbv,1,health/care
46746,broadly,marginalized,1,health/care
46747,group,marginalized,1,health/care
46748,chinese,distress,1,health/care
46749,aimed,examine,2,health/care
46750,associations,different,2,health/care
46751,anxiety,mistreatment,1,health/care
46752,chinese,symptoms,1,health/care
46753,adults,data,2,health/care
46754,greater,years,1,health/care
46755,20112013,measurements,1,health/care
46756,include,measurements,1,health/care
46757,elder,include,1,health/care
46758,mistreatment,screening,1,health/care
46759,hospital,tools,1,health/care
46760,anxiety,hospital,1,health/care
46761,patient,scale,1,health/care
46762,health,patient,1,health/care
46763,health,questionnaire9,1,health/care
46764,negative,questionnaire9,1,health/care
46765,binomial,negative,1,health/care
46766,binomial,regressions,1,health/care
46767,logistic,regressions,2,health/care
46768,performed,regressions,1,health/care
46769,participants,performed,1,health/care
46770,mistreatment,participants,1,health/care
46771,likely,neglect,1,health/care
46772,anxiety,likely,1,health/care
46773,sexual,symptoms,1,health/care
46774,associated,symptoms,1,health/care
46775,depression,rate,1,health/care
46776,psychological,rate,1,health/care
46777,differs,distress,1,health/care
46778,based,differs,1,health/care
46779,based,types,1,health/care
46780,chinese,mistreatment,1,health/care
46781,findings,underline,1,health/care
46782,need,underline,1,health/care
46783,need,public,1,health/care
46784,community,public,1,health/care
46785,awareness,community,1,health/care
46786,awareness,improved,1,health/care
46787,education,improved,1,health/care
46788,education,health,1,health/care
46789,perceived,social,5,health/care
46790,helpseeking,support,2,health/care
46791,chinese,helpseeking,3,health/care
46792,adults,reported,2,health/care
46793,associations,perceived,1,health/care
46794,data,em,1,health/care
46795,data,population,1,health/care
46796,chicago,perceived,1,health/care
46797,informalformal,support,1,health/care
46798,helpseeking,informalformal,1,health/care
46799,helpseeking,intentions,1,health/care
46800,behaviors,intentions,1,health/care
46801,behaviors,measured,1,health/care
46802,descriptive,measured,1,health/care
46803,multiple,statistics,1,health/care
46804,linear,regressions,1,health/care
46805,multinomial,regressions,1,health/care
46806,analyses,performed,1,health/care
46807,performed,total,1,health/care
46808,450,total,1,health/care
46809,450,participants,1,health/care
46810,em,reported,2,health/care
46811,em,mean,1,health/care
46812,age,sample,1,health/care
46813,7273,sample,1,health/care
46814,7273,803,1,health/care
46815,803,years,1,health/care
46816,old,perceived,1,health/care
46817,associated,support,1,health/care
46818,associated,increase,1,health/care
46819,increase,intentions,1,health/care
46820,intentions,seeking,1,health/care
46821,help,seeking,2,health/care
46822,help,informal,2,health/care
46823,informal,sources,1,health/care
46824,compared,sources,1,health/care
46825,compared,seeking,1,health/care
46826,help,older,1,health/care
46827,chineseamerican,older,2,health/care
46828,adults,chineseamerican,1,health/care
46829,adults,em,1,health/care
46830,em,perceived,1,health/care
46831,likely,support,1,health/care
46832,likely,seek,1,health/care
46833,help,seek,1,health/care
46834,formal,informal,1,health/care
46835,formal,sources,1,health/care
46836,potential,sources,1,health/care
46837,role,social,1,health/care
46838,helpseeking,increasing,1,health/care
46839,helpseeking,highlighted,1,health/care
46840,culturally,highlighted,1,health/care
46841,culturally,tailored,1,health/care
46842,interventions,tailored,1,health/care
46843,interventions,provide,1,health/care
46844,provide,social,1,health/care
46845,promote,support,1,health/care
46846,helpseeking,promote,1,health/care
46847,chinese,elder,1,health/care
46848,elder,immigrants,1,health/care
46849,experienced,immigrants,1,health/care
46850,em,experienced,1,health/care
46851,determination,knowledge,1,health/care
46852,awareness,knowledge,2,health/care
46853,awareness,nursing,1,health/care
46854,nursing,students,3,health/care
46855,elder,students,1,health/care
46856,abuse,case,2,health/care
46857,case,turkey,1,health/care
46858,study,turkey,1,health/care
46859,determined,study,2,health/care
46860,determined,level,1,health/care
46861,knowledge,level,2,health/care
46862,students,turkey,1,health/care
46863,crosssectional,turkey,1,health/care
46864,study,surveyed,1,health/care
46865,2128,surveyed,1,health/care
46866,2128,nursing,1,health/care
46867,seven,students,1,health/care
46868,seven,turkish,1,health/care
46869,turkish,universities,1,health/care
46870,results,universities,1,health/care
46871,311,indicated,1,health/care
46872,311,students,1,health/care
46873,received,students,1,health/care
46874,received,training,1,health/care
46875,elder,training,1,health/care
46876,775,abuse,1,health/care
46877,775,considered,1,health/care
46878,considered,knowledge,1,health/care
46879,knowledge,topic,1,health/care
46880,sufficient,topic,1,health/care
46881,187,sufficient,1,health/care
46882,187,encountered,1,health/care
46883,abuse,education,1,health/care
46884,587,education,1,health/care
46885,587,situation,1,health/care
46886,952,situation,1,health/care
46887,952,thought,1,health/care
46888,people,thought,1,health/care
46889,exposed,living,1,health/care
46890,elder,exposed,1,health/care
46891,abuse,frequently,2,health/care
46892,948,frequently,1,health/care
46893,948,students,1,health/care
46894,students,thought,1,health/care
46895,elders,thought,1,health/care
46896,elders,meet,1,health/care
46897,exposed,needs,1,health/care
46898,exposed,neglect,1,health/care
46899,abuse,future,1,health/care
46900,future,nurses,1,health/care
46901,need,nurses,1,health/care
46902,increase,need,1,health/care
46903,increase,level,1,health/care
46904,abuse,knowledge,1,health/care
46905,enrollment,recruitment,2,health/care
46906,data,enrollment,2,health/care
46907,collection,victims,1,health/care
46908,identified,neglect,1,health/care
46909,identified,police,2,health/care
46910,incident,police,3,health/care
46911,incident,reports,3,health/care
46912,evaluated,study,1,health/care
46913,evaluated,success,1,health/care
46914,researchergenerated,success,1,health/care
46915,recruitment,researchergenerated,1,health/care
46916,collection,safety,1,health/care
46917,protocols,safety,1,health/care
46918,field,protocols,1,health/care
46919,field,research,2,health/care
46920,research,victims,1,health/care
46921,reports,terms,1,health/care
46922,success,terms,1,health/care
46923,including,success,1,health/care
46924,costeffectiveness,including,1,health/care
46925,ability,costeffectiveness,1,health/care
46926,ability,generate,1,health/care
46927,generate,representative,1,health/care
46928,safety,sample,1,health/care
46929,reviewing,safety,1,health/care
46930,492,reviewing,1,health/care
46931,492,police,1,health/care
46932,involving,reports,1,health/care
46933,involving,victims,1,health/care
46934,age,victims,1,health/care
46935,65,age,1,health/care
46936,identify,older,1,health/care
46937,cases,ean,1,health/care
46938,62,ean,1,health/care
46939,62,victims,1,health/care
46940,identified,victims,1,health/care
46941,identified,mail,1,health/care
46942,mail,phone,1,health/care
46943,inperson,phone,1,health/care
46944,inperson,recruitment,1,health/care
46945,recruitment,strategies,1,health/care
46946,259,strategies,1,health/care
46947,259,recruitment,1,health/care
46948,attempts,recruitment,1,health/care
46949,52,attempts,1,health/care
46950,52,84,1,health/care
46951,84,eligible,1,health/care
46952,eligible,victims,1,health/care
46953,contacted,victims,1,health/care
46954,24,contacted,1,health/care
46955,24,46,1,health/care
46956,46,consented,1,health/care
46957,consented,participate,1,health/care
46958,participate,phone,1,health/care
46959,calls,phone,1,health/care
46960,calls,expensive,1,health/care
46961,expensive,mechanism,1,health/care
46962,mechanism,produce,1,health/care
46963,produce,successfully,1,health/care
46964,enrolled,successfully,1,health/care
46965,enrolled,participant,1,health/care
46966,findings,participant,1,health/care
46967,completion,regression,1,health/care
46968,completion,research,1,health/care
46969,interview,research,1,health/care
46970,interview,predicted,1,health/care
46971,predicted,victim,1,health/care
46972,suspect,victim,1,health/care
46973,offense,suspect,1,health/care
46974,characteristics,offense,1,health/care
46975,characteristics,indicating,1,health/care
46976,indicating,recruited,1,health/care
46977,recruited,victims,1,health/care
46978,likely,victims,1,health/care
46979,likely,represent,1,health/care
46980,population,represent,1,health/care
46981,drawn,population,1,health/care
46982,drawn,safety,1,health/care
46983,adverse,safety,1,health/care
46984,events,occurred,1,health/care
46985,rrem,study,1,health/care
46986,residential,study,1,health/care
46987,residential,structures,2,health/care
46988,elderly,structures,2,health/care
46989,eri,people,2,health/care
46990,eri,portugal,1,health/care
46991,portugal,study,1,health/care
46992,explores,patterns,1,health/care
46993,patterns,residenttoresident,1,health/care
46994,portuguese,rrem,1,health/care
46995,portuguese,residential,1,health/care
46996,eri,estruturas,1,health/care
46997,estruturas,residenciais,1,health/care
46998,para,residenciais,1,health/care
46999,idosos,para,1,health/care
47000,idosos,results,1,health/care
47001,display,results,1,health/care
47002,display,situation,1,health/care
47003,rrem,situation,1,health/care
47004,different,occurs,1,health/care
47005,different,patterns,1,health/care
47006,reexperiencing,violence,1,health/care
47007,course,histories,1,health/care
47008,childhood,histories,2,health/care
47009,childhood,maltreatment,2,health/care
47010,study,victimization,1,health/care
47011,primarily,study,1,health/care
47012,examines,primarily,1,health/care
47013,associations,examines,1,health/care
47014,associations,histories,1,health/care
47015,ie,maltreatment,1,health/care
47016,ie,neglect,1,health/care
47017,explores,victimization,1,health/care
47018,explores,gender,1,health/care
47019,gender,moderates,1,health/care
47020,associations,moderates,1,health/care
47021,associations,conducted,1,health/care
47022,conducted,secondary,1,health/care
47023,5968,analysis,1,health/care
47024,5968,older,1,health/care
47025,adults,mean,1,health/care
47026,71,age,1,health/care
47027,71,years,1,health/care
47028,based,years,1,health/care
47029,based,data,1,health/care
47030,data,wisconsin,1,health/care
47031,longitudinal,wisconsin,1,health/care
47032,longitudinal,study,1,health/care
47033,20102011,study,1,health/care
47034,20102011,retrospective,1,health/care
47035,retrospective,selfreports,1,health/care
47036,childhood,selfreports,1,health/care
47037,childhood,current,1,health/care
47038,current,past,1,health/care
47039,months,victimization,1,health/care
47040,experiences,victimization,1,health/care
47041,experiences,logistic,1,health/care
47042,conducted,estimate,1,health/care
47043,effects,estimate,1,health/care
47044,earlylife,effects,1,health/care
47045,adversities,earlylife,1,health/care
47046,adversities,likelihood,1,health/care
47047,elder,likelihood,1,health/care
47048,results,victimization,1,health/care
47049,childhood,indicate,1,health/care
47050,childhood,emotional,1,health/care
47051,childhood,sexual,1,health/care
47052,abuse,csa,1,health/care
47053,associated,csa,1,health/care
47054,associated,greater,4,health/care
47055,greater,risk,4,health/care
47056,abused,risk,1,health/care
47057,adults,controlling,1,health/care
47058,childhood,controlling,1,health/care
47059,adult,childhood,1,health/care
47060,adult,background,1,health/care
47061,background,factors,1,health/care
47062,effect,found,1,health/care
47063,csa,effect,1,health/care
47064,csa,elder,1,health/care
47065,victimization,weaker,1,health/care
47066,weaker,women,1,health/care
47067,men,women,2,health/care
47068,findings,men,1,health/care
47069,phenomenon,suggest,1,health/care
47070,phenomenon,revictimization,1,health/care
47071,occur,revictimization,1,health/care
47072,early,occur,1,health/care
47073,early,middle,1,health/care
47074,adulthood,middle,1,health/care
47075,adulthood,late,1,health/care
47076,advance,life,1,health/care
47077,advance,understanding,1,health/care
47078,understanding,victimization,1,health/care
47079,life,victimization,1,health/care
47080,course,future,1,health/care
47081,research,root,1,health/care
47082,causes,root,1,health/care
47083,causes,elder,1,health/care
47084,abuse,include,1,health/care
47085,histories,include,1,health/care
47086,child,histories,1,health/care
47087,elderly,study,1,health/care
47088,abuse,assess,1,health/care
47089,individuals,universe,1,health/care
47090,descriptive,universe,1,health/care
47091,consisted,individuals,1,health/care
47092,age,individuals,1,health/care
47093,65years,age,1,health/care
47094,65years,attending,1,health/care
47095,attending,university,1,health/care
47096,turkish,university,1,health/care
47097,republic,turkish,1,health/care
47098,northern,republic,1,health/care
47099,cyprus,northern,1,health/care
47100,cyprus,hospital,1,health/care
47101,hospital,october,1,health/care
47102,2017,march,1,health/care
47103,2018,march,1,health/care
47104,2018,sample,1,health/care
47105,consisted,sample,1,health/care
47106,consisted,total,1,health/care
47107,310,total,1,health/care
47108,310,elderly,1,health/care
47109,individuals,study,1,health/care
47110,geriatric,study,1,health/care
47111,hwaleksengstock,scale,1,health/care
47112,elder,hwaleksengstock,1,health/care
47113,screening,test,1,health/care
47114,data,test,1,health/care
47115,collection,tools,1,health/care
47116,determined,tools,1,health/care
47117,abuse,determined,1,health/care
47118,depression,scores,1,health/care
47119,high,scores,1,health/care
47120,individuals,single,1,health/care
47121,primary,single,1,health/care
47122,primary,school,1,health/care
47123,education,school,1,health/care
47124,education,orbelow,1,health/care
47125,income,orbelow,1,health/care
47126,expenditure,income,1,health/care
47127,expenditure,social,1,health/care
47128,security,social,1,health/care
47129,positive,security,1,health/care
47130,positive,significant,1,health/care
47131,moderate,significant,1,health/care
47132,moderate,relationship,1,health/care
47133,found,relationship,1,health/care
47134,depression,found,2,health/care
47135,abuse,scores,1,health/care
47136,elderly,scores,1,health/care
47137,individuals,recommended,1,health/care
47138,mental,recommended,1,health/care
47139,consider,professionals,1,health/care
47140,association,consider,1,health/care
47141,association,depression,1,health/care
47142,groups,risk,1,health/care
47143,determined,groups,1,health/care
47144,correlation,depression,1,health/care
47145,depression,neglect,1,health/care
47146,abuse,individuals,1,health/care
47147,65,individuals,2,health/care
47148,age,study,1,health/care
47149,conducted,evaluate,1,health/care
47150,correlation,evaluate,1,health/care
47151,correlation,neglect,1,health/care
47152,depression,individuals,1,health/care
47153,age,descriptive,1,health/care
47154,included,study,1,health/care
47155,290,included,1,health/care
47156,290,elderly,1,health/care
47157,people,registered,1,health/care
47158,10,registered,1,health/care
47159,10,family,1,health/care
47160,family,health,1,health/care
47161,centers,turkey,1,health/care
47162,determined,turkey,1,health/care
47163,determined,mental,1,health/care
47164,present,problems,1,health/care
47165,present,sample,1,health/care
47166,elderly,sample,1,health/care
47167,exposed,individuals,1,health/care
47168,levels,neglect,1,health/care
47169,depression,levels,2,health/care
47170,found,high,2,health/care
47171,individuals,spouses,1,health/care
47172,low,spouses,1,health/care
47173,level,low,1,health/care
47174,education,low,2,health/care
47175,income,low,1,health/care
47176,income,living,1,health/care
47177,children,living,1,health/care
47178,children,unable,1,health/care
47179,access,unable,1,health/care
47180,access,personalized,1,health/care
47181,care,personalized,1,health/care
47182,care,depression,1,health/care
47183,found,levels,1,health/care
47184,individuals,subjected,1,health/care
47185,awareness,neglect,1,health/care
47186,awareness,healthcare,1,health/care
47187,great,professionals,1,health/care
47188,great,importance,1,health/care
47189,importance,preventing,1,health/care
47190,adults,turkey,1,health/care
47191,associated,turkey,1,health/care
47192,factors,study,1,health/care
47193,performed,study,1,health/care
47194,factors,sample,1,health/care
47195,crosssectional,sample,1,health/care
47196,691,consisted,1,health/care
47197,691,older,1,health/care
47198,collected,elder,1,health/care
47199,assessment,neglect,1,health/care
47200,assessment,form,1,health/care
47201,form,prepared,1,health/care
47202,prepared,researchers,1,health/care
47203,accordance,researchers,1,health/care
47204,accordance,literature,1,health/care
47205,literature,logistic,1,health/care
47206,related,subtypes,1,health/care
47207,elder,subtypes,2,health/care
47208,136,study,1,health/care
47209,136,elderly,1,health/care
47210,elderly,subjects,1,health/care
47211,n94,subjects,1,health/care
47212,exposed,n94,1,health/care
47213,exposed,instance,1,health/care
47214,abusive,instance,1,health/care
47215,behaviour,year,1,health/care
47216,emotional,year,1,health/care
47217,frequently,occurring,1,health/care
47218,occurring,type,1,health/care
47219,abuse,factors,1,health/care
47220,75,abuse,1,health/care
47221,75,years,1,health/care
47222,old,older,2,health/care
47223,odds,older,1,health/care
47224,or1993,ratio,1,health/care
47225,95,or1993,1,health/care
47226,11053592,ci,1,health/care
47227,11053592,illiterate,1,health/care
47228,illiterate,or4863,1,health/care
47229,95ci,or4863,1,health/care
47230,28098417,95ci,1,health/care
47231,28098417,lack,1,health/care
47232,income,lack,2,health/care
47233,income,or2189,1,health/care
47234,95ci,or2189,1,health/care
47235,11794064,95ci,1,health/care
47236,11794064,bad,1,health/care
47237,bad,family,1,health/care
47238,family,relationships,2,health/care
47239,or20564,relationships,1,health/care
47240,95ci,or20564,1,health/care
47241,545377554,95ci,1,health/care
47242,545377554,lack,1,health/care
47243,home,lack,3,health/care
47244,home,or3945,1,health/care
47245,95ci,or3945,1,health/care
47246,116713330,95ci,1,health/care
47247,116713330,results,1,health/care
47248,showed,study,1,health/care
47249,abuse,showed,1,health/care
47250,elderly,problem,1,health/care
47251,especially,individuals,1,health/care
47252,75years,especially,1,health/care
47253,75years,old,1,health/care
47254,low,older,1,health/care
47255,lack,level,1,health/care
47256,evaluated,income,1,health/care
47257,abuse,evaluated,1,health/care
47258,conceptual,model,4,health/care
47259,model,risk,1,health/care
47260,abuse,posed,2,health/care
47261,incontinence,posed,2,health/care
47262,care,incontinence,4,health/care
47263,care,dependence,5,health/care
47264,dependence,describe,1,health/care
47265,critically,describe,1,health/care
47266,analyse,critically,1,health/care
47267,analyse,thinking,1,health/care
47268,led,thinking,1,health/care
47269,concept,led,1,health/care
47270,association,concept,1,health/care
47271,association,incontinence,1,health/care
47272,dependence,elder,2,health/care
47273,abuse,coercive,1,health/care
47274,abusive,coercive,1,health/care
47275,abusive,continence,1,health/care
47276,include,practices,1,health/care
47277,chastising,include,1,health/care
47278,chastising,person,1,health/care
47279,incontinence,person,1,health/care
47280,incontinence,overriding,1,health/care
47281,attempts,overriding,1,health/care
47282,attempts,resist,1,health/care
47283,continence,resist,1,health/care
47284,continence,neglect,1,health/care
47285,care,characterised,1,health/care
47286,characterised,withholding,1,health/care
47287,delaying,withholding,1,health/care
47288,delaying,responding,1,health/care
47289,requests,responding,1,health/care
47290,help,requests,1,health/care
47291,help,maintain,1,health/care
47292,continence,maintain,1,health/care
47293,continence,manage,1,health/care
47294,incontinence,manage,1,health/care
47295,incontinence,restricting,1,health/care
47296,persons,restricting,1,health/care
47297,access,persons,1,health/care
47298,access,toileting,1,health/care
47299,assistance,toileting,1,health/care
47300,assistance,incontinence,1,health/care
47301,aids,incontinence,1,health/care
47302,aids,hygiene,1,health/care
47303,care,hygiene,1,health/care
47304,care,contemporary,1,health/care
47305,biomedical,contemporary,1,health/care
47306,biomedical,understandings,1,health/care
47307,incontinence,understandings,1,health/care
47308,incontinence,influencing,1,health/care
47309,concepts,influencing,1,health/care
47310,concepts,fields,1,health/care
47311,fields,sociology,1,health/care
47312,psychology,sociology,1,health/care
47313,nursing,psychology,1,health/care
47314,analysed,nursing,1,health/care
47315,analysed,inform,1,health/care
47316,design,inform,2,health/care
47317,conceptual,design,1,health/care
47318,elucidates,model,1,health/care
47319,elucidates,possible,1,health/care
47320,associations,possible,1,health/care
47321,associations,incontinence,1,health/care
47322,abuse,ideas,1,health/care
47323,generated,ideas,1,health/care
47324,analysis,concepts,1,health/care
47325,concepts,led,1,health/care
47326,development,led,1,health/care
47327,development,model,1,health/care
47328,model,termed,2,health/care
47329,attributes,model,1,health/care
47330,abuse,attributes,1,health/care
47331,abuse,dependent,1,health/care
47332,continence,elders,1,health/care
47333,care,madecc,2,health/care
47334,madecc,madecc,1,health/care
47335,madecc,theorises,1,health/care
47336,factors,theorises,1,health/care
47337,cause,factors,1,health/care
47338,cause,contribute,1,health/care
47339,abuse,contribute,1,health/care
47340,abuse,continence,1,health/care
47341,care,carer,1,health/care
47342,carer,factors,1,health/care
47343,factors,include,2,health/care
47344,include,physical,1,health/care
47345,emotional,exhaustion,1,health/care
47346,exhaustion,frustration,1,health/care
47347,frustration,related,1,health/care
47348,inability,related,1,health/care
47349,control,inability,1,health/care
47350,control,predict,1,health/care
47351,incontinence,predict,1,health/care
47352,incontinence,resentment,1,health/care
47353,associated,resentment,1,health/care
47354,associated,constraints,1,health/care
47355,constraints,imposed,1,health/care
47356,care,imposed,1,health/care
47357,dependence,disgust,1,health/care
47358,associated,disgust,1,health/care
47359,contact,urinefaeces,1,health/care
47360,limited,urinefaeces,1,health/care
47361,knowledge,limited,1,health/care
47362,incontinence,skills,1,health/care
47363,ethical,incontinence,1,health/care
47364,conflicts,ethical,1,health/care
47365,concerning,conflicts,1,health/care
47366,care,concerning,1,health/care
47367,care,care,1,health/care
47368,factors,recipient,1,health/care
47369,frequent,include,1,health/care
47370,frequent,severe,1,health/care
47371,incontinence,severe,1,health/care
47372,cognitive,incontinence,1,health/care
47373,history,impairment,1,health/care
47374,history,physical,1,health/care
47375,psychological,trauma,1,health/care
47376,factors,social,1,health/care
47377,factors,theorised,1,health/care
47378,include,theorised,1,health/care
47379,include,stigmatised,1,health/care
47380,nature,stigmatised,1,health/care
47381,incontinence,nature,1,health/care
47382,incontinence,social,1,health/care
47383,social,taboos,1,health/care
47384,cultural,taboos,1,health/care
47385,cultural,norms,1,health/care
47386,norms,private,1,health/care
47387,nature,private,1,health/care
47388,continence,nature,1,health/care
47389,illuminates,madecc,1,health/care
47390,illuminates,potential,1,health/care
47391,potential,risk,1,health/care
47392,dependence,improve,1,health/care
47393,ethical,improve,1,health/care
47394,care,ethical,1,health/care
47395,people,stimulate,1,health/care
47396,debate,stimulate,1,health/care
47397,debate,everyday,1,health/care
47398,ethics,everyday,1,health/care
47399,care,dependent,1,health/care
47400,dependent,optimise,1,health/care
47401,optimise,participation,1,health/care
47402,decisions,participation,1,health/care
47403,decisions,health,1,health/care
47404,nurses,wellbeing,1,health/care
47405,carers,nurses,1,health/care
47406,aware,carers,1,health/care
47407,aware,multiple,1,health/care
47408,interrelated,multiple,1,health/care
47409,factors,interrelated,1,health/care
47410,contribute,factors,1,health/care
47411,contribute,risk,1,health/care
47412,abuse,caregiving,2,health/care
47413,caregiving,encounter,1,health/care
47414,encounter,including,1,health/care
47415,including,role,1,health/care
47416,emotions,role,1,health/care
47417,perceptions,professionals,2,health/care
47418,neglect,perceptions,2,health/care
47419,mexico,people,2,health/care
47420,mexico,qualitative,2,health/care
47421,qualitative,secondary,3,health/care
47422,analysis,describe,1,health/care
47423,describe,healthcare,1,health/care
47424,mexico,mistreatment,1,health/care
47425,particularly,people,1,health/care
47426,neglect,particularly,1,health/care
47427,emerged,neglect,1,health/care
47428,emerged,significant,1,health/care
47429,concern,worldwide,1,health/care
47430,studies,worldwide,1,health/care
47431,conducted,examine,1,health/care
47432,examine,neglect,1,health/care
47433,low,people,1,health/care
47434,countries,research,1,health/care
47435,focused,research,1,health/care
47436,estimating,focused,1,health/care
47437,neglect,prevalence,1,health/care
47438,older,populations,1,health/care
47439,little,populations,1,health/care
47440,emphasis,little,1,health/care
47441,emphasis,perceptions,1,health/care
47442,healthcare,perceptions,1,health/care
47443,professionals,role,1,health/care
47444,addressing,role,1,health/care
47445,addressing,neglect,1,health/care
47446,people,qualitative,1,health/care
47447,analysis,parent,1,health/care
47448,consisted,focus,1,health/care
