,source,target,weight,Category
44719,standards,technical,1,health/care
44720,peoples,experiences,2,health/care
44721,peoples,experience,1,health/care
44722,peoples,health,2,health/care
44723,peoples,conceptualization,1,health/care
44724,peoples,understanding,1,health/care
44725,peoples,vulnerability,1,health/care
44726,residential,care,12,health/care
44727,residential,carefamilies,1,health/care
44728,residential,aged,3,health/care
44729,residential,structures,2,health/care
44730,scoping,review,5,health/care
44731,limited,understanding,1,health/care
44732,limited,research,1,health/care
44733,limited,means,1,health/care
44734,limited,emphasising,1,health/care
44735,limited,awareness,1,health/care
44736,limited,current,1,health/care
44737,limited,aim,1,health/care
44738,limited,tfa,1,health/care
44739,limited,facilities,1,health/care
44740,limited,knowledge,1,health/care
44741,aims,map,1,health/care
44742,aims,examine,2,health/care
44743,aims,study,1,health/care
44744,aims,estimate,1,health/care
44745,aims,fill,1,health/care
44746,aims,address,1,health/care
44747,aims,illustrate,1,health/care
44748,aims,establish,1,health/care
44749,aims,describe,2,health/care
44750,aims,advance,1,health/care
44751,map,describe,1,health/care
44752,existing,literature,2,health/care
44753,existing,policies,1,health/care
44754,existing,prevalence,1,health/care
44755,arksey,omalleys,1,health/care
44756,omalleys,scoping,1,health/care
44757,levac,et,1,health/care
44758,et,al,2,health/care
44759,al,joanna,1,health/care
44760,al,2005,1,health/care
44761,joanna,briggs,1,health/care
44762,briggs,institute,1,health/care
44763,institute,systematic,1,health/care
44764,search,databases,1,health/care
44765,search,yielded,1,health/care
44766,search,conducted,1,health/care
44767,search,australian,1,health/care
44768,search,process,1,health/care
44769,inception,january,1,health/care
44770,inception,june,1,health/care
44771,2023,studies,1,health/care
44772,2023,databases,1,health/care
44773,comprehensive,data,1,health/care
44774,comprehensive,safeguarding,1,health/care
44775,comprehensive,approach,1,health/care
44776,comprehensive,picture,1,health/care
44777,comprehensive,guidelines,1,health/care
44778,comprehensive,decision,2,health/care
44779,comprehensive,understanding,1,health/care
44780,extraction,process,1,health/care
44781,extraction,risk,1,health/care
44782,process,employed,1,health/care
44783,process,described,1,health/care
44784,process,patients,1,health/care
44785,process,invasion,1,health/care
44786,process,tool,1,health/care
44787,process,experienced,1,health/care
44788,process,social,1,health/care
44789,process,assess,1,health/care
44790,process,led,1,health/care
44791,yielded,total,1,health/care
44792,yielded,4371,1,health/care
44793,3701,articles,1,health/care
44794,articles,met,2,health/care
44795,articles,published,2,health/care
44796,articles,5,1,health/care
44797,articles,ratio,1,health/care
44798,articles,reviews,1,health/care
44799,articles,language,1,health/care
44800,articles,eligible,1,health/care
44801,articles,death,1,health/care
44802,articles,12,1,health/care
44803,articles,identified,1,health/care
44804,revealed,range,1,health/care
44805,revealed,insufficient,1,health/care
44806,revealed,considerable,1,health/care
44807,revealed,factors,1,health/care
44808,revealed,617,1,health/care
44809,revealed,sampling,1,health/care
44810,revealed,themes,1,health/care
44811,attributes,residents,1,health/care
44812,attributes,abuse,1,health/care
44813,vulnerable,abuse,2,health/care
44814,vulnerable,susceptible,1,health/care
44815,vulnerable,people,1,health/care
44816,vulnerable,older,2,health/care
44817,vulnerable,physical,1,health/care
44818,vulnerable,prone,1,health/care
44819,vulnerable,frail,2,health/care
44820,vulnerable,homelimited,1,health/care
44821,evident,studies,1,health/care
44822,finally,theme,1,health/care
44823,finally,culture,1,health/care
44824,theme,organizational,1,health/care
44825,apparent,absence,1,health/care
44826,absence,effective,1,health/care
44827,absence,formal,1,health/care
44828,absence,contextual,1,health/care
44829,safeguarding,measures,2,health/care
44830,safeguarding,strategies,1,health/care
44831,safeguarding,personal,2,health/care
44832,safeguarding,adults,1,health/care
44833,safeguarding,leads,1,health/care
44834,safeguarding,currently,1,health/care
44835,safeguarding,based,1,health/care
44836,safeguarding,attempt,1,health/care
44837,safeguarding,leaders,1,health/care
44838,safeguarding,older,1,health/care
44839,measures,included,1,health/care
44840,measures,increases,1,health/care
44841,measures,programs,1,health/care
44842,measures,insufficiently,1,health/care
44843,measures,data,1,health/care
44844,measures,measurement,1,health/care
44845,measures,rare,1,health/care
44846,measures,illinois,1,health/care
44847,measures,assessed,1,health/care
44848,measures,high,1,health/care
44849,measures,progress,1,health/care
44850,measures,chinese,1,health/care
44851,measures,application,1,health/care
44852,measures,abuser,1,health/care
44853,increases,risk,1,health/care
44854,increases,vulnerability,1,health/care
44855,highlights,limited,1,health/care
44856,highlights,importance,1,health/care
44857,exploring,complex,1,health/care
44858,exploring,nonmedical,1,health/care
44859,exploring,perception,1,health/care
44860,exploring,exposing,2,health/care
44861,exploring,current,1,health/care
44862,exploring,gender,1,health/care
44863,interplay,factors,1,health/care
44864,contributing,elder,1,health/care
44865,contributing,state,1,health/care
44866,contributing,neglect,1,health/care
44867,gained,scoping,1,health/care
44868,wellbeing,safety,1,health/care
44869,wellbeing,predicted,1,health/care
44870,wellbeing,little,1,health/care
44871,wellbeing,elders,1,health/care
44872,wellbeing,patients,1,health/care
44873,wellbeing,studies,1,health/care
44874,wellbeing,low,1,health/care
44875,wellbeing,nurses,1,health/care
44876,icu,patient,1,health/care
44877,continue,rise,1,health/care
44878,rise,population,1,health/care
44879,increased,morbidity,1,health/care
44880,increased,health,1,health/care
44881,increased,ability,1,health/care
44882,increased,confidence,1,health/care
44883,increased,risk,5,health/care
44884,increased,understanding,1,health/care
44885,increased,450,1,health/care
44886,increased,odds,5,health/care
44887,increased,overall,1,health/care
44888,increased,substantiation,1,health/care
44889,increased,tenfold,1,health/care
44890,increased,education,1,health/care
44891,increased,risks,5,health/care
44892,increased,abuse,1,health/care
44893,morbidity,mortality,1,health/care
44894,morbidity,goes,1,health/care
44895,mortality,rate,1,health/care
44896,mortality,prospective,1,health/care
44897,mortality,populationbased,1,health/care
44898,mortality,data,1,health/care
44899,mortality,ascertained,1,health/care
44900,mortality,broad,1,health/care
44901,mortality,respect,1,health/care
44902,mortality,risk,2,health/care
44903,mortality,chineseamerican,1,health/care
44904,mortality,1year,1,health/care
44905,mortality,567,1,health/care
44906,mortality,readmission,2,health/care
44907,mortality,following,1,health/care
44908,rate,increased,1,health/care
44909,rate,601,1,health/care
44910,rate,domestic,2,health/care
44911,rate,99,1,health/care
44912,rate,80,1,health/care
44913,rate,39,1,health/care
44914,rate,58,1,health/care
44915,rate,elder,1,health/care
44916,rate,measured,1,health/care
44917,rate,psychological,1,health/care
44918,rate,abuse,1,health/care
44919,rate,538,1,health/care
44920,underreporting,elder,2,health/care
44921,intensive,care,1,health/care
44922,intensive,longitudinal,2,health/care
44923,unit,patient,1,health/care
44924,critical,care,1,health/care
44925,critical,ethnographytwelve,1,health/care
44926,critical,interpretive,1,health/care
44927,critical,interpretative,1,health/care
44928,critical,need,1,health/care
44929,critical,research,1,health/care
44930,critical,identifying,1,health/care
44931,microlearnings,effect,1,health/care
44932,microlearnings,registered,1,health/care
44933,effect,nursing,1,health/care
44934,effect,following,1,health/care
44935,effect,depression,1,health/care
44936,effect,level,1,health/care
44937,effect,financial,1,health/care
44938,effect,csa,1,health/care
44939,attitudes,assessment,1,health/care
44940,attitudes,people,1,health/care
44941,advocacy,elder,1,health/care
44942,advocacy,facilitated,1,health/care
44943,advocacy,organizations,2,health/care
44944,highly,underreported,1,health/care
44945,underreported,crime,1,health/care
44946,underreported,undertreated,1,health/care
44947,underreported,original,1,health/care
44948,crime,immense,1,health/care
44949,crime,reports,1,health/care
44950,crime,victimization,1,health/care
44951,crime,residential,1,health/care
44952,immense,consequences,1,health/care
44953,victims,comes,1,health/care
44954,victims,elder,8,health/care
44955,victims,supported,1,health/care
44956,victims,abuse,2,health/care
44957,victims,calls,1,health/care
44958,victims,sweden,1,health/care
44959,victims,voices,1,health/care
44960,victims,consecutive,1,health/care
44961,victims,fragmented,1,health/care
44962,victims,face,1,health/care
44963,victims,experience,1,health/care
44964,victims,peers,1,health/care
44965,victims,sv,1,health/care
44966,victims,framed,1,health/care
44967,victims,disclosed,2,health/care
44968,victims,reveal,1,health/care
44969,victims,professionals,1,health/care
44970,victims,violence,3,health/care
44971,victims,intimate,1,health/care
44972,victims,parent,1,health/care
44973,victims,human,1,health/care
44974,victims,sexual,1,health/care
44975,victims,honour,1,health/care
44976,victims,42,1,health/care
44977,victims,associated,1,health/care
44978,victims,clarification,1,health/care
44979,victims,perpetrators,2,health/care
44980,victims,offenders,1,health/care
44981,victims,persons,1,health/care
44982,victims,female,1,health/care
44983,victims,median,1,health/care
44984,victims,174,1,health/care
44985,victims,730,1,health/care
44986,victims,reflect,1,health/care
44987,victims,age,1,health/care
44988,victims,identified,1,health/care
44989,victims,contacted,1,health/care
44990,victims,likely,1,health/care
44991,victims,known,1,health/care
44992,victims,study,1,health/care
44993,victims,receive,1,health/care
44994,victims,adult,1,health/care
44995,comes,despite,1,health/care
44996,mandates,nursing,1,health/care
44997,washington,district,1,health/care
44998,columbia,area,1,health/care
44999,permitted,doctorate,1,health/care
45000,doctorate,nursing,1,health/care
45001,dnp,student,1,health/care
45002,student,implement,1,health/care
45003,implement,elder,1,health/care
45004,implement,improve,1,health/care
45005,microlearning,quality,1,health/care
45006,improvement,project,1,health/care
45007,improvement,study,1,health/care
45008,utilize,screening,1,health/care
45009,augment,clinical,1,health/care
45010,decision,making,1,health/care
45011,decision,support,5,health/care
45012,decision,criterion,2,health/care
45013,decision,yesno,1,health/care
45014,suspicions,abuse,1,health/care
45015,received,weeks,1,health/care
45016,received,little,1,health/care
45017,received,increasing,1,health/care
45018,received,training,1,health/care
45019,micorlearnings,focused,1,health/care
45020,goal,project,1,health/care
45021,goal,ccr,1,health/care
45022,goal,understand,1,health/care
45023,goal,quality,1,health/care
45024,registered,nurses,3,health/care
45025,registered,nursesocial,1,health/care
45026,registered,10,1,health/care
45027,detect,abuse,1,health/care
45028,detect,elders,1,health/care
45029,confidence,engaging,1,health/care
45030,confidence,interval,6,health/care
45031,confidence,intervals,1,health/care
45032,engaging,victims,1,health/care
45033,engaging,diverse,1,health/care
45034,engaging,ethnic,1,health/care
45035,engaging,abusive,2,health/care
45036,engaging,physically,2,health/care
45037,engaging,type,1,health/care
45038,engaging,psychologically,1,health/care
45039,engaging,sex,1,health/care
45040,supported,utilization,1,health/care
45041,supported,important,1,health/care
45042,supported,findings,1,health/care
45043,supported,reliability,1,health/care
45044,utilization,screening,1,health/care
45045,utilization,addition,1,health/care
45046,utilization,emphasizing,1,health/care
45047,implication,project,1,health/care
45048,highlighted,strong,1,health/care
45049,highlighted,culturally,1,health/care
45050,sample,size,4,health/care
45051,sample,comparing,1,health/care
45052,sample,n,4,health/care
45053,sample,unknown,1,health/care
45054,sample,n1011us,1,health/care
45055,sample,638,1,health/care
45056,sample,community,1,health/care
45057,sample,comprising,1,health/care
45058,sample,randomly,1,health/care
45059,sample,adult,1,health/care
45060,sample,included,1,health/care
45061,sample,7273,1,health/care
45062,sample,safety,1,health/care
45063,sample,consisted,1,health/care
45064,sample,elderly,1,health/care
45065,sample,crosssectional,1,health/care
45066,sample,80,1,health/care
45067,sample,425,1,health/care
45068,size,screening,1,health/care
45069,size,210,1,health/care
45070,size,covariates,1,health/care
45071,size,109,1,health/care
45072,led,heightened,1,health/care
45073,led,dependance,1,health/care
45074,led,consideration,1,health/care
45075,led,advancements,1,health/care
45076,led,discovery,1,health/care
45077,led,conflicts,1,health/care
45078,led,concept,1,health/care
45079,led,development,1,health/care
45080,led,12,1,health/care
45081,heightened,advocacy,1,health/care
45082,facilitated,safe,1,health/care
45083,facilitated,language,1,health/care
45084,safe,care,1,health/care
45085,safe,environment,1,health/care
45086,safe,free,1,health/care
45087,safe,encourage,1,health/care
45088,personality,traits,2,health/care
45089,traits,elder,2,health/care
45090,traits,cnas,1,health/care
45091,pine,study,2,health/care
45092,pine,communityengaged,1,health/care
45093,pine,n,1,health/care
45094,unclear,study,1,health/care
45095,unclear,qualitative,1,health/care
45096,neuroticism,conscientiousness,2,health/care
45097,neuroticism,score,1,health/care
45098,neuroticism,associated,1,health/care
45099,neuroticism,raise,1,health/care
45100,conscientiousness,elder,2,health/care
45101,conscientiousness,derived,1,health/care
45102,conscientiousness,score,1,health/care
45103,conscientiousness,associated,1,health/care
45104,communityengaged,study,1,health/care
45105,3157,chinese,1,health/care
45106,3157,communitydwelling,2,health/care
45107,chicago,area,3,health/care
45108,chicago,study,1,health/care
45109,chicago,perceived,1,health/care
45110,chicago,illinois,1,health/care
45111,20112013,elder,1,health/care
45112,20112013,measurements,1,health/care
45113,20112013,chinese,1,health/care
45114,caregiver,neglect,13,health/care
45115,caregiver,spousepartner,1,health/care
45116,caregiver,27,1,health/care
45117,caregiver,use,1,health/care
45118,caregiver,monthly,1,health/care
45119,caregiver,mental,3,health/care
45120,caregiver,psychopathology,1,health/care
45121,caregiver,population,1,health/care
45122,caregiver,ranging,1,health/care
45123,caregiver,abuse,2,health/care
45124,caregiver,home,2,health/care
45125,caregiver,related,1,health/care
45126,caregiver,participation,1,health/care
45127,caregiver,care,2,health/care
45128,caregiver,neglect112,1,health/care
45129,caregiver,risk,1,health/care
45130,caregiver,case,1,health/care
45131,assessments,neuroticism,1,health/care
45132,assessments,analyses,1,health/care
45133,assessments,n,1,health/care
45134,assessments,standardized,1,health/care
45135,assessments,analysis,1,health/care
45136,neo,fivefactor,1,health/care
45137,fivefactor,inventory,1,health/care
45138,inventory,logistic,1,health/care
45139,logistic,regression,13,health/care
45140,logistic,regressions,1,health/care
45141,630,114,1,health/care
45142,ci,118,1,health/care
45143,ci,096099,1,health/care
45144,ci,110117,1,health/care
45145,ci,100107,1,health/care
45146,ci,103109,1,health/care
45147,ci,100105,1,health/care
45148,ci,554,1,health/care
45149,ci,106,1,health/care
45150,ci,225,1,health/care
45151,ci,123,1,health/care
45152,ci,450,1,health/care
45153,ci,2343,1,health/care
45154,ci,59,1,health/care
45155,ci,47,1,health/care
45156,ci,1123,1,health/care
45157,ci,1735,1,health/care
45158,ci,110,1,health/care
45159,ci,92,1,health/care
45160,ci,27,1,health/care
45161,ci,25,1,health/care
45162,ci,16,1,health/care
45163,ci,12,1,health/care
45164,ci,105306,1,health/care
45165,ci,103442,1,health/care
45166,ci,218787,1,health/care
45167,ci,142502,1,health/care
45168,ci,1721069,1,health/care
45169,ci,4083406,1,health/care
45170,ci,169511577,1,health/care
45171,ci,03910922,1,health/care
45172,ci,11371430,1,health/care
45173,ci,006064,1,health/care
45174,ci,11053592,1,health/care
45175,118,lower,1,health/care
45176,118,108,1,health/care
45177,118,95,1,health/care
45178,lower,conscientiousness,1,health/care
45179,lower,global,2,health/care
45180,lower,socioeconomic,1,health/care
45181,lower,autonomy,1,health/care
45182,lower,selfrated,1,health/care
45183,1660,097,1,health/care
45184,097,ci,1,health/care
45185,096099,associated,1,health/care
45186,110117,financial,1,health/care
45187,103,ci,1,health/care
45188,100107,caregiver,1,health/care
45189,106,ci,1,health/care
45190,106,260,1,health/care
45191,103109,higher,1,health/care
45192,102,ci,1,health/care
45193,100105,intervention,1,health/care
45194,raise,conscientiousness,1,health/care
45195,raise,awareness,1,health/care
45196,gaining,attention,1,health/care
45197,gaining,access,1,health/care
45198,attention,impacts,1,health/care
45199,attention,paid,1,health/care
45200,attention,different,1,health/care
45201,attention,literature,1,health/care
45202,attention,recent,1,health/care
45203,attention,programs,1,health/care
45204,impacts,peoples,1,health/care
45205,impacts,million,1,health/care
45206,impacts,healthcare,1,health/care
45207,predicted,increase,1,health/care
45208,predicted,group,1,health/care
45209,predicted,membership,1,health/care
45210,predicted,abusive,1,health/care
45211,predicted,elder,1,health/care
45212,predicted,victim,1,health/care
45213,worlds,rapidly,1,health/care
45214,rapidly,ageing,1,health/care
45215,multifaceted,phenomenon,1,health/care
45216,multifaceted,approach,1,health/care
45217,multifaceted,nature,1,health/care
45218,ecological,model,2,health/care
45219,ecological,theory,1,health/care
45220,relational,institutional,1,health/care
45221,relational,factors,1,health/care
45222,perpetrated,stafftoresident,1,health/care
45223,perpetrated,position,1,health/care
45224,multilevel,hierarchical,1,health/care
45225,multilevel,mixedeffects,1,health/care
45226,multilevel,modeling,1,health/care
45227,hierarchical,approach,1,health/care
45228,3693,nursing,1,health/care
45229,response,rate,3,health/care
45230,response,victims,1,health/care
45231,response,questions,1,health/care
45232,response,range,1,health/care
45233,response,address,1,health/care
45234,response,ccr,1,health/care
45235,response,institution,1,health/care
45236,response,sexual,1,health/care
45237,response,sv,1,health/care
45238,601,100,1,health/care
45239,100,randomly,1,health/care
45240,100,persons,1,health/care
45241,100,2013,1,health/care
45242,100,1992,1,health/care
45243,100,000,1,health/care
45244,100,patients,1,health/care
45245,100,medicare,1,health/care
45246,randomly,selected,1,health/care
45247,randomly,picked,1,health/care
45248,norway,explored,1,health/care
45249,norway,december,1,health/care
45250,explored,characteristics,1,health/care
45251,explored,mca,1,health/care
45252,explored,constant,1,health/care
45253,explored,primary,1,health/care
45254,features,associated,1,health/care
45255,features,ccr,1,health/care
45256,features,prevalence,1,health/care
45257,modelled,multilevel,1,health/care
45258,mixedeffects,logistic,1,health/care
45259,analyses,individual,1,health/care
45260,analyses,conducted,2,health/care
45261,analyses,revealed,1,health/care
45262,analyses,older,1,health/care
45263,analyses,including,1,health/care
45264,analyses,applied,1,health/care
45265,analyses,1,1,health/care
45266,analyses,assessed,1,health/care
45267,analyses,final,1,health/care
45268,analyses,performed,1,health/care
45269,analyses,insufficient,1,health/care
45270,analyses,elder,1,health/care
45271,analyses,reliability,1,health/care
45272,analyses,guided,1,health/care
45273,nursesocial,educator,1,health/care
45274,educator,177249,1,health/care
45275,177249,licensed,1,health/care
45276,licensed,practical,1,health/care
45277,nurse,164192,1,health/care
45278,nurse,identification,1,health/care
45279,nurse,assessment,1,health/care
45280,nurse,assessed,1,health/care
45281,nurse,examinerforensic,4,health/care
45282,nurse,hospitalbased,2,health/care
45283,nurse,coverage,1,health/care
45284,nurse,staffing,1,health/care
45285,nurse,examiner,6,health/care
45286,nurse,examinersforensic,2,health/care
45287,nurse,creating,1,health/care
45288,164192,2,1,health/care
45289,distress,144146,1,health/care
45290,distress,chinese,1,health/care
45291,distress,differs,1,health/care
45292,distress,hopelessness,1,health/care
45293,distress,interacting,1,health/care
45294,144146,3,1,health/care
45295,intention,leave,1,health/care
45296,leave,job,1,health/care
45297,job,135140,1,health/care
45298,job,federal,1,health/care
45299,job,responsibilities,1,health/care
45300,135140,4,1,health/care
45301,102115,staff,1,health/care
45302,poorer,quality,1,health/care
45303,poorer,social,1,health/care
45304,poorer,mental,1,health/care
45305,poorer,cognitive,1,health/care
45306,childhood,likely,1,health/care
45307,childhood,associated,1,health/care
45308,childhood,education,1,health/care
45309,childhood,home,1,health/care
45310,childhood,injustices,1,health/care
45311,childhood,experience,1,health/care
45312,childhood,experiences,1,health/care
45313,childhood,maltreatment,2,health/care
45314,childhood,current,1,health/care
45315,childhood,emotional,1,health/care
45316,childhood,sexual,1,health/care
45317,childhood,adult,1,health/care
45318,perpetrate,neglect,1,health/care
45319,carerelated,conflicts,1,health/care
45320,conflicts,197233,1,health/care
45321,conflicts,families,1,health/care
45322,conflicts,placeinthe,1,health/care
45323,conflicts,concerning,1,health/care
45324,197233,resident,1,health/care
45325,136209,associated,1,health/care
45326,manager,associated,1,health/care
45327,manager,software,1,health/care
45328,perpetrating,psychological,1,health/care
45329,perpetrating,domestic,1,health/care
45330,156,found,1,health/care
45331,predictors,stafftoresident,1,health/care
45332,predictors,elder,4,health/care
45333,predictors,abusive,1,health/care
45334,predictors,abuse,1,health/care
45335,underlying,mechanism,1,health/care
45336,underlying,factors,1,health/care
45337,underlying,poor,1,health/care
45338,underlying,use,1,health/care
45339,mechanism,causes,1,health/care
45340,mechanism,produce,1,health/care
45341,causes,prospective,1,health/care
45342,causes,elder,1,health/care
45343,causes,sociodemographic,1,health/care
45344,prospective,qualitative,1,health/care
45345,prospective,cohort,3,health/care
45346,prospective,surveys,1,health/care
45347,target,multifaceted,1,health/care
45348,target,population,1,health/care
45349,target,longterm,1,health/care
45350,nature,risk,1,health/care
45351,nature,sv,1,health/care
45352,nature,scope,1,health/care
45353,nature,incontinence,1,health/care
45354,nature,continence,1,health/care
45355,nature,cald,1,health/care
45356,designing,preventive,1,health/care
45357,designing,effective,1,health/care
45358,designing,interventions,1,health/care
45359,preventive,interventions,2,health/care
45360,preventive,measures,2,health/care
45361,episodes,homedwelling,2,health/care
45362,episodes,informal,1,health/care
45363,episodes,episodes,1,health/care
45364,episodes,fall,1,health/care
45365,episodes,child,1,health/care
45366,homedwelling,persons,4,health/care
45367,informal,caregivers,9,health/care
45368,informal,caregiver,1,health/care
45369,informal,care,1,health/care
45370,informal,sources,1,health/care
45371,informal,formal,1,health/care
45372,157,community,1,health/care
45373,increasing,prevalence,1,health/care
45374,increasing,effect,1,health/care
45375,increasing,sustainability,1,health/care
45376,increasing,ageing,1,health/care
45377,increasing,nepal,1,health/care
45378,increasing,worldwide,1,health/care
45379,increasing,population,1,health/care
45380,increasing,research,1,health/care
45381,increasing,helpseeking,1,health/care
45382,neglected,aims,1,health/care
45383,neglected,individuals,1,health/care
45384,neglected,degree,1,health/care
45385,neglected,research,1,health/care
45386,neglected,older,2,health/care
45387,neglected,problem,1,health/care
45388,neglected,adults,1,health/care
45389,neglected,exploited,1,health/care
45390,proportion,abusive,1,health/care
45391,proportion,residents,1,health/care
45392,committing,committing,1,health/care
45393,committing,abusive,1,health/care
45394,committing,sv,1,health/care
45395,december,2021,1,health/care
45396,549,participants,1,health/care
45397,twothirds,informal,1,health/care
45398,episode,person,1,health/care
45399,635,psychological,1,health/care
45400,39,financial,1,health/care
45401,39,older,1,health/care
45402,39,physically,1,health/care
45403,24,sexual,2,health/care
45404,24,victims,1,health/care
45405,24,psychological,1,health/care
45406,24,46,1,health/care
45407,24,professionals,1,health/care
45408,339,psychological,1,health/care
45409,339,elders,1,health/care
45410,78,physical,1,health/care
45411,78,1342,1,health/care
45412,78,increased,1,health/care
45413,14,sexual,1,health/care
45414,14,56,1,health/care
45415,14,49,1,health/care
45416,14,references,2,health/care
45417,14,children,1,health/care
45418,independence,showed,1,health/care
45419,spousepartner,person,1,health/care
45420,demonstrate,majority,1,health/care
45421,demonstrate,knowledge,1,health/care
45422,demonstrate,need,1,health/care
45423,demonstrate,risk,1,health/care
45424,demonstrate,diary,1,health/care
45425,majority,informal,1,health/care
45426,majority,participants,1,health/care
45427,majority,respondents,1,health/care
45428,majority,older,1,health/care
45429,majority,local,1,health/care
45430,majority,variance,1,health/care
45431,majority,aps,1,health/care
45432,majority,nurses,1,health/care
45433,commit,form,1,health/care
45434,commit,multiple,1,health/care
45435,fall,scope,1,health/care
45436,fall,category,1,health/care
45437,fall,health,1,health/care
45438,scope,psychological,1,health/care
45439,scope,abuse,1,health/care
45440,frequent,study,1,health/care
45441,frequent,preexisting,1,health/care
45442,frequent,fiftyfour,1,health/care
45443,frequent,caregiver,1,health/care
45444,frequent,severe,1,health/care
45445,expands,knowledge,1,health/care
45446,dynamics,abuse,1,health/care
45447,dynamics,intimate,1,health/care
45448,dynamics,shaping,1,health/care
45449,able,reduce,1,health/care
45450,able,meet,1,health/care
45451,able,provide,1,health/care
45452,able,identify,1,health/care
45453,able,interact,1,health/care
45454,hospitalized,elder,4,health/care
45455,hospitalized,elders,1,health/care
45456,hospitalized,elderly,1,health/care
45457,hospitalized,older,3,health/care
45458,hospitalized,assault,1,health/care
45459,hospitalized,unified,1,health/care
45460,iran,qualitative,2,health/care
45461,iran,target,1,health/care
45462,iran,2018,1,health/care
45463,iran,data,1,health/care
45464,violation,human,1,health/care
45465,worldwide,issue,1,health/care
45466,worldwide,partly,1,health/care
45467,worldwide,1,1,health/care
45468,worldwide,work,1,health/care
45469,worldwide,increasing,1,health/care
45470,worldwide,studies,1,health/care
45471,admission,elderly,1,health/care
45472,susceptible,abuse,1,health/care
45473,susceptible,mistreatment,1,health/care
45474,susceptible,financial,1,health/care
45475,allows,identify,1,health/care
45476,allows,critically,1,health/care
45477,manage,prevent,1,health/care
45478,manage,financial,1,health/care
45479,manage,elder,1,health/care
45480,manage,cases,1,health/care
45481,manage,abuse,1,health/care
45482,manage,incontinence,1,health/care
45483,perspective,patients,1,health/care
45484,perspective,older,1,health/care
45485,perspective,adult,1,health/care
45486,perspective,professionals,1,health/care
45487,perspective,total,1,health/care
45488,october,2017,3,health/care
45489,october,2015,1,health/care
45490,october,2014,1,health/care
45491,2017,september,2,health/care
45492,2017,17,1,health/care
45493,2017,report,1,health/care
45494,2017,topics,1,health/care
45495,2017,march,1,health/care
45496,2017,investigate,1,health/care
45497,2017,mortality,1,health/care
45498,september,2018,1,health/care
45499,september,2019,1,health/care
45500,september,2020,1,health/care
45501,2018,different,1,health/care
45502,2018,elder,1,health/care
45503,2018,descriptive,1,health/care
45504,2018,strength,1,health/care
45505,2018,sample,1,health/care
45506,teaching,hospitals,2,health/care
45507,affiliated,shiraz,2,health/care
45508,shiraz,university,2,health/care
45509,shiraz,iran,3,health/care
45510,shiraz,2018,1,health/care
45511,shiraz,data,1,health/care
45512,university,medical,2,health/care
45513,university,turkish,1,health/care
45514,sciences,shiraz,2,health/care
45515,purposive,sampling,2,health/care
45516,purposive,criterion,1,health/care
45517,interviewed,data,1,health/care
45518,interviewed,279,1,health/care
45519,interviewed,nursing,1,health/care
45520,interviewed,hospital,1,health/care
45521,interviewed,reference,1,health/care
45522,interviewed,themes,1,health/care
45523,analyzed,inductive,1,health/care
45524,analyzed,qualitative,2,health/care
45525,analyzed,logistic,1,health/care
45526,analyzed,thematically,1,health/care
45527,analyzed,excellent,1,health/care
45528,analyzed,main,1,health/care
45529,analyzed,descriptive,1,health/care
45530,analyzed,spss,1,health/care
45531,analyzed,themes,1,health/care
45532,analyzed,data,1,health/care
45533,inductive,content,2,health/care
45534,accordance,process,1,health/care
45535,accordance,leaders,1,health/care
45536,accordance,literature,1,health/care
45537,elo,kyngas,1,health/care
45538,kyngas,j,1,health/care
45539,j,adv,1,health/care
45540,adv,nurs,1,health/care
45541,nurs,6210715,1,health/care
45542,6210715,2008,1,health/care
45543,2008,based,1,health/care
45544,2008,2013,2,health/care
45545,main,categories,1,health/care
45546,main,goal,1,health/care
45547,main,themes,2,health/care
45548,main,category,2,health/care
45549,main,point,1,health/care
45550,main,findings,1,health/care
45551,categories,extracted,1,health/care
45552,categories,emerged,1,health/care
45553,categories,dyadic,1,health/care
45554,classified,microlevel,1,health/care
45555,microlevel,mesolevel,1,health/care
45556,mesolevel,exolevel,1,health/care
45557,exolevel,macrolevel,1,health/care
45558,macrolevel,issues,1,health/care
45559,multidimensional,phenomenon,1,health/care
45560,inadequate,physical,1,health/care
45561,environment,organizational,1,health/care
45562,environment,reform,1,health/care
45563,environment,contributed,1,health/care
45564,environment,families,1,health/care
45565,environment,rates,1,health/care
45566,environment,inevitable,1,health/care
45567,environment,includes,1,health/care
45568,environment,worker,1,health/care
45569,environment,strategies,1,health/care
45570,environment,affected,1,health/care
45571,environment,neglect,1,health/care
45572,environment,older,1,health/care
45573,structure,prevent,1,health/care
45574,structure,better,1,health/care
45575,structure,fosters,1,health/care
45576,structure,case,1,health/care
45577,structure,obtained,1,health/care
45578,structure,led,1,health/care
45579,structure,autoregressive,1,health/care
45580,occurrence,elderly,1,health/care
45581,occurrence,neglect,1,health/care
45582,occurrence,late,1,health/care
45583,occurrence,behavioural,1,health/care
45584,occurrence,elder,1,health/care
45585,train,hospital,1,health/care
45586,rearrange,physical,1,health/care
45587,reform,organizational,1,health/care
45588,reform,commissions,1,health/care
45589,plan,manage,1,health/care
45590,plan,development,2,health/care
45591,plan,sustainable,1,health/care
45592,plan,resulted,1,health/care
45593,plan,neglect,1,health/care
45594,implementing,elder,1,health/care
45595,largely,underrecognized,1,health/care
45596,largely,normalizes,1,health/care
45597,largely,omitted,1,health/care
