word(SoyNLP),score(SoyNLP),word(TF-IDF),score(TF-IDF),word(KeyBERT),score(KeyBERT)
,,people care homes,0,,
,,present findings empirical,0,,
,,present findings,0,,
,,people selfcompletion postal,0,,
,,postal,0,,
,,postal questionnaire,0,,
,,postal questionnaire elicit,0,,
,,larger,0,,
,,shifts day,0,,
,,healthcare facilities aged,0,,
,,abusing,0,,
,,facilities aged,0,,
,,significance elder abuse,0,,
,,staffs healthcare,0,,
,,significance elder,0,,
,,plans preventing,0,,
,,actions healthcare,0,,
,,offered,0,,
,,statistical significance elder,0,,
,,actions healthcare facilities,0,,
,,staffs healthcare facilities,0,,
,,enforced,0,,
,,result study,0,,
,,number older,0,,
,,conduct,0,,
,,sociocultural,0,,
,,old problem,0,,
,,old problem elder,0,,
,,population old,0,,
,,population old problem,0,,
,,order persue,0,,
,,preferentially urgent look,0,,
,,person aged,0,,
,,order persue realization,0,,
,,person aged 65,0,,
,,persons elaboration,0,,
,,ways problem solving,0,,
,,ways problem,0,,
,,offenders,0,,
,,man reason study,0,,
,,old belong,0,,
,,old belong developmental,0,,
,,man,0,,
,,man reason,0,,
,,persons elaboration elder,0,,
,,offenders fifth,0,,
,,preferentially urgent,0,,
,,offenders fifth administrative,0,,
,,persue realization,0,,
,,old treated,0,,
,,persue realization value,0,,
,,older persons elaboration,0,,
,,older strengthen,0,,
,,preferentially,0,,
,,old treated badly,0,,
,,older strengthen critical,0,,
,,persue,0,,
,,predicted unfavorable outcomes,0,,
,,outcomes study extends,0,,
,,perpetrator significantly,0,,
,,worklawyer intervention,0,,
,,predicted unfavorable,0,,
,,outcomes study,0,,
,,worklawyer intervention model,0,,
,,perpetrator significantly predicted,0,,
,,malaysian elder mistreatment,0,,
,,malayspeaking,0,,
,,older respondents,0,,
,,malayspeaking populations,0,,
,,malayspeaking populations southeast,0,,
,,populations southeast asia,0,,
,,older respondents lived,0,,
,,populations southeast,0,,
,,preliminary,0,,
,,preliminary data,0,,
,,preliminary data screening,0,,
,,pilah district preliminary,0,,
,,practical methodological,0,,
,,practical methodological challenges,0,,
,,pilah district,0,,
,,pilah,0,,
,,practical implications,0,,
,,maltreatment policy,0,,
,,maltreatment employees controlling,0,,
,,maltreatment employees,0,,
,,performance situations,0,,
,,maltreatment reduction important,0,,
,,maltreatment reduction,0,,
,,performance situations likely,0,,
,,maltreatment policy practical,0,,
,,wage level workload,0,,
,,practical implications discussed,0,,
,,voluntary efforts,0,,
,,personal characteristics,0,,
,,maltreatment education,0,,
,,personal characteristics care,0,,
,,policy practical,0,,
,,policy practical implications,0,,
,,voluntary efforts facilityteamwork,0,,
,,maltreatment care worker,0,,
,,maltreatment voluntary efforts,0,,
,,maltreatment voluntary,0,,
,,performance,0,,
,,maltreatment education training,0,,
,,wage level,0,,
,,wage,0,,
,,42,0,,
,,outcomes elder abuse,0,,
,,periods insufficient,0,,
,,prevalence ranging,0,,
,,population collaboration,0,,
,,prevalence ranging 02,0,,
,,population prevalence ranging,0,,
,,order reduce,0,,
,,population respect prevalence,0,,
,,order reduce risk,0,,
,,outcomes elder,0,,
,,population respect,0,,
,,population prevalence,0,,
,,population collaboration encouraged,0,,
,,potential risk factors,0,,
,,populations global review,0,,
,,periods,0,,
,,populations global,0,,
,,possible interventions,0,,
,,possible interventions order,0,,
,,periods insufficient studies,0,,
,,policy makers,0,,
,,predominance case,0,,
,,presented priorities tackling,0,,
,,postmortem data types,0,,
,,organization recently,0,,
,,postmortem setting included,0,,
,,view comprehensive literature,0,,
,,presented priorities,0,,
,,people coordinated,0,,
,,people coordinated strategic,0,,
,,view comprehensive,0,,
,,papers dealing,0,,
,,papers dealing abuse,0,,
,,way data,0,,
,,postmortem data,0,,
,,predominantly older women,0,,
,,perpetrators postmortem data,0,,
,,predominance case reports,0,,
,,organization recently presented,0,,
,,performed electronic databases,0,,
,,postmortem setting order,0,,
,,predominance,0,,
,,present work provide,0,,
,,phenomenon postmortem,0,,
,,victims predominantly older,0,,
,,point view comprehensive,0,,
,,older women abused,0,,
,,order better,0,,
,,point view,0,,
,,point,0,,
,,way data forensic,0,,
,,people forensic,0,,
,,phenomenon postmortem setting,0,,
,,older people forensic,0,,
,,order better characterize,0,,
,,people forensic challenges,0,,
,,older people coordinated,0,,
,,victims predominantly,0,,
,,performed electronic,0,,
,,victims perpetrators postmortem,0,,
,,perpetrators postmortem,0,,
,,papers,0,,
,,organization,0,,
,,predominantly older,0,,
,,participating nursing staff,0,,
,,participating nursing,0,,
,,precipitated abuse neglect,0,,
,,occurs geriatric institutions,0,,
,,pertaining care,0,,
,,patients northwestern region,0,,
,,older patient,0,,
,,occurrences settings,0,,
,,patients northwestern,0,,
,,older patient institution,0,,
,,pertaining care provider,0,,
,,pertaining,0,,
,,occurrences,0,,
,,older patients northwestern,0,,
,,presents practical prevention,0,,
,,presents practical,0,,
,,presents,0,,
,,practical prevention,0,,
,,practical prevention measures,0,,
,,precipitated,0,,
,,precipitated abuse,0,,
,,patient institution precipitated,0,,
,,occurs geriatric,0,,
,,patient institution,0,,
,,management nursing care,0,,
,,management nursing,0,,
,,persons quality,0,,
,,older persons quality,0,,
,,phenomena health care,0,,
,,phenomena health,0,,
,,older persons semistructured,0,,
,,platform ageism institutional,0,,
,,ways institutions promote,0,,
,,persons interplay,0,,
,,persons interplay ageism,0,,
,,older persons interplay,0,,
,,performed according qualitative,0,,
,,performed according,0,,
,,ways institutions,0,,
,,vision,0,,
,,persons semistructured indepth,0,,
,,persons semistructured,0,,
,,personal ageism ways,0,,
,,vision realityhow neglect,0,,
,,vision realityhow,0,,
,,personal ageism,0,,
,,persons quality life,0,,
,,platform ageism,0,,
,,occurs settings populations,0,,
,,populations elder,0,,
,,populations elder abuse,0,,
,,prevalence types,0,,
,,patients experienced multiple,0,,
,,patients medical,0,,
,,physical abuse sexual,0,,
,,patients participated study,0,,
,,patients experienced,0,,
,,patients attending,0,,
,,physical abuse 15,0,,
,,patients medical college,0,,
,,patients attending urban,0,,
,,patients participated,0,,
,,occurs settings,0,,
,,prevalence types abuse,0,,
,,participated study,0,,
,,participated study overall,0,,
,,topic,0,,
,,physical psychological,0,,
,,victims profiles significantly,0,,
,,victims types mistreatment,0,,
,,victims profiles,0,,
,,perpetrator homogeneity,0,,
,,perpetrators research,0,,
,,perpetrators research suggests,0,,
,,physical emotional financialand,0,,
,,perpetrator homogeneity inform,0,,
,,victims types,0,,
,,widely reported elder,0,,
,,order prevent elder,0,,
,,occurrence elder,0,,
,,widely reported,0,,
,,widely,0,,
,,occurrence elder abandonment,0,,
,,phenomenon contribute,0,,
,,phenomenon contribute elder,0,,
,,cross,0,,
,,cross sectional,0,,
,,cross sectional study,0,,
,,sectional study,0,,
,,sectional,0,,
,,consistent,0,,
,,performing,0,,
,,003,0,,
,,positive relationship perceived,0,,
,,participants training seminar,0,,
,,perpetrated staff ltc,0,,
,,perpetrated staff,0,,
,,participants training,0,,
,,perceived selfefficacy direct,0,,
,,perceived selfefficacy higher,0,,
,,perceived selfefficacy intention,0,,
,,raising,0,,
,,insensitivity,0,,
,,perceptions rra included,0,,
,,older adults conducted,0,,
,,perceptions rra,0,,
,,paradigm restructuring,0,,
,,paradigm restructuring operations,0,,
,,physical conditions nursing,0,,
,,perceptions experiences residenttoresident,0,,
,,perceptions experiences study,0,,
,,older adults social,0,,
,,personcentered care paradigm,0,,
,,operations physical conditions,0,,
,,operations physical,0,,
,,personcentered care,0,,
,,physical conditions,0,,
,,operations,0,,
,,older adults explore,0,,
,,older adults exists,0,,
,,occurs hospitals,0,,
,,views,0,,
,,views beliefs,0,,
,,views beliefs system,0,,
,,personal situational,0,,
,,occurs hospitals nursing,0,,
,,perceive abuse neglect,0,,
,,personal situational institutional,0,,
,,persons cognitive physical,0,,
,,percentages informants,0,,
,,percentages compared different,0,,
,,percentages compared,0,,
,,percentages abuse,0,,
,,peoples republic,0,,
,,operational definitions study,0,,
,,operational definitions depending,0,,
,,percentages informants operational,0,,
,,operational definitions caregiver,0,,
,,physical abuse 08,0,,
,,older persons cognitive,0,,
,,persons cognitive,0,,
,,percentages abuse clinical,0,,
,,physicians senior nurses,0,,
,,past year percentages,0,,
,,physical impairments comparing,0,,
,,older chinese aged,0,,
,,physicians senior,0,,
,,physicians resident physicians,0,,
,,physician attending,0,,
,,physicians resident,0,,
,,older chinese,0,,
,,physical impairments,0,,
,,peoples republic china,0,,
,,physician attending physicians,0,,
,,ombudsmen ltco,0,,
,,ombudsmen data,0,,
,,physical sexual abuse,0,,
,,physical abuse nonresident,0,,
,,ombudsmen ltco 2006,0,,
,,physical abuse verbalmental,0,,
,,ombudsmen data national,0,,
,,overall construct neglect,0,,
,,overall construct findings,0,,
,,order examine,0,,
,,present study evaluated,0,,
,,order examine individuals,0,,
,,older adults 523,0,,
,,widespread united states,0,,
,,odds ratio 247,0,,
,,older adults data,0,,
,,past experience,0,,
,,widespread united,0,,
,,past experience traumatic,0,,
,,physical sexual financial,0,,
,,older adults experiencing,0,,
,,polyvictimization problem affecting,0,,
,,polyvictimization risk,0,,
,,polyvictimization experience,0,,
,,polyvictimization experience multiple,0,,
,,outcomes form,0,,
,,polyvictimization nationally,0,,
,,outcomes form victimization,0,,
,,polyvictimization nationally representative,0,,
,,polyvictimization problem,0,,
,,older adults identifiable,0,,
,,prevalence polyvictimization,0,,
,,prevalence polyvictimization experience,0,,
,,past year little,0,,
,,polyvictimization united,0,,
,,pastyear polyvictimization risk,0,,
,,pastyear polyvictimization,0,,
,,older adults experienced,0,,
,,pastyear,0,,
,,polyvictimization united states,0,,
,,polyvictimization risk factors,0,,
,,witness testimony,0,,
,,witness testimony live,0,,
,,male female undergraduates,0,,
,,presented live,0,,
,,outcome neglect cases,0,,
,,outcome neglect,0,,
,,perceptions elderly,0,,
,,male female,0,,
,,presented live recorded,0,,
,,perceptions elderly victim,0,,
,,potential findings,0,,
,,potential findings inform,0,,
,,plaintiff ratings,0,,
,,plaintiff,0,,
,,perceptions elder neglect,0,,
,,present study explored,0,,
,,witness,0,,
,,plaintiff ratings sympathy,0,,
,,victims perpetrators types,0,,
,,passive,0,,
,,perpetrators 1801,0,,
,,perpetrators 1801 95,0,,
,,perpetrator assessed bi,0,,
,,perpetrators types abuse,0,,
,,october,0,,
,,odds ratio 002,0,,
,,old age canton,0,,
,,perpetrator assessed,0,,
,,passive psychological abuse,0,,
,,overall 135 mentions,0,,
,,october 31 2012,0,,
,,october 31,0,,
,,physical 30 anticonstitutional,0,,
,,physical 30,0,,
,,perpetrators types,0,,
,,overall 135,0,,
,,passive psychological,0,,
,,urgently,0,,
,,marginalized group,0,,
,,violence dv older,0,,
,,older women humanitarian,0,,
,,violence screening data,0,,
,,percent,0,,
,,older women ukraine,0,,
,,marginalized,0,,
,,violence screening,0,,
,,violence intergenerational,0,,
,,vs 483,0,,
,,violence intergenerational conflict,0,,
,,violence gbv focus,0,,
,,percent women,0,,
,,older women ukraines,0,,
,,vs 483 p001,0,,
,,percent women aged,0,,
,,violence gbv,0,,
,,p001 core themes,0,,
,,p001 core,0,,
,,vs,0,,
,,violence dv,0,,
,,025,0,,
,,040,0,,
,,046,0,,
,,perceived em seriousness,0,,
,,perceived greater,0,,
,,predicted ordinal,0,,
,,perpetrator distallyrelated,0,,
,,predicted ordinal regression,0,,
,,perceived greater seriousness,0,,
,,perceived em,0,,
,,older americans resources,0,,
,,populationbased study 4156,0,,
,,perpetrator increasing age,0,,
,,older americans,0,,
,,perpetrator distallyrelated neglect,0,,
,,victims study sought,0,,
,,perspective victims,0,,
,,perspective victims study,0,,
,,perpetrated paid,0,,
,,paid homecare,0,,
,,paid homecare attendant,0,,
,,older adults new,0,,
,,perpetrated paid homecare,0,,
,,perpetrator lived perpetrator,0,,
,,victims study,0,,
,,perpetrator lived,0,,
,,populationbased study prior,0,,
,,perpetrator increasing,0,,
,,ordinal regression emotional,0,,
,,ordinal regression,0,,
,,ordinal levels victimperceived,0,,
,,ordinal levels,0,,
,,reflect,0,,
,,western countries provide,0,,
,,western countries study,0,,
,,prevalence rate factors,0,,
,,web science google,0,,
,,prevent rra follows,0,,
,,personcentered paradigm,0,,
,,physical environmental changes,0,,
,,physical verbal sexual,0,,
,,physical verbal,0,,
,,onethird,0,,
,,paradigm needdriven,0,,
,,paradigm needdriven dementiacompromised,0,,
,,onethird studies,0,,
,,onethird studies conducted,0,,
,,paradigm personcentered,0,,
,,physical environmental,0,,
,,prevent rra,0,,
,,paradigm personcentered paradigm,0,,
,,observing rra higher,0,,
,,policy intervention prevent,0,,
,,policy intervention,0,,
,,personcentered paradigm needdriven,0,,
,,older adults 71,0,,
,,older adults study,0,,
,,older adults reageras,0,,
,,participants recruited patients,0,,
,,physician gold standard,0,,
,,physician gold,0,,
,,patients 65 years,0,,
,,physical cognitive,0,,
,,physical cognitive language,0,,
,,physical emotional sexual,0,,
,,performed validation,0,,
,,performed validation recommended,0,,
,,predictors,0,,
,,painful,0,,
,,play,0,,
,,origin site pus,0,,
,,origin site,0,,
,,origin,0,,
,,pressure ulcers elders,0,,
,,play important,0,,
,,play important role,0,,
,,officers statutory,0,,
,,pressure ulcers pus,0,,
,,pain management quality,0,,
,,officers statutory public,0,,
,,management quality,0,,
,,potential play important,0,,
,,painful pressure,0,,
,,older database,0,,
,,prevent pus origin,0,,
,,painful pressure ulcers,0,,
,,older database search,0,,
,,potential play,0,,
,,potential coronial jurisdiction,0,,
,,potential coronial,0,,
,,potential coroners recommendations,0,,
,,pain,0,,
,,pain management,0,,
,,potential coroners,0,,
,,policies revised,0,,
,,practice purpose early,0,,
,,practice purpose,0,,
,,people validity hwaleksengstock,0,,
,,older people validity,0,,
,,performed determine,0,,
,,people validity,0,,
,,original scale,0,,
,,original scale inner,0,,
,,performed determine factors,0,,
,,past reporting experiences,0,,
,,whistleblowing guided,0,,
,,past reporting,0,,
,,possibility internal external,0,,
,,possibility internal,0,,
,,past experiences prior,0,,
,,whistleblowing conclusion,0,,
,,whistleblowing conclusion study,0,,
,,whistleblowing elder abuse,0,,
,,whistleblowing elder,0,,
,,whistleblowing guided extended,0,,
,,past experiences,0,,
,,baseline,0,,
,,cohort,0,,
,,cohenmansfield agitation inventory,0,,
,,agitation inventory,0,,
,,predict resident,0,,
,,prospective cohort,0,,
,,cohenmansfield,0,,
,,predict resident quality,0,,
,,levels resident,0,,
,,inventory,0,,
,,life 16,0,,
,,coping resident quality,0,,
,,life care home,0,,
,,coping strategies predict,0,,
,,levels resident agitation,0,,
,,life care,0,,
,,life 16 months,0,,
,,quality life care,0,,
,,lower quality life,0,,
,,dysfunctional coping strategies,0,,
,,quality life 16,0,,
,,home units,0,,
,,strategies predict,0,,
,,dysfunctional coping resident,0,,
,,cohenmansfield agitation,0,,
,,care home units,0,,
,,older adults complete,0,,
,,phase nationwide crosssectional,0,,
,,phase nationwide,0,,
,,older adultswe,0,,
,,older adults chronic,0,,
,,older adultswe data,0,,
,,marriage education occupation,0,,
,,marriage education,0,,
,,marriage,0,,
,,older adults better,0,,
,,older adults future,0,,
,,older adults living,0,,
,,poor living situation,0,,
,,occupation,0,,
,,occupation residence,0,,
,,population new evidence,0,,
,,population new,0,,
,,poor living,0,,
,,occupation residence household,0,,
,,prevalence correlates elder,0,,
,,violence physical,0,,
,,violence financial abuse,0,,
,,violence financial,0,,
,,vulnerable elders,0,,
,,vulnerable elders findings,0,,
,,physical force instruments,0,,
,,physical force,0,,
,,occurring residential,0,,
,,occurring residential care,0,,
,,poor elders,0,,
,,poor elders found,0,,
,,violence physical force,0,,
,,vulnerability older,0,,
,,violence leave,0,,
,,persons changing norms,0,,
,,persons changing,0,,
,,violence leave clear,0,,
,,persons experience,0,,
,,persons experience abuse,0,,
,,older persons explanations,0,,
,,vulnerability older persons,0,,
,,occurrence abuse,0,,
,,persons explanations occurrence,0,,
,,occurrence abuse mainly,0,,
,,position older,0,,
,,position older persons,0,,
,,participants explain elder,0,,
,,participants explain,0,,
,,persons explanations,0,,
,,physical violence leave,0,,
,,older persons experience,0,,
,,persons society result,0,,
,,participating study,0,,
,,participating study define,0,,
,,older persons lack,0,,
,,older persons changing,0,,
,,older persons participating,0,,
,,older persons qualitative,0,,
,,performed intentionally,0,,
,,older persons regard,0,,
,,older persons society,0,,
,,performed intentionally study,0,,
,,violence performed intentionally,0,,
,,violence performed,0,,
,,persons lack,0,,
,,physical violence performed,0,,
,,persons qualitative,0,,
,,persons lack social,0,,
,,persons society,0,,
,,persons regard elder,0,,
,,persons regard,0,,
,,persons qualitative study,0,,
,,physically detectable evidence,0,,
,,persons participating study,0,,
,,persons participating,0,,
,,physically detectable,0,,
,,overall em,0,,
,,overall em separate,0,,
,,operationalized experiencing em,0,,
,,operationalized experiencing,0,,
,,older people higher,0,,
,,operationalized,0,,
,,older adult mortality,0,,
,,older adults 156,0,,
,,people higher rates,0,,
,,wave 2019 em,0,,
,,people higher,0,,
,,wave data,0,,
,,wave current study,0,,
,,prevalence study,0,,
,,prevalence study conducted,0,,
,,wave current,0,,
,,wave 2019,0,,
,,wave data mortality,0,,
,,physical financial abuse,0,,
,,populationbased study em,0,,
,,potential abuse andor,0,,
,,precluded,0,,
,,present allowed,0,,
,,period assessed,0,,
,,precluded present allowed,0,,
,,precluded present,0,,
,,period assessed possibility,0,,
,,older major,0,,
,,pathologists law enforcement,0,,
,,panel local,0,,
,,pathologists law,0,,
,,panel local national,0,,
,,premise,0,,
,,pathologists,0,,
,,older major metropolitan,0,,
,,presence indicator abuse,0,,
,,presence abuseneglect indicators,0,,
,,present allowed determination,0,,
,,presence indicator,0,,
,,warranted investigation 474,0,,
,,possibility elder,0,,
,,premise simple,0,,
,,possibility elder abuse,0,,
,,warranted investigation,0,,
,,presence abuseneglect,0,,
,,possible 2798,0,,
,,possible 2798 cases,0,,
,,premise simple twocriterion,0,,
,,offering,0,,
,,oral health,0,,
,,offering access,0,,
,,oral health standard,0,,
,,offering access dental,0,,
,,oral neglect institutionalized,0,,
,,oniie timelines setting,0,,
,,oral diseaseconditions,0,,
,,occurred days,0,,
,,vulnerable elderly residing,0,,
,,oral diseasesconditions 34,0,,
,,oral diseasesconditions,0,,
,,vulnerable elderly,0,,
,,occurred days acute,0,,
,,oral diseaseconditions passed,0,,
,,oral neglect nursing,0,,
,,physicians geriatric,0,,
,,oral neglect occurred,0,,
,,passed initial diagnosis,0,,
,,original timelines,0,,
,,original timeline set,0,,
,,originally,0,,
,,original timeline,0,,
,,oniie definition,0,,
,,originally defined,0,,
,,originally defined oniie,0,,
,,oniie definition adds,0,,
,,oniie timelines 90,0,,
,,passed,0,,
,,passed initial,0,,
,,original timelines oniie,0,,
,,oniie timelines defined,0,,
,,physicians geriatric nurses,0,,
,,panel agreed original,0,,
,,panel agreed,0,,
,,panel 31 academic,0,,
,,panel 31,0,,
,,oral neglect timelines,0,,
,,predictive variables,0,,
,,present study focuses,0,,
,,performed results,0,,
,,organizational resources related,0,,
,,organizational resources quality,0,,
,,poor quality,0,,
,,performed results globally,0,,
,,predictive variables caregiver,0,,
,,welfare elderly,0,,
,,welfare elderly study,0,,
,,poor quality relationships,0,,
,,potential implications preventing,0,,
,,openness second observed,0,,
,,openness study analyzes,0,,
,,openness mediator,0,,
,,openness study,0,,
,,opennessthe,0,,
,,overall illtreatment,0,,
,,opennessthe results,0,,
,,opennessthe results follows,0,,
,,openness second,0,,
,,openness mediator effect,0,,
,,overall social,0,,
,,overall social welfare,0,,
,,operated social welfare,0,,
,,perception maltreatment care,0,,
,,perception maltreatment contrast,0,,
,,perceptions maltreatment care,0,,
,,perception maltreatment expressed,0,,
,,perceptions maltreatment results,0,,
,,operated,0,,
,,policy implications prevention,0,,
,,policy implications,0,,
,,perception questionnaire,0,,
,,operated social,0,,
,,perception questionnaire survey,0,,
,,maltreatment results female,0,,
,,welfare corporation ie,0,,
,,maltreatment expressed,0,,
,,maltreatment expressed finally,0,,
,,maltreatment contrast increases,0,,
,,maltreatment contrast,0,,
,,maltreatment results,0,,
,,maltreatment smaller,0,,
,,maltreatment smaller facility,0,,
,,welfare corporation,0,,
,,perceived maltreatment care,0,,
,,perceived maltreatment,0,,
,,perceive higher level,0,,
,,perceive higher,0,,
,,possible relationships variables,0,,
,,possible relationships,0,,
,,overall 315,0,,
,,potentially protective,0,,
,,potentially protective effect,0,,
,,older adults 18,0,,
,,overall 315 cent,0,,
,,week informal assistance,0,,
,,week,0,,
,,week informal,0,,
,,perspective elder,0,,
,,perspective elder neglect,0,,
,,present study evaluates,0,,
,,physical social environment,0,,
,,predict confirmed,0,,
,,physical condition,0,,
,,potential inclusion screening,0,,
,,physical social,0,,
,,potential inclusion,0,,
,,positively predict confirmed,0,,
,,options available qualitative,0,,
,,optimize utility,0,,
,,options available,0,,
,,positively predict,0,,
,,older adults behavior,0,,
,,predict confirmed cases,0,,
,,options,0,,
,,optimize emt uptake,0,,
,,physical condition older,0,,
,,practical elements tool,0,,
,,practical elements,0,,
,,optimize emt,0,,
,,older adult older,0,,
,,optimize utility emts,0,,
,,participated semistructured focus,0,,
,,participated semistructured,0,,
,,perceived neglect pervasive,0,,
,,poor nh,0,,
,,organizational explanations important,0,,
,,organizational explanations,0,,
,,perceived neglect,0,,
,,widespread complex problem,0,,
,,viewed organizational,0,,
,,perceive collaborators care,0,,
,,widespread complex,0,,
,,practices valuable path,0,,
,,practices valuable,0,,
,,poor nh leadership,0,,
,,perceived elder abuse,0,,
,,viewed,0,,
,,perceived elder,0,,
,,viewed organizational explanations,0,,
,,perceive collaborators,0,,
,,maltreatment nh,0,,
,,path reduce,0,,
,,working cultures,0,,
,,pervasive stafftoresident,0,,
,,pervasive stafftoresident psychological,0,,
,,maltreatment nh caused,0,,
,,voice residents investigating,0,,
,,voice residents,0,,
,,voice,0,,
,,predominant viewed organizational,0,,
,,predominant viewed,0,,
,,working cultures characterized,0,,
,,physical abuse related,0,,
,,particularly listened,0,,
,,path reduce risk,0,,
,,particularly listened notice,0,,
,,predominant,0,,
,,partnership,0,,
,,path,0,,
,,partnership nh care,0,,
,,partnership nh,0,,
,,organisations concerns,0,,
,,personhood ethical,0,,
,,outbreak,0,,
,,positive examples ethical,0,,
,,positive examples,0,,
,,personal protective,0,,
,,personal protective equipment,0,,
,,personhood residents,0,,
,,personhood ethical values,0,,
,,philosophical,0,,
,,personhood residents staff,0,,
,,warranting,0,,
,,warranting investigation,0,,
,,wellbeing personhood,0,,
,,wellbeing personhood residents,0,,
,,wellbeing safety personhood,0,,
,,organisations concerns relating,0,,
,,warranting investigation context,0,,
,,philosophical approaches,0,,
,,ways care,0,,
,,outbreak identified,0,,
,,outbreak identified ethical,0,,
,,pandemic devastating impact,0,,
,,pandemic devastating,0,,
,,pandemic derived synthesis,0,,
,,pandemic derived,0,,
,,particularly residents,0,,
,,philosophical approaches ethical,0,,
,,particularly residents living,0,,
,,ways care homes,0,,
,,organisations healthcare professionals,0,,
,,organisations healthcare,0,,
,,wanted,0,,
,,wanted help wanthelp,0,,
,,partner support,0,,
,,personal hygiene home,0,,
,,wanthelp variable,0,,
,,paper describe new,0,,
,,partner support family,0,,
,,wanthelp getting,0,,
,,older adults basic,0,,
,,wanthelp getting help,0,,
,,wanthelp variable showed,0,,
,,wanted help,0,,
,,paper describe,0,,
,,physical mental,0,,
,,physical mental health,0,,
,,physical contact according,0,,
,,personal belongings,0,,
,,perceived abuseneglect frequentlyp0011,0,,
,,order punish,0,,
,,order punish hurt,0,,
,,p005 twosided found,0,,
,,predictor morning nursing,0,,
,,parametric nonparametric tests,0,,
,,parametric nonparametric,0,,
,,parametric,0,,
,,predictor morning,0,,
,,predictor,0,,
,,perceived abuseneglect,0,,
,,p005 twosided,0,,
,,perceptions elder mistreatment,0,,
,,points caregivers,0,,
,,points caregivers residents,0,,
,,points relation,0,,
,,points relation elder,0,,
,,perception underlines need,0,,
,,perception underlines,0,,
,,perception sociodemographic,0,,
,,perception sociodemographic variables,0,,
,,prevent type elder,0,,
,,personal belongings inappropriate,0,,
,,prevent type,0,,
,,p0039,0,,
,,p0001,0,,
,,p0001 similarly,0,,
,,p0039 shift,0,,
,,overall mistreatment perception,0,,
,,p0039 shift work,0,,
,,p0001 similarly caregivers,0,,
,,overall mistreatment,0,,
,,prevalence estimates investigated,0,,
,,older women experience,0,,
,,older women community,0,,
,,older women appears,0,,
,,overall elder abuse,0,,
,,prevalence selfreported elder,0,,
,,prevalence estimates studies,0,,
,,prevalence studies sparse,0,,
,,prevalence psychological,0,,
,,overall elder,0,,
,,prevalence estimates exist,0,,
,,prevalence selfreported,0,,
,,prevalence estimates following,0,,
,,prevalence studies multiple,0,,
,,overall abuse heterogeneous,0,,
,,prevalence overall,0,,
,,physical abuse 19,0,,
,,order determine,0,,
,,order determine extent,0,,
,,wide variations,0,,
,,prevalence psychological abuse,0,,
,,wide variations prevalence,0,,
,,prevalence rates,0,,
,,prevalence rates implications,0,,
,,past year 141,0,,
,,prevalence overall elder,0,,
,,organizationdefined,0,,
,,overall abuse,0,,
,,occurred community,0,,
,,organizationdefined regions,0,,
,,pooled prevalence psychological,0,,
,,organizationdefined regions countries,0,,
,,occurred community settings,0,,
,,older people choking,0,,
,,permanent severe,0,,
,,older person permanent,0,,
,,occurring japan 2000,0,,
,,occurring japan,0,,
,,performed caregiver,0,,
,,person permanent,0,,
,,performed caregiver liability,0,,
,,older people potentially,0,,
,,permanent,0,,
,,person permanent severe,0,,
,,permanent severe chokingrelated,0,,
,,older people japan,0,,
,,present cases,0,,
,,people choking eating,0,,
,,malpractice litigation related,0,,
,,potentially severe consequences,0,,
,,people potentially severe,0,,
,,people potentially,0,,
,,people japan analyse,0,,
,,people japan,0,,
,,people choking,0,,
,,present cases caregivers,0,,
,,malpractice litigation cases,0,,
,,potentially severe,0,,
,,patient caregiver,0,,
,,patient caregiver characteristics,0,,
,,occur situations,0,,
,,online questionnaire qualtrics,0,,
,,online questionnaire,0,,
,,perceptions older,0,,
,,perceptions older care,0,,
,,perceived older,0,,
,,online,0,,
,,perceived older care,0,,
,,perceive older care,0,,
,,perceive older,0,,
,,treating,0,,
,,occur situations caregivers,0,,
,,viewpoint legal,0,,
,,viewpoint legal policy,0,,
,,welfare older persons,0,,
,,policies prevent elder,0,,
,,viewpoint,0,,
,,welfare older,0,,
,,policy elder abuse,0,,
,,policy elder,0,,
,,policy based examination,0,,
,,prevent recurrence,0,,
,,policy based,0,,
,,persons act easy,0,,
,,policies prevent,0,,
,,violations,0,,
,,violations elderly,0,,
,,occurring family,0,,
,,violations elderly prevention,0,,
,,paper propose measures,0,,
,,prepare,0,,
,,prepare comprehensive,0,,
,,prepare comprehensive measures,0,,
,,older persons act,0,,
,,welfare system,0,,
,,welfare system elderly,0,,
,,persons act,0,,
,,occurring family elder,0,,
,,paper propose,0,,
,,prevent recurrence abuse,0,,
,,post consequence,0,,
,,post consequence prevention,0,,
,,post,0,,
,,people social,0,,
,,people social task,0,,
,,overall findings,0,,
,,older people southern,0,,
,,participants recruited 39,0,,
,,overall findings stimulate,0,,
,,way forward research,0,,
,,way forward,0,,
,,people southern england,0,,
,,people southern,0,,
,,people working field,0,,
,,patients increasing,0,,
,,people working,0,,
,,male thematic analysis,0,,
,,patients increasing concern,0,,
,,positive social,0,,
,,positive social change,0,,
,,patient neglect,0,,
,,participants included females,0,,
,,patients semistructured interviews,0,,
,,male thematic,0,,
,,participants included,0,,
,,wellbeing residents compassion,0,,
,,want field,0,,
,,want field help,0,,
,,want job,0,,
,,want job findings,0,,
,,wellbeing residents,0,,
,,working field elderly,0,,
,,place use,0,,
,,place use understanding,0,,
,,patient neglect nursing,0,,
,,patients semistructured,0,,
,,web science cochrane,0,,
,,potential publication,0,,
,,prevalence estimate 33,0,,
,,performed randomeffects model,0,,
