"writer","date","comment"
"하츠바나","2021.04.07","마지막에 짠하네요. 안소니 배우님 연기 정말 훌륭합니다."
"lo**angel15","2021.04.07","치매환자의시선으로영화가진행되네요"
"FrancesHa","2021.04.07","붙잡을 수 없는 기억과 세월.."
"eu**i219","2021.04.07","안소니홉킨스의 연기는 역시 믿고 볼만하다"
"yeongg","2021.04.07","영화가 끝난 후 떠오르는 얼굴들"
"포케","2021.04.07","믿고보는 거장 안소니 홉킨스"
"ad**2350","2021.04.07","가슴먹먹!!눈물왈칵!!
초록이 엔딩장면이 서글프게 느껴졌다"
"dixhwi12","2021.04.07","배우들 연기가 좋았고 좋은 영화였어요"
"써니No.32","2021.04.07","앤써니 홉킨스의 연기 앞에 숙연해진다."
"Doyoooung","2021.04.07","기대한 것 만큼 좋았다. 연기가 최고였음"
"becomingjina","2021.04.07","더파더 더파더 더파더 더파더"
"ve**en","2021.04.07","어쩌면 인간은 이렇게 서럽도록 가냘픈지 모르겠다. 정말 슬프다."
"동녘햇살","2021.04.07","괜찮았던 영화였어요."
"아리","2021.04.07","연기는 진짜 잘하는데
자꾸 반복되는 내용이 나오니까 좀 지루하네요.
치매연기는 진짜처럼 너무 잘하는데
너무 반복되요."
"goenitz","2021.04.07","노인 주간보호 센터에서 근무하고 있는데 공감이 많이 되었고
여러가지 생각이 많이 드는 영화였습니다."
"연              .","2021.04.07","언젠가 내가 겪을 수도 있는 일"
"레드포그","2021.04.07","주인공이 치매환자란거외엔 스토리가 뒤죽박죽이라서 이해가 안되네요"
"오늘하루또","2021.04.07","시공간과 기억이 어그러지는 노년의 공포가 슬프고도 무섭다"
"클라우디아a","2021.04.07","언젠가 내가 혹은  내주변에서 일어날 수 있는 일이라는 생각에 몰입해서 보았어요~"
"su**a333","2021.04.07","어떤게 현실인지 혼동이 온다.좋았어요."
"폴토마스앤더슨","2021.04.07","때로 보고 있기 고통스러울 정도로 뛰어난 배우들의 연기 앙상블"
"byebyemyblue","2021.04.07","''Anne''과 ''Lucy''라는 이름 둘"
"love날이","2021.04.07","스릴러 영화같았네요ㅠ내용은 너무 힘들었지만 연기와 특히 음악이 넘 좋았어요"
"nij","2021.04.07","간접체험 제대로 했습니다. 가슴이 미어지네요ㅠㅠ"
"리리롱","2021.04.07","언젠가는 내 일이 될 이야기
안소니홉킨스의 연기는 경이롭다"
"0s**k125","2021.04.07","안소니 홉킨스의 호연이 여운을 주네요"
"스마트인","2021.04.07","잘 봤습닏4ㆍ,...!!"
"Edou","2021.04.07","같은 감독의 연극을 영화로 옮겨온 작품. 안소니 홉킨스의 내공 깊은 모노드라마 + 명품 조연들의 뒷받침. 알츠하이머 간접 체험이랄까. 죽음 전에 인식이 해체돼간다는 건 여러번 죽음의 예행연습을 하는 일인 것 같다."
"영화인♥","2021.04.07","안소니 홉킨스의 얼굴만으로도.. 연기가 어떤것인지 보여준!!"
"스타일리시2J2H","2021.04.07","얼마나 당황스럽고 기가 막힐지 그 기분이 고스란히 내게 전해진다"
"Daisy Buchanan","2021.04.07","밀실 스릴러를 가장한 97분간의 ''알츠하이머'' 대리 체험."
"우리 짱아","2021.04.07","부모님이 나이 드시니 남일같지 않아.."
"ho2323","2021.04.07","마음 깊이 남는 슬픔과 함께 공포영화보다 더 오싹하기도. 연기와 연출 모두 훌륭했다"
"fullbus","2021.04.07","무섭기도 하고 슬픈 영화였어요"
"슝슝","2021.04.07","너무 너무 재미있게 잘 봤어요"
"pr**tyjiya","2021.04.07","영화관에 온것도 오랜만이지만 좋은 영화를 본 것도 오랜만이네요. 치매에 관한 영화라는 정보만 듣고 따라왔는데..앤소니 홉킨스의 연기는 정말....훌륭했습니다. 마치 스릴러 영화같기도 하고..
하튼 추천하고픈 영화입니다."
"00**udgns","2021.04.07","홉킨스의 미친 연기력 하나로 끝"
"닉네임13358","2021.04.07","영화 재미났어요. 좋아요."
"ld**909","2021.04.07","더파더더파더더파더 ㄷ"
"행복한 리버풀","2021.04.07","치매환자가 세상을 바라보는 시각의 영화가 와닿는다. 또한 간병하는 가족도 힘들지만 1,2,3인칭 시점으로 보고느끼는 영화가 울림을준다."
"영광이라고생각해","2021.04.07","치매라는 병이 얼마나 무서운지 알았습니다. 이 영화에 나온 배우진분들 연기 참 대단합니다."
"보면볼수록~♡","2021.04.07","기족은소중하조잇을때잘하는게."
"영화보는세상","2021.04.07","세상에 제일 무서운 병중의 하나인 치매를 매개체로 안소니 홉킨스  올리비아 콜밴~ 당대의 명배우들이 극의스토리를 몰입감있게 이끌어 갑니다.치매란 주변 가족들을 힘들게 하는데 요양원에서 잠차 기억을 잃어가면서 어린애처럼 나약해지는 모습에 먹먹 하네요"
"포비야","2021.04.07","좋은 연기.. 많은 생각을 하게하는 영화였어요.."
"Trobairitz","2021.04.07","내 잎사귀가 다 지고 있어
비인지 바람인지."
"요천","2021.04.07","좋은 영화 잘봤습니다."
"ㅑㅎㄹㄹ로ㅡ","2021.04.07","영화 더 파더 좋았습니다"
"깡쌍낑","2021.04.07","도저히 맞출 수 없는 퍼즐"
"쩡이","2021.04.07","안소니홉킨스의 연기가 너무 리얼해서 다큐같고 슬프고 무섭기까지한 영화."
"깔끔신사","2021.04.07","재미는 없지만 배우의 관록이 대단한 영화!"
"겨울좋아좋아","2021.04.07","안소니 홉킨스 옹의 연기 ㅜㅜ"
"dn**tl12","2021.04.07","아버지 치매초기증상 있으셔서 많이 슬펐어요"
"널그리기","2021.04.07","홉킨스옹의 인생은 연기이고 연기는 인생이다"
"문과진","2021.04.07","주인공 연기력이 이끌어가네요."
"강!윤!","2021.04.07","안소니홉킨스의 연기에 빠져들다..."
"설탕빵","2021.04.07","이것이 명품연기!!!"
"엠제이군","2021.04.07","늙음에대하여 5점만점에3점"
"mssd","2021.04.07","뭔가 뒤죽박죽이었지만 이해가 되어가는 그런 ... 색다른 영화였어요 너무 잘 봤어요"
"그래비티캐논","2021.04.07","안소니 홉킨스의 견고하고 강인한 눈빛과 표정. 당당한 말투와 목소리가 흔들리고 무너져내리는 과정에서 이 영화는 완성된다.  자신의 잎사귀가 지고 꺼져가는 생명을 스스로 느낄때 얼마나 무섭고 외로운지 이 영화가 보여준다."
"ex**n7","2021.04.07","많은 생각을 하게 만드는 영화"
"펩시제로매니아","2021.04.07","치매 노인의 관점에서 이야기하는 마지막 잎새"
"애드 아스트라","2021.04.07","지켜보는 사람도 당사자도 혼란하고 힘들고 괴로운..."
"해천8","2021.04.07","감정소모가 심한 영화
안소니 홉킨스 최고네요"
"wl**r0629","2021.04.07","공포영화가 아님에도 무서웠다."
"천사","2021.04.07","연기력에 감탄하고 보는내내 안타까웠어요"
"로랑","2021.04.07","간병을 해봤지만 환자가 이렇게 혼란스러울거라 미처 생각하지 못했다 영화가 진행될수록 어떤걸 믿어야할지 구분 할 수가 없었다 나를 잃는 다는 것이 어떤 것인지 조금이나마 깨달을 수 있었다 너무 가슴이 아프다"
"안용","2021.04.07","치매환자의 시점으로 만든 영화는 처음인데 그 입장에서 보니 정말 두려울거 같네요"
"서빈백사","2021.04.07","부모님 생각이 나는 영화네요~~^^ 치매 점점 기억을 잃어버리는데.. 넘 슬프네요ㅠㅠ"
"큔큔","2021.04.07","몰입과 공감을 이끌어내는 연출과 배우들의 연기가 탁월한 영화!"
"amyZzang","2021.04.07","연출, 연기, 공감가는 스토리.. 모두 좋았어요"
"소세제니","2021.04.07","기억을 잃어간다는 것은 슬프면서도 무서운 일이다"
"LHJ77","2021.04.07","치매 아버지를 보살핀다는것 참 힘든일입니다"
"NCT","2021.04.07","재밌어요. 어쨌든 혼자서 돌봄하면 목 졸라 죽일 일만 있겠다 싶어요."
"일리터","2021.04.07","연기가 훌륭해서 더 슬펐다"
"환웅맘","2021.04.07","부모님생각나는 영화네요"
"알님이","2021.04.07","개인적으로 초반에는 좀 정신없어서 별로였는데,
역시나 안소니 홉킨스의 연기는 ...와...
진짜 치매걸린 환자같았음... 어마어마했다.."
"치열","2021.04.07","보통입니다 보통입니다"
"hm**44","2021.04.07","친정 아버지생각나서 찡했네요..."
"juya315","2021.04.07","안소니 홉킨스의 연기는 언제나 경이롭다."
"야광별","2021.04.07","연기가~~넘 대단해요~먹먹하네요~ㅠㅠ"
"hjyjsm","2021.04.07","인간의 내면 속 절망과 공포를 어떻게 위로해 줄 것인가."
"코코몬","2021.04.07","내용이 내용인지라 보고나서 마음이 먹먹해졌어요. 그리고 두 배우들 연기가 진짜 압권이네요. 이번 아카데미 남우주연상은 안소니홉킨스에게!"
"movist","2021.04.07","감동과 뭉클함이 공감되네요"
"태양소년77","2021.04.07","좋았다고하네요 좋았다고 하네요"
"dada999","2021.04.07","연기력이 끌고간다 보고나면 머리 아픔"
"in**ko1124","2021.04.07","흔들리는 잎사귀 처럼..."
"ti**yjy","2021.04.07","연출에 놀라고, 안소니홉킨스의 연기에 소름돋았다."
"갓난이","2021.04.07","재미있게 봤습니다 ㅎㅎ"
"Spooky69","2021.04.07","대배우 연기가 다르네요 
오스카 남우 주연상 타시겠어요^^"
"낭만이 됴아 :)","2021.04.07","넘 찡..먹먹...극 흐름상 살짝 졸릴수 있는게 함정이지만 ; 안소니홉킨스 역시 대배우에요 ㅠㅠ"
"na**2738","2021.04.07","메시지는 있는데 지루해서 졸았어요"
"부엔카미노","2021.04.07","안소니 홉킨스의 연기도 좋았지만 감독의 연출과 스토리배치가 꼭 내가 치매환자 같은 느낌을 갖게 만드네요"
"천하삼분찌개","2021.04.07","할아버지 생각나서 펑펑 울었어요ㅠ"
"uni-cOrn~*","2021.04.07","내 잎이 모두 사라지는 것같아..

내가 사그러지고 나를 잃어가는 병, 
아직 와닿지 않지만.. 언젠가 나에게 닥칠지도 모른다고 생각하면 이보다 공포스러운 일이 있을지

그렇다하도라도 템포가 워낙 느리다보니 지루하게 느껴질 수 있음"
"찜꾹","2021.04.07","잘봤어요...!!!"
"전원버튼","2021.04.07","이미 닳고 닳은 소재도 본질에만 집중한다면 명작이 된다"
"행복했던시간..감사합니다","2021.04.07","치매 참 무섭다 안소니 연기는 더무섭다.."
"happy writer","2021.04.07","작품은 좋은데 살짝 지루한 감은 없지 않다. 안소니 홉킨스의 연기 때문에 현실감이 느껴져서 마지막에 아기가 되어버린 모습에 울컥.."
"ma**ah525","2021.04.07","더파더마더파더젠틀맨"
"마싸지킹","2021.04.07","가볍지 않은 내용이었지만 연기가 훌륭했다."
"mo**ee","2021.04.07","연기잘하는건 인정인데 넘 지루하네요"
"brunowalter","2021.04.07","이제껏 시점을 바꿔 생각해 본 적이 전혀 없었는데.. 실로 혼란과 고통의 연속이었음. 마지막 '엄마'를 찾는 유아퇴행 장면에선 울컥.. 안소니 형님, 아카데미 남우주연상 미리 축하드려요."
"Chaeyooe","2021.04.07","오직 나만이 출입할 수 있는 시간의 집에 갇힌 사람의 절망감."
"무비굿","2021.04.07","인간다움이란 무엇일까... 마음이 참 무겁네요."
"세상젤소듕","2021.04.07","좋은데 템포가 느려서 힘들었어요ㅠㅠ... 엔딩은 대박이네요 역시 안소니..."
"ne**ype34","2021.04.07","와… 공포도 아닌데 이렇게 무섭기는 처음인듯 하네요. 처음엔 혼란스럽다가 점점 무서워지네요. 너무나 잘만든 영화예요."
"산들해바다","2021.04.07","공감가는 영화였어요."
"p4**924","2021.04.07","나도 모르게 기억의 회오리 속으로 빨려들어가는 영화"
"no**963","2021.04.07","명연기가 있는 영화라도 지루한건 어쩔수 없네요"
"우야당","2021.04.07","울 나라같으면 최루신파로 빠질 수 있는 소재를 긴장감과  주인공 당사자들의 심리를 이해할 수 있게 연출한 점, 그리고 배우들의 연기력은 올해 본 영화들중에 최고였다."
"산들해노을","2021.04.07","재미있게 잘 보았습니다"
"주연8","2021.04.07","세월이 흘러도 푸른 잎사귀는 영원하길. 적어도 우리 마음 속에는."
"마법사7","2021.04.07","공감, 슬픈내용...
보는관점에 따라 해석내용이 다르네요."
"낙양꿈양","2021.04.07","인간의 삶 희노애락  …
명배우의  연기가  대단함~^^"
"do**n5342","2021.04.07","더파더안소니홉킨스올리비아콜먼"
"hyangyou","2021.04.07","너무나 현실적인 연기력 안쏘니 홉킨스."
"wl**szi","2021.04.07","안소니 홉킨스 최고..ㅠㅠ"
"早上","2021.04.07","여러모로 참신한데 재밌지는 않다"
"쎄라토","2021.04.07","드라마라고 쓰고 치매스릴러라고 읽는다"
"soongbbong","2021.04.07","지독하게 현실적인 이야기라 더욱 무서웠던 영화.
태산같이 높고 단단하던 나의 아버지.
쓸쓸히 부서져가는 나의 아버지. 
그의 연기에 눈물짓고 몰입하게 되는 시간..."
"권성회","2021.04.07","연출과 연기에 놀라는 감동 스토리
저릿저릿하다"
"movie=mi","2021.04.07","무섭다..공포영화보다 더..감독은 1시간45분 동안 정확히 나를 치매노인 머리속에 가둬두었다가 풀어주었다.."
"fl**er2316","2021.04.07","잼있어요잘봤습니다."
"hc**54","2021.04.07","볼만했어요~~~^^"
"네버랜드","2021.04.06","안소니의 뒤죽박죽 된 세계 속에서 관객은 혼란에 빠져든다. 배우들의 뛰어난 연기와 감독의 섬세한 연출이 영화에 빠져들게 만드네요."
"jj**on0221","2021.04.05","잘봤습니다~~~!!"
"jo**316","2021.04.05","goodgoodgood"
"ha**al86","2021.04.05","안소니 홉킨스! 진정한 연기 장인이라고 할 수 있어요. 마지막의 울림까지ㅠ 어느 하나 빈 틈이 없는 완벽한 연기에요"
"실이v","2021.04.05","이렇게 표현해낼수 있다니....연출이 정말 기막히게 멋져요"
"norinoriya","2021.04.05","재관람해야겠다고 생각함"
"뽕미짱","2021.04.05","벤자민이 되어버린 더 파더."
"감자주영","2021.04.04","줄거리 설명으로는 대체할 수 없는 연출력"
"고흐동생고갱","2021.04.04","재미있고 유익학 영화에요"
"플러키","2021.04.04","소멸해가는 기억의 파편들을 완벽하게 표현해낸 뛰어난 연기와 연출"
"enchanted","2021.04.04","실험적이면서도 완성도 높은 형식, 완벽한 연기"
"ma**a218","2021.04.04","치매환자의 머릿속을 미리 경험해볼수 있는 놀라운 연출력 배우들의 연기는 말해뭐해"
"do**a45","2021.04.04","치매 환자의 머리속에 들어가 있는 듯한 러닝타임. 얼마나 혼란스럽고 공포스러울까..ㅜㅜ"
"노루를 숨겨준 나무꾼","2021.04.04","연기 뿐만 아니라 기억에 관한 부분을 공감하게 만들어서 좋았다."
"mo**sweet","2021.04.04","잔뜩 긴장하다가 결국엔 사랑을 이야기하는"
"as**13sa0","2021.04.04","스토리와영상미가최고"
"쫑널스","2021.04.04","흥미진진한 스토리와 다양한 영상미가 최고"
"sa**905","2021.04.04","박진감넘치는 스토리가 최고"
"Loveveve","2021.04.03","보면서도, 보고 나서도 물음표 가득한 영화.   시네마톡을 통해 어렴풋이 이해하니 한번 더 보고 싶어졌다."
"바른생활","2021.04.03","앤소니 홉킨스의 현실적인 연기와 올리비아 콜먼의 애정어린 눈빛... 슬픔이 한동안 내 마음에 머무르다."
"fredag21","2021.04.03","우리 모두의 이야기가 될 수 있는 영화. 가슴이 먹먹합니다."
"si**10004","2021.04.03","더 파더, 우리 모두의 이야기."
"chrongrongnim","2021.04.03","끊임없는 기억과 현실의 생각의 충돌 속에서 안소니 홉킨스는 완벽한 치매환자 연기를 보여준 것 같다.
잎으로 더 오랫동안 안소니 홉킨스의 연기를 보고 싶다."
"겟럭키","2021.04.03","나를 나로서 존재하게 하는 기억이 산산히 흩어졌을때."
"의지곰","2021.04.03","정교하고 섬세한 연출이 돋보인 완벽한 영화."
"쟌죠아유","2021.04.03","왜 영화보는 내내 가족들이 생각날까"
"brandnewms","2021.04.03","무서울 정도로 소름 돋는 앤서니 홉킨스의 연기"
"ca**i111","2021.04.03","현재 우리 부모님들 상황이자 우리 자신의 미래의 이야기. 
공간과 인물에게 적청으로 입혀 공간과 인물의 기억의 실제와 착각을 표현한다. 극강의 연기력이 더해져 알츠하이머를 체득하다."
"lshmovie","2021.04.02","더 파더 불명확함과 혼돈의 연속으로 두려움을 자아낸다"
"eu**ne4003","2021.04.02","장면 하나하나가 반전에 충격에..
정말 소름돋는 연출입니다 ㅠㅠ 다들 꼭 한 번씩 보시길 추천드려요!"
"minminyyyy","2021.04.02","안소니 홉킨스의 역대급 명연기! 오스카 남우주연상 꼭 받으시길 ㅠㅠㅠㅠ"
"맘모스","2021.04.02","주연배우들 연기가 진짜 후덜덜.."
"븹픠","2021.04.02","영화 진짜 리얼임. 집중해서 봤으면 좋겠고 몰입도도 짱... 연출 대박"
"영화관살이","2021.04.02","드라마와 스릴러를 오가는 장르 변주가 예술적입니다. 오래간만에 좋은 영화 봤네요!!"
"ji**en57","2021.04.02","와 진짜 초반에 스릴러같은 연출 대박 소름였다... 연기도 소름.. 몰입도 장난아님"
"magnolia99","2021.04.02","안소니 홉킨스가 아카데미 남우주연상 받아야합니다."
"doku","2021.04.02","안소니 홉킨스 오스카 수상 갑니다!!!!"
"ju**nifty","2021.04.02","주인공에게 이입이 되는 연출이 좋다. 안소니의 연기력도 한 몫!"
"April은난데누구야","2021.04.02","안소니 홉킨스는 안소니 홉킨스다. 진짜 다른 수식어 다 필요없어...."
"th**ml787","2021.04.02","보는 내내 안소니 홉킨스 연기에 감탄함 역대급ㅠㅠㅠ!!!!극장에서 보니까 몰입감도 대박!!!!"
"Lightbug","2021.04.02","진짜 너무 나도 좋은 작품. 안소니 홉킨스의 연기는 압권이다."
"annhyunjeong","2021.04.02","ㅠㅠㅠ 안소니 홉킨스 연기 진짜 잘함.. 양들의 침묵도 좋았는데 그걸 뛰어넘었음"
"서대문구불주먹","2021.04.02","이 연기로 오스카 상 못 받으면 도대체 누가 받나요? long live the king, 안소니 홉킨스!!!!"
"쥴","2021.04.02","대박..이런 영화 기다렸음ㅠㅠㅠ 최고의 배우와 최고의 시나리오임! 안소니 홉킨스랑 올리비아 콜맨의 역대급 연기!!!"
"pi**istqueen","2021.04.02","재밌게 잘 감상했습니다!"
"ABC","2021.04.02","러닝타임 내내 영화에 압도 당했다"
"ag**enim","2021.04.02","시간 가는 줄 모르고 몰입해서 봤습니다. 배우들의 연기에 압도됐고 영화에 휩쓸려 다니다 후반부에서는 오열했네요. 아직 3월이긴 하지만 올해 최고의 영화입니다."
"gl**s247","2021.04.02","영화가 아니라 어떤 체험같았던 시간. 마지막 10분 꼭 보셔야 합니다...!!"
"cu**ly80","2021.04.02","마지막이 먹먹하네요 올해 최고의 영화입니다"
"귀장","2021.04.02","<더 파더>의 무대 위에서 안소니 홉킨스는 위대한 솔로이스트이자 마에스트로였다"
"kl**o4617","2021.04.02","치매라는 소재를 새로운 시각으로 느끼게 해주는군요"
"colluceo","2021.04.02","그의 눈으로 보여지는 세상은 너무나 아리고 한편으로는 섬뜩해서 보는 내내 몰입하지 않을 수 없었다."
"현수기","2021.04.02","믿고보는 배우의 힘을 느낄수있는 영화"
"hw**315","2021.04.02","좋아요 좋아요 좋아요 좋아요"
"pa**yalady","2021.04.01","슬프고 아프고 먹먹한 혼란..1937년12월31일생 안소니"
"처누히","2021.04.01","더파더1818181919"
"허광한오빠","2021.04.01","아직 겪어보지 못한 일이라서 이해하기 어려웠습니다."
"cindy","2021.04.01","두 배우의 명연기 그리고 치매에 대한 고민까지 넘 좋은 영화였어요"
"드니빌뇌브1","2021.04.01","잊을 수 없는 안소니 홉킨스와 올리비아 콜맨의 명연기!!"
"우디알렌1","2021.04.01","잊을 수 없는 안소니 홉킨스와 올리비아 콜맨의 명연기!!"
"스콜세지","2021.04.01","잊을 수 없는 안소니 홉킨스와 올리비아 콜맨의 명연기!!"
"to**sg","2021.04.01","남의일로 치부해버리기엔 너무나 현실적인  영화"
"방바닥","2021.04.01","생각하게 하는 영화다. 안소니 홉킨스는 괜히 명배우가 아니다."
"le**0509","2021.04.01","내 가족이라면 어땠을지 생각하게 된 영화"
"밥주걱2","2021.04.01","안소니 홉킨스의 연기는 명불허전이다. 내 아버지도 생각났다.."
"zhen11","2021.04.01","영화재밌었어요~~!!"
"아마존","2021.04.01","늦게 뜬 배우. 연기는 잘하긴해요."
"ha**0710","2021.04.01","안소니 홉킨스의 연기만으로 꼭 봐야할 영화 마지막 장면이 기억에 많이 나네요"
"ro**mary101","2021.04.01","21.04.01 용산"
"sa**afecafe","2021.04.01","21.04.01 용산"
"as**datsu","2021.04.01","편집과 연기가 대단했다"
"pa**46","2021.04.01","포스터부터 그러하다."
"kg**2330","2021.04.01","배우의 포스와 이야기의 힘"
"막세븐","2021.04.01","약부터받고 병을받는 비루한 인생"
"아날로그","2021.04.01","우리도 겪을 수 있는 공감되는 이야기"
"ch**68","2021.04.01","치매의 소재를 신파가 아닌 기억의 비약이나 단절로 표현"
"se**gdo95","2021.03.31","누군가의미래.? 인생마지막 거쳐가야할 길"
"가가메롱","2021.03.30","2021년 최고작이 될지도 모르는 노인성 메멘토의 향연, 뭐가 진실인가"
"su**njang268","2021.03.25","만나보지못한 다른 시선을 보여주어 독특하고 좋았습니다"
"블루생명력","2021.03.18","치매로 인한 어르신의 기억력에 혼란이 있는 모습을 느끼게 되네요. 이젠 치매가 노인들에게 흔히 볼 수 있는 질병이 되어 안타깝네요."
"ds**29","2021.03.15","치매 걸린 아버지를 보살펴야 하는"
"ja**14","2021.03.15","치매의 아버지를 돌보는 딸..."
"KRFOREIGN","2021.03.15","있고, 잊고, 잃고, 인고뿐"
"Kana","2021.03.12","연출의 참신함과 배우의 미친 연기력이 돋보이는 영화"
"rlduaenddl","2021.03.10","곧닥칠 우리들의 얘기인거 같습니다
보는내내 친정아버지가 생각나서 마음이 아팠어요"
"ks**07","2021.03.09","남우 연기만 보였을뿐..ㅠㅠ"
"jhh8207","2021.03.09","기억 상실의 간접체험, 편집의 위대함"
"paulhan99","2021.03.09","와 좋다... 배우들 다 인생연기임"
"sy21cs","2021.03.08","노인의 기억의 혼란을 우리도 함께 겪는 기분이었다. 무엇이 진실인지, 너무나도 혼란스럽고 두려워 결국에는 어린아이가 되어버리더라.. ㅠ"
"bluepils","2021.03.08","기억의 혼란에  부유하는,
노년의  애잔한  삶

마지막에   가닿는, 
또렷한  기억

그이름...     엄마"
"치치롱","2021.03.07","나이듬에 대해서,, 어린아이 같은 마음도..자신을 잃어가는.. 낡은 의자."
"seozart","2021.03.07","앤쏘니홉킨스의 연기만 남는 듯."
"Miguel_kim","2021.03.07","추천하고 싶은 너무 좋은 영화였어요"
"분","2021.03.07","방문을 닫고 새로이 커튼을 열고 다시 시계를 바라봐도 어그러지는 시간은 방황할 뿐"
"쫑73","2021.03.07","나는 런던에서 평화롭게 삶을 보내고 있었다."
"su**50002","2021.03.07","감동입니다,슬프고 ,보는 마음이,아팟읍니다"
"마미찐건행","2021.03.07","좋은 영화는 이런 영화다!!!"
"코드명 쌍디귿","2021.03.06","치매가 심해지는 모습을 시각적으로 잘 표현했고 연기 또한 완벽했다"
"영화 여행자","2021.03.06","시계와 치킨, 그리고 딸 - 한 사람의 일생에(의) 남은 것의 이름들. 데자뷰, 혼란스런 얼굴과 기억들. ""나뭇잎들은 다 지는데... 무슨 일이 벌어지고 있는지... 내 몸 누일 곳조차 없는"" 노인의 자존심과 무력감까지 소화한 안소니 홉킨스의 명연기!"
"우겔겔t","2021.03.06","영화를 본 나조차도 이리 혼란스러운 것을..."
"df**ud","2021.03.06","더 파더 - 좋았어요..."
"알리타21","2021.03.06","셔터 아일랜드의 노인 버전."
"lucky^.,^","2021.03.06","치매의 무서움을 느낄 수 있어요"
"br**dnew2007","2021.03.05","이 감정의 미로에서는 길을 잃어버리는 게 외려 좋다"
"줄리아러브","2021.03.05","배우들의 연기에 압도당하다!"
"js**won","2021.03.05","지적판단과 기억력이 쇠태해가는 한때 가장이었던 이의 자존감이 무너지는 모습을 본인관점에서 보여주는 영화. A급 출연진과 연기는 높이 평가할만한데 이야기가 부족. 원작인 연극으로 더 적절했을지 모름."
"클레멘타인조엘","2021.03.05","안소니 홉킨스 할아버지ㅜㅜ"
"sword","2021.03.05","더파더..더파더.."
"dn**1016","2021.03.05","치매, 그것을 보는 가족의 고통과 눈물"
"bi**731","2021.03.04","지금 내가 보는게 현실인가? 아니면 무엇인가?"
"시니컬","2021.03.04","잘봤어요 무섭네요 병이 참 ㅠ"
"kj**kim1219","2021.03.04","정식개봉하면 꼭 보러가야지"
"곰사랑","2021.03.04","미친 연기력에 보는 내내 즐거웠다."
"Seas","2021.03.04","연기와 스토리 둘다 충족하는 영화"
"movsta","2021.03.04","연기만 남는 무난한 평작"
"미쓰달님","2021.03.04","영화를 본 후
치매예방을 검색하고 있는 나"
"sungm121","2021.03.04","정식개봉하면 다시 한번 봐야함"
"삼각지는 사거리다","2021.03.04","치매 환자를 보는 주변인들이 아닌 환자 본인의 시각에서 전개하니 평범할 것 같았던 스토리에 스릴이 더해졌다."
"al**jd8869","2021.03.04","정말 홉킨스옹 제발 장수해주세여....스크린에서 계속 뵙구싶어여 ㅠㅠㅠ"
"hd**o95191","2021.03.04","역시 대배우인가.. 나도 차매인 듯 혼란스러움에 치매를 앓는 이들에 좀 더 현실적이면서도 새로운 접근이 가능해지지 않았나 슾은. 아주 조금이라도 더.."
"mv**ip","2021.03.04","배우들의 연기가 참 인상적이었어요."
"제시 프랑코","2021.03.03","이 영화는 주인공뿐만 아니라 관객까지 혼란을 겪게 한다"
"김레전드","2021.03.03","문재인 대통령 공약. 치매환자 국가 책임제는 어떻게 되었는가?"
"darkpower","2021.03.03","너무 반복적인 면이 크다"
"sj**y0629","2021.03.03","보통 이런 주제는 주인공을 바라보는 주변인의 상황이나 시선으로 많이 그려지는데, ‘더 파더’는 철저히 주인공의 시선으로 주변을 봄. 주인공이 느끼는 혼란한 상황, 느끼는 두려움과 공포, 애틋함 등을 처절하게 현실적으로 잘 그려낸 듯함."
"fr**star7","2021.03.03","조금 지루한 연기의 향연"
"서니35","2021.03.03","극장이 없어서 못봤어요 미안"
"올곧게","2021.03.03","한편으론 공포영화 같은 느낌?"
"se**ndi","2021.03.03","보는 내내 정신없다가, 가슴이 먹먹해졌다."
"뭅뭅","2021.03.03","어떤 영화는 관람이 아니라 체험이 된다"
"le**y0625","2021.03.03","어제 한시간밖에 못자서 앞부분엔졸다 앤이 아버지 목조르고 사위가 막대들고 나 집에갈래 마지막장면 엄마 보곳ㅍ어에서 눈물이 마구흘렀다"
"마영달","2021.03.03","그냥 많이 슬프네요.많이 슬퍼요."
"Chris^^","2021.03.03","중요한 것은, 영화가 같은 일이 현실에서도 일어나고 있다는 것이다."
"ag**hah1","2021.03.03","아버지의 기억이 점점 사라지는걸 바라보는건  참 가슴 아픈 일이다."
"달빛하루","2021.03.03","명불허전! 안소니 홉킨스의 다채로운 연기를 보는 것 자체가 영광!"
"임님","2021.03.03","울창한 나뭇잎은 사라지고 마른 가지만 남은 삶의 노년기"
"양주","2021.03.03","연기력과 연출의 콜라보"
"hansori","2021.03.03","혼란스러움 끝에 마주한 쇠락의 애석함"
"urbanholics","2021.03.03","동일한 주제로 이렇게 다른 영화를 만들어 내다니. 배우들의 연기는 환상적"
"im**0422","2021.03.03","안소니 홉킨스의 연기력은 역시나 훌륭했고, 엉켜버린 기억을 훌륭하게 연출한 감독도 대단하게 느껴진다."
"zestimo","2021.03.03","누구나 겪을 수 있는 이야기"
"Total Eclipse","2021.03.02","무너져가는 기억과 엉켜버린 시간, 자신을 잃어가는 잔인한 과정. 슬프고 공포스럽다."
"zz**g1008","2021.03.02","기억이 뒤죽박죽으로 꼬여버린 치매아버지를
애틋한마음으로 돌보는 딸의 고군분투가
힘겨워보여 남의일같지가 않은?"
"ym**oi122","2021.03.02","혼란스럽고 무겁지만 몰입은 그만큼 되는 좋은 영화"
"di**a2021","2021.03.02","영화가 이해되는 순간, 마음이 먹먹해졌습니다. 배우들의 연기는 역시~!!"
