"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 02- 14","29,398.08","29,440.47","29,463.04","29,283.18","232.55M","-0.09%"
"2020- 02- 13","29,423.31","29,436.03","29,535.40","29,345.93","294.36M","-0.43%"
"2020- 02- 12","29,551.42","29,406.75","29,568.57","29,406.75","309.53M","0.94%"
"2020- 02- 11","29,276.34","29,390.71","29,415.39","29,210.47","281.85M","0.00%"
"2020- 02- 10","29,276.81","28,995.66","29,278.07","28,995.66","257.46M","0.60%"
"2020- 02- 07","29,102.51","29,286.92","29,286.92","29,056.98","253.87M","-0.94%"
"2020- 02- 06","29,379.77","29,388.58","29,408.05","29,246.93","263.70M","0.30%"
"2020- 02- 05","29,290.85","29,048.73","29,308.89","29,000.85","357.54M","1.68%"
"2020- 02- 04","28,807.63","28,696.74","28,904.88","28,696.74","332.75M","1.44%"
"2020- 02- 03","28,399.81","28,319.65","28,630.39","28,319.65","315.50M","0.51%"
"2020- 01- 31","28,256.03","28,813.04","28,813.04","28,169.53","403.89M","-2.09%"
"2020- 01- 30","28,859.44","28,640.16","28,879.71","28,489.76","326.85M","0.43%"
"2020- 01- 29","28,734.45","28,820.53","28,944.24","28,728.19","305.93M","0.04%"
"2020- 01- 28","28,722.85","28,594.28","28,823.23","28,575.75","352.94M","0.66%"
"2020- 01- 27","28,535.80","28,542.49","28,671.79","28,440.47","337.27M","-1.57%"
"2020- 01- 24","28,989.73","29,230.39","29,288.79","28,843.31","380.01M","-0.58%"
"2020- 01- 23","29,160.09","29,111.02","29,190.47","28,966.98","307.06M","-0.09%"
"2020- 01- 22","29,186.27","29,263.63","29,320.20","29,172.26","283.44M","-0.03%"
"2020- 01- 21","29,196.04","29,269.05","29,341.21","29,146.47","320.64M","-0.52%"
"2020- 01- 17","29,348.10","29,313.31","29,373.62","29,289.91","336.87M","0.17%"
"2020- 01- 16","29,297.64","29,131.95","29,300.32","29,131.95","252.11M","0.92%"
"2020- 01- 15","29,030.22","28,901.80","29,127.59","28,897.35","263.43M","0.31%"
"2020- 01- 14","28,939.67","28,895.50","29,054.16","28,872.27","296.04M","0.11%"
"2020- 01- 13","28,907.05","28,869.01","28,909.91","28,819.43","263.02M","0.29%"
"2020- 01- 10","28,823.77","28,977.52","29,009.07","28,789.10","239.17M","-0.46%"
"2020- 01- 09","28,956.90","28,851.97","28,988.01","28,844.31","282.85M","0.74%"
"2020- 01- 08","28,745.09","28,556.14","28,866.18","28,522.51","296.43M","0.56%"
"2020- 01- 07","28,583.68","28,639.18","28,685.50","28,565.28","266.68M","-0.42%"
"2020- 01- 06","28,703.38","28,465.50","28,708.02","28,418.63","261.81M","0.24%"
"2020- 01- 03","28,634.88","28,553.33","28,716.31","28,500.36","239.59M","-0.81%"
"2020- 01- 02","28,868.80","28,638.97","28,872.80","28,627.77","254.29M","1.16%"
