"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 07- 24","794.80","796.08","804.61","788.72","1.46B","-0.86%"
"2020- 07- 23","801.69","796.46","803.07","792.27","1.38B","0.84%"
"2020- 07- 22","794.99","790.58","795.32","785.97","1.48B","0.56%"
"2020- 07- 21","790.58","787.30","792.20","785.75","1.50B","1.10%"
"2020- 07- 20","781.96","786.25","786.29","776.97","1.40B","-0.16%"
"2020- 07- 17","783.22","776.97","783.32","775.78","1.37B","1.05%"
"2020- 07- 16","775.07","783.24","783.24","769.39","1.63B","-0.80%"
"2020- 07- 15","781.29","783.14","783.29","775.96","1.53B","0.37%"
"2020- 07- 14","778.39","776.19","782.70","775.29","1.64B","-0.36%"
"2020- 07- 13","781.19","777.92","781.19","773.08","1.40B","1.08%"
"2020- 07- 10","772.81","773.75","775.99","766.51","1.33B","-0.01%"
"2020- 07- 09","772.90","770.46","774.50","769.31","1.47B","0.91%"
"2020- 07- 08","765.96","761.19","765.96","758.38","1.31B","0.90%"
"2020- 07- 07","759.16","763.40","764.46","755.44","1.29B","-0.10%"
"2020- 07- 06","759.90","754.74","759.93","750.43","1.14B","1.03%"
"2020- 07- 03","752.18","746.13","752.22","741.11","1.29B","1.30%"
"2020- 07- 02","742.55","732.94","742.55","732.09","1.16B","2.06%"
"2020- 07- 01","727.58","743.53","744.03","726.36","1.18B","-1.41%"
"2020- 06- 30","737.97","744.54","744.54","731.76","1.64B","0.45%"
"2020- 06- 29","734.69","743.88","747.30","732.86","1.35B","-2.12%"
"2020- 06- 26","750.58","758.62","758.62","742.57","1.52B","0.03%"
"2020- 06- 25","750.36","749.81","757.23","745.98","1.36B","-1.20%"
"2020- 06- 24","759.50","758.15","765.21","755.12","1.33B","0.83%"
"2020- 06- 23","753.23","758.61","761.37","744.26","1.58B","0.21%"
"2020- 06- 22","751.64","742.98","752.98","741.78","1.34B","1.30%"
"2020- 06- 19","742.03","743.35","743.94","732.55","1.53B","0.64%"
"2020- 06- 18","737.33","738.11","743.12","732.92","1.24B","0.26%"
"2020- 06- 17","735.40","731.91","743.11","717.68","1.41B","0.00%"
"2020- 06- 16","735.38","716.60","735.74","714.14","1.32B","6.09%"
"2020- 06- 15","693.15","745.60","747.21","693.15","1.47B","-7.09%"
"2020- 06- 12","746.06","722.91","747.37","722.81","1.32B","-1.45%"
"2020- 06- 11","757.06","760.07","766.96","752.04","1.45B","-0.21%"
"2020- 06- 10","758.62","754.30","759.48","752.29","1.58B","0.64%"
"2020- 06- 09","753.82","756.02","756.45","746.56","1.53B","0.10%"
"2020- 06- 08","753.04","754.12","754.32","747.37","1.33B","0.50%"
"2020- 06- 05","749.31","743.65","749.75","739.52","1.13B","0.93%"
"2020- 06- 04","742.37","742.87","744.36","733.91","1.31B","0.64%"
"2020- 06- 03","737.66","749.49","750.14","734.63","1.48B","-0.80%"
"2020- 06- 02","743.58","737.67","743.70","735.06","1.46B","1.07%"
"2020- 06- 01","735.72","716.96","735.72","716.83","1.28B","3.09%"
"2020- 05- 29","713.68","706.16","714.51","700.84","1.47B","0.70%"
"2020- 05- 28","708.75","728.76","728.80","695.30","2.10B","-2.19%"
"2020- 05- 27","724.59","728.26","730.41","722.04","1.57B","-0.62%"
"2020- 05- 26","729.11","723.28","729.16","718.81","1.55B","1.28%"
"2020- 05- 25","719.89","712.88","719.89","708.60","1.60B","1.60%"
"2020- 05- 22","708.58","717.78","719.15","702.50","1.70B","-1.04%"
"2020- 05- 21","716.02","714.33","716.72","711.71","1.99B","1.02%"
"2020- 05- 20","708.76","697.15","709.16","697.09","2.07B","1.78%"
"2020- 05- 19","696.36","696.01","696.39","687.67","1.82B","0.80%"
"2020- 05- 18","690.85","695.17","695.90","688.88","1.47B","-0.16%"
"2020- 05- 15","691.93","695.80","696.91","686.23","1.36B","0.20%"
"2020- 05- 14","690.57","687.92","693.68","684.33","1.57B","-0.14%"
"2020- 05- 13","691.53","676.53","691.57","676.24","1.51B","1.07%"
"2020- 05- 12","684.21","687.48","688.37","673.66","1.49B","-0.12%"
"2020- 05- 11","685.04","686.81","690.34","676.60","1.54B","0.40%"
"2020- 05- 08","682.30","674.01","682.94","673.52","1.68B","2.11%"
"2020- 05- 07","668.17","659.45","669.03","658.93","1.74B","1.48%"
"2020- 05- 06","658.40","650.15","658.40","647.52","1.51B","2.57%"
"2020- 05- 04","641.91","637.00","648.57","635.16","1.28B","-0.51%"
"2020- 04- 29","645.18","646.33","648.42","644.06","1.69B","0.04%"
"2020- 04- 28","644.93","649.46","651.39","638.69","1.77B","-0.30%"
"2020- 04- 27","646.86","638.90","647.11","638.58","1.72B","2.20%"
"2020- 04- 24","632.96","640.19","645.22","629.12","1.78B","-1.68%"
"2020- 04- 23","643.79","640.13","645.54","637.33","1.66B","1.36%"
"2020- 04- 22","635.16","618.95","635.31","616.88","1.46B","1.02%"
"2020- 04- 21","628.77","634.76","641.07","602.05","2.16B","-1.42%"
"2020- 04- 20","637.82","635.71","643.05","634.20","1.57B","0.48%"
"2020- 04- 17","634.79","631.34","634.79","628.05","1.64B","1.82%"
"2020- 04- 16","623.43","606.69","623.59","603.15","1.37B","2.15%"
"2020- 04- 14","610.29","605.14","611.36","602.05","1.60B","2.28%"
"2020- 04- 13","596.71","609.94","611.06","596.71","2.01B","-2.38%"
"2020- 04- 10","611.26","617.75","618.08","593.01","2.00B","-0.76%"
"2020- 04- 09","615.95","616.67","618.37","610.66","1.81B","1.41%"
"2020- 04- 08","607.37","604.46","615.32","599.30","2.36B","0.08%"
"2020- 04- 07","606.90","606.21","606.90","593.22","2.11B","1.62%"
"2020- 04- 06","597.21","579.25","597.21","577.83","1.53B","4.22%"
"2020- 04- 03","573.01","571.29","576.27","564.02","1.37B","0.94%"
"2020- 04- 02","567.70","555.40","567.70","542.75","1.68B","2.87%"
"2020- 04- 01","551.84","568.88","579.76","551.30","1.90B","-3.03%"
"2020- 03- 31","569.07","551.48","569.07","551.25","1.87B","4.97%"
"2020- 03- 30","542.11","513.13","542.12","511.47","1.43B","3.69%"
"2020- 03- 27","522.83","535.94","540.04","502.48","1.98B","1.20%"
"2020- 03- 26","516.61","506.51","533.33","501.82","1.65B","2.16%"
"2020- 03- 25","505.68","496.32","506.43","488.98","1.44B","5.26%"
"2020- 03- 24","480.40","457.21","480.40","454.24","1.14B","8.26%"
"2020- 03- 23","443.76","443.51","455.97","435.81","1.09B","-5.13%"
"2020- 03- 20","467.75","443.88","467.75","435.11","1.24B","9.20%"
"2020- 03- 19","428.35","501.59","502.12","419.55","1.65B","-11.71%"
"2020- 03- 18","485.14","520.79","526.10","485.14","1.32B","-5.75%"
"2020- 03- 17","514.73","488.02","518.72","483.51","1.37B","2.03%"
"2020- 03- 16","504.51","538.68","541.87","504.51","1.20B","-3.72%"
"2020- 03- 13","524.00","536.62","540.30","487.07","1.52B","-7.01%"
"2020- 03- 12","563.49","589.20","594.32","555.47","1.64B","-5.39%"
"2020- 03- 11","595.61","621.12","622.07","591.38","1.57B","-3.93%"
"2020- 03- 10","619.97","606.89","619.98","604.51","1.43B","0.87%"
"2020- 03- 09","614.60","631.13","632.52","614.58","1.32B","-4.38%"
"2020- 03- 06","642.72","642.33","647.83","637.20","1.11B","-1.15%"
"2020- 03- 05","650.19","647.75","650.81","643.97","1.08B","1.32%"
"2020- 03- 04","641.73","623.75","641.73","623.55","1.10B","2.38%"
"2020- 03- 03","626.82","641.65","641.77","626.71","1.23B","-0.13%"
"2020- 03- 02","627.66","617.88","627.71","607.32","1.19B","2.77%"
"2020- 02- 28","610.73","626.36","631.25","608.38","1.39B","-4.30%"
"2020- 02- 27","638.17","654.61","660.89","634.79","1.23B","-2.51%"
"2020- 02- 26","654.63","644.02","658.29","642.98","1.14B","-0.35%"
"2020- 02- 25","656.95","639.28","656.96","633.65","1.21B","2.76%"
"2020- 02- 24","639.29","653.40","656.31","639.22","1.48B","-4.30%"
"2020- 02- 21","667.99","673.57","680.28","667.47","1.43B","-2.01%"
"2020- 02- 20","681.66","687.65","688.51","677.99","1.46B","-0.46%"
"2020- 02- 19","684.78","686.89","688.11","673.64","1.60B","0.27%"
"2020- 02- 18","682.92","691.42","692.52","681.44","1.78B","-1.40%"
"2020- 02- 17","692.59","690.35","692.64","686.73","1.52B","0.53%"
"2020- 02- 14","688.91","687.23","692.00","685.67","1.50B","0.19%"
"2020- 02- 13","687.61","689.54","691.43","681.77","1.35B","0.15%"
"2020- 02- 12","686.59","683.26","686.79","680.26","1.33B","0.62%"
"2020- 02- 11","682.34","678.97","682.34","678.43","1.17B","0.93%"
"2020- 02- 10","676.07","669.53","676.08","668.10","979.10M","0.51%"
"2020- 02- 07","672.63","673.11","674.03","667.93","1.02B","-0.01%"
"2020- 02- 06","672.69","665.94","672.69","665.88","946.33M","1.72%"
"2020- 02- 05","661.32","666.74","668.91","658.03","991.28M","0.01%"
"2020- 02- 04","661.24","650.72","661.24","649.22","938.25M","2.22%"
"2020- 02- 03","646.85","631.82","648.34","627.65","1.19B","0.68%"
"2020- 01- 31","642.48","660.98","664.77","641.57","1.34B","-2.12%"
"2020- 01- 30","656.39","670.65","673.17","652.42","1.21B","-2.06%"
"2020- 01- 29","670.18","671.08","671.98","664.09","1.06B","0.82%"
"2020- 01- 28","664.70","660.79","668.22","658.78","1.16B","-3.04%"
"2020- 01- 23","685.57","685.94","687.71","683.52","957.78M","-0.39%"
"2020- 01- 22","688.25","677.05","688.28","677.05","1.01B","1.73%"
"2020- 01- 21","676.52","683.82","685.89","675.48","1.03B","-1.02%"
"2020- 01- 20","683.47","690.85","691.17","682.48","1.02B","-0.72%"
"2020- 01- 17","688.41","689.73","690.61","686.68","1.03B","0.28%"
"2020- 01- 16","686.52","679.67","686.52","679.49","880.29M","1.08%"
"2020- 01- 15","679.16","678.83","681.39","676.91","908.21M","0.07%"
"2020- 01- 14","678.71","682.14","685.88","676.78","897.26M","-0.08%"
"2020- 01- 13","679.22","673.76","679.22","673.23","894.40M","0.92%"
"2020- 01- 10","673.03","668.79","673.03","665.92","837.39M","1.04%"
"2020- 01- 09","666.09","657.01","666.09","656.25","980.62M","3.92%"
"2020- 01- 08","640.94","657.24","658.14","637.43","1.38B","-3.39%"
"2020- 01- 07","663.44","660.87","664.21","659.18","970.31M","1.24%"
"2020- 01- 06","655.31","660.08","663.10","653.61","884.28M","-2.18%"
"2020- 01- 03","669.93","677.57","679.37","668.10","903.86M","-0.61%"
"2020- 01- 02","674.02","672.53","674.30","666.62","783.73M","0.63%"
